call_id,mfcc_pc_1,mfcc_pc_2,mfcc_pc_3,mfcc_pc_4,mfcc_pc_5
after_phees_2022-07-19_11-17-29_0000018_labelled_Odin_pheeseq_0000025_labelled_mD4.wav,-3.998010062322237,8.801089734439625,-6.256092866257549,5.422212832659246,-4.346562186915701
after_phees_2022-07-19_11-17-29_0000018_labelled_Odin_pheeseq_0000025_labelled_mD5.wav,-5.509830288549312,7.037127275039246,-5.0635843660245365,7.213680358845374,-2.7251120165474325
after_phees_2022-07-19_11-17-29_0000018_labelled_Odin_pheeseq_0000027_labelled_mD1.wav,-6.8011478018219895,1.3995299302391462,-2.426268372012598,7.099405934075502,3.200021295684331
after_phees_2022-07-19_11-17-29_0000018_labelled_Odin_pheeseq_0000027_labelled_mD3.wav,-4.005282356151761,5.898168231151366,-4.23541004825641,6.027996307683677,-2.4806273009721855
after_phees_2022-07-19_11-17-29_0000018_labelled_Odin_pheeseq_0000027_labelled_mD4.wav,-3.736128345962092,7.681002430445829,-4.644062624275731,5.179250034585672,-4.673767421335469
after_phees_2022-07-19_11-17-29_0000018_labelled_Odin_pheeseq_0000027_labelled_mD5.wav,-5.159293507943709,4.802834154487294,-4.169118508424682,6.606837113955568,-1.7902378308547071
after_phees_2022-07-19_11-17-29_0000018_labelled_Odin_pheeseq_0000028_labelled_mD1.wav,-6.726223794940238,2.562117676105746,-3.138037405476833,8.014046754884973,2.123732212165822
after_phees_2022-07-19_11-17-29_0000018_labelled_Odin_pheeseq_0000028_labelled_mD3.wav,-3.597642829876697,7.896723566521453,-4.7291970827262215,5.782871872165036,-2.6980678355743852
after_phees_2022-07-19_11-17-29_0000018_labelled_Odin_pheeseq_0000028_labelled_mD4.wav,-2.4845719761971203,8.657180717381117,-3.9311198566322823,4.715767196949174,-4.688931068449389
after_phees_2022-07-19_11-17-29_0000018_labelled_Odin_pheeseq_0000028_labelled_mD5.wav,-5.921093314784301,3.365963760315754,-3.3705563589844307,8.056196220594641,0.5525689413657225
after_phees_2022-07-19_11-17-29_0000018_labelled_Odin_pheeseq_0000031_labelled_mC2.wav,-2.548715873675314,7.643471736329811,-5.4259412957523665,3.5414035391119016,-5.321663541153959
after_phees_2022-07-19_11-17-29_0000018_labelled_Odin_pheeseq_0000031_labelled_mC3.wav,-5.5077763894703065,6.0269470756190255,-1.809325320454953,9.35730802407701,-0.7755084308492521
after_phees_2022-07-19_11-17-29_0000018_labelled_Odin_pheeseq_0000063_labelled_mC1.wav,-6.113314019363887,-5.378707269001762,-0.7690356202444537,1.1930286013397349,-0.2873613798271747
after_phees_2022-07-19_11-17-29_0000018_labelled_Odin_pheeseq_0000063_labelled_mC2.wav,-8.286165246187636,2.2295784052939243,-1.487760715577487,0.9712426921503544,-2.924060831607433
after_phees_2022-07-19_11-17-29_0000018_labelled_Odin_pheeseq_0000063_labelled_mC3.wav,-7.815644091557106,4.548755618286328,0.6286528172230349,0.6167547320705283,-3.1194858430025594
after_phees_2022-07-19_11-17-29_0000018_labelled_Odin_pheeseq_0000064_labelled_mB1.wav,-2.7165844521382594,-6.438334437762288,0.3610962838638012,1.7667394335486202,-0.2192324824636152
after_phees_2022-07-19_11-17-29_0000018_labelled_Odin_pheeseq_0000064_labelled_mB2.wav,-6.889818087880658,6.279800327548423,0.4174032449915448,-1.7455519503868375,-3.1732784302043164
after_phees_2022-07-19_11-17-29_0000018_labelled_Odin_pheeseq_0000065_labelled_mC1.wav,-5.682151278409885,0.2130804260744953,-3.655353365553184,7.882840695552434,-0.1491434799247228
after_phees_2022-07-19_11-17-29_0000018_labelled_Odin_pheeseq_0000065_labelled_mC2.wav,-3.592885780120883,7.298618137990914,-5.4106769823299405,1.5790929004139826,-4.8385885343692605
after_phees_2022-07-19_11-17-29_0000018_labelled_Odin_pheeseq_0000065_labelled_mC3.wav,-4.533068580852659,7.587241652458967,-5.306776293001713,0.7383621513999343,-4.4107046116348325
after_phees_2022-07-19_11-17-29_0000018_labelled_Odin_pheeseq_0000066_labelled_mD1.wav,-5.898582219241255,3.480285792862039,-4.1546328245152635,11.225219221670116,1.7235421559295931
after_phees_2022-07-19_11-17-29_0000018_labelled_Odin_pheeseq_0000066_labelled_mD3.wav,-4.65641346487599,6.143349231852233,-6.553354614238843,6.081748910139212,-2.9307281181774743
after_phees_2022-07-19_11-17-29_0000018_labelled_Odin_pheeseq_0000066_labelled_mD4.wav,-4.482493643314063,6.707381644510835,-3.097745301602419,8.118477558708493,-3.620887577106399
after_phees_2022-07-19_11-17-29_0000018_labelled_Odin_pheeseq_0000067_labelled_mD1.wav,-1.2843600694773183,1.465895267662567,-3.9746208980629234,7.879001123565096,0.3844522363518083
after_phees_2022-07-19_11-17-29_0000018_labelled_Odin_pheeseq_0000067_labelled_mD3.wav,-5.331228852814276,4.022417918950638,-3.1057500748570863,9.949423614888891,-0.520197494556282
after_phees_2022-07-19_11-17-29_0000018_labelled_Odin_pheeseq_0000067_labelled_mD4.wav,-3.8958009395808024,6.755276968398384,-4.402860726650581,5.762285961725829,-3.6502537242709887
after_phees_2022-07-19_11-17-29_0000018_labelled_Odin_pheeseq_0000068_labelled_mD1.wav,-4.62018042530327,3.5362232471092856,-5.8576586774750785,7.150142998010118,4.064429442784754
after_phees_2022-07-19_11-17-29_0000018_labelled_Odin_pheeseq_0000068_labelled_mD3.wav,-4.909147697349415,2.904102746826369,-5.296871033467499,8.69362779554823,1.2617650797651796
after_phees_2022-07-19_11-17-29_0000018_labelled_Odin_pheeseq_0000068_labelled_mD4.wav,-3.325399638617659,8.034356673835086,-3.8441835276172895,7.493636094303621,-3.944012072310549
after_phees_2022-07-19_11-17-29_0000018_labelled_Odin_pheeseq_0000068_labelled_mD5.wav,-4.4367242707208,7.136213473686767,-4.064042160816877,5.916757753624048,-2.612983293522029
after_phees_2022-07-19_11-17-29_0000018_labelled_Odin_pheeseq_0000070_labelled_mC1.wav,-6.497332795059741,5.022777420668521,-4.16449727693063,7.004037915228626,2.5103615914559403
after_phees_2022-07-19_11-17-29_0000018_labelled_Odin_pheeseq_0000070_labelled_mC2.wav,-1.2162575162013285,7.466982206467355,-3.412681500629886,2.8523882669111043,-5.6173259939928455
after_phees_2022-07-19_11-17-29_0000018_labelled_Odin_pheeseq_0000070_labelled_mC3.wav,-2.327977417501506,7.581310970267579,-4.282258777594694,3.3336202340555525,-5.229808706453653
after_phees_2022-07-19_11-17-29_0000018_labelled_Odin_pheeseq_0000075_labelled_mC1.wav,-2.96039001884937,-6.257497096280535,0.8981030761309035,2.8555186305793527,-1.2177613105746223
after_phees_2022-07-19_11-17-29_0000018_labelled_Odin_pheeseq_0000075_labelled_mC2.wav,-5.753754309355959,2.121459717252611,-5.572272694318186,1.637799718402642,-3.897899806998472
after_phees_2022-07-19_11-17-29_0000018_labelled_Odin_pheeseq_0000075_labelled_mC3.wav,-5.485834145545342,5.097574756734028,-2.186153480410926,1.83343150110922,-4.965162719116841
after_phees_2022-07-19_11-17-29_0000018_labelled_Odin_pheeseq_0000076_labelled_mC1.wav,-2.5390142163732823,-2.1465801522393955,-6.187436683610407,5.338408500484712,-1.0233832175405044
after_phees_2022-07-19_11-17-29_0000018_labelled_Odin_pheeseq_0000076_labelled_mC3.wav,-5.088017436340493,6.162488117077214,-5.287937714543841,4.839983776459255,-4.2207088463306075
after_phees_2022-07-19_11-17-29_0000018_labelled_Odin_pheeseq_0000078_labelled_mC1.wav,-5.241274335416291,4.566178652993921,-2.7479297084921512,5.451551263947632,-2.440494494434134
after_phees_2022-07-19_11-17-29_0000018_labelled_Odin_pheeseq_0000078_labelled_mC2.wav,-3.696686569435092,7.920169643930874,-4.899670614142558,3.7217196444549807,-3.798493725509141
after_phees_2022-07-19_11-17-29_0000018_labelled_Odin_pheeseq_0000078_labelled_mC3.wav,-7.219375989718579,5.828989338416425,0.0906975007256346,1.352428550461383,-4.754904558960805
after_phees_2022-07-19_11-17-29_0000018_labelled_Odin_pheeseq_0000079_labelled_mC1.wav,-5.0535805058956145,-3.681555644026472,2.347961331191136,2.448073687724415,-1.8591280782973687
after_phees_2022-07-19_11-17-29_0000018_labelled_Odin_pheeseq_0000079_labelled_mC3.wav,-2.6497339463855103,5.4952941533391995,-2.085827974417111,2.526811336613764,-5.778478906400393
after_phees_2022-07-19_11-17-29_0000018_labelled_Odin_pheeseq_0000079_labelled_mC4.wav,-6.670077222674506,6.638614263434826,0.29020427327359,0.8016783145979275,-3.3121103505367144
after_phees_2022-07-19_11-17-29_0000018_labelled_Odin_pheeseq_0000080_labelled_mC1.wav,-3.4082028627943997,3.574750994698128,-4.496177855529248,0.4780085815254876,-3.834694348334688
after_phees_2022-07-19_11-17-29_0000018_labelled_Odin_pheeseq_0000080_labelled_mC2.wav,-2.1935868494806763,8.27720557749923,-4.628561005047389,1.5877008277959443,-5.40241782734889
after_phees_2022-07-19_11-17-29_0000018_labelled_Odin_pheeseq_0000080_labelled_mC3.wav,-3.3671980176068614,5.973185014631399,-1.7761911205655572,2.0863608045082844,-5.54040112046236
after_phees_2022-07-19_11-17-29_0000018_labelled_Odin_pheeseq_0000081_labelled_mB1.wav,-5.267593566695689,-4.121372181272466,0.5706686106725569,2.126064700927566,-2.7701488247219395
after_phees_2022-07-19_11-17-29_0000018_labelled_Odin_pheeseq_0000081_labelled_mB2.wav,-8.009680131962435,3.5542107093361537,0.1910098433739107,-0.3062102177496368,-3.4061777974188776
after_phees_2022-07-19_11-17-29_0000018_labelled_Olympia_pheeseq_0000015_labelled_mB1.wav,9.206067299327875,0.8994622207533979,-4.8524808309380285,-0.9176235076596112,0.7555218242543862
after_phees_2022-07-19_11-17-29_0000018_labelled_Olympia_pheeseq_0000015_labelled_mB2.wav,10.368287292632184,1.422890781942941,-2.316305823834189,0.0966164669540807,-0.8308049349743396
after_phees_2022-07-19_11-17-29_0000018_labelled_Olympia_pheeseq_0000017_labelled_mB1.wav,10.18612958310532,-0.8242219961150911,-3.934571100003508,-1.1205381668532208,-1.391338064424835
after_phees_2022-07-19_11-17-29_0000018_labelled_Olympia_pheeseq_0000017_labelled_mB2.wav,4.441802772052937,-7.412051772614356,-0.9885398512808716,1.0324159626356444,-0.0009086371084842
after_phees_2022-07-19_11-17-29_0000018_labelled_Olympia_pheeseq_0000022_labelled_mB2.wav,8.762974710524983,-1.0952964643624876,-0.8937601741385064,0.3503134282423217,-0.0479791569072201
