0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,stage,type,date_x,time_x,focal ID,Date_Time,experimenter,session_number,conspecific_ID,seq_num,sequence,true_sequence,phase,paired_status
before_phees_2022-02-22_09-14-37_0000041_labelled_Odin_pheeseq_19.txt,x,A,A,A,A,A,K,K,T,K,K,K,,,,,,,before,phees,2022-02-22,09-14-37,Odin,2022-02-22 09:14:37,AT/MM,1.0,Olympia,34.0,xAAAAAKKTKKKnannannannannannan,AAAAAKKTKKKnannannannannannan,1,non-partner
before_phees_2022-02-22_09-14-37_0000041_labelled_Odin_pheeseq_25.txt,x,A,P,A,A,y,,,,,,,,,,,,,before,phees,2022-02-22,09-14-37,Odin,2022-02-22 09:14:37,AT/MM,1.0,Olympia,36.0,xAPAAynannannannannannannannannannannannan,APAAnannannannannannannannannannannannan,1,non-partner
before_phees_2022-02-22_09-14-37_0000041_labelled_Odin_pheeseq_27.txt,x,A,P,P,A,A,A,A,K,K,,,,,,,,,before,phees,2022-02-22,09-14-37,Odin,2022-02-22 09:14:37,AT/MM,1.0,Olympia,38.0,xAPPAAAAKKnannannannannannannannan,APPAAAAKKnannannannannannannannan,1,non-partner
before_phees_2022-02-22_09-14-37_0000041_labelled_Odin_pheeseq_26.txt,x,A,A,A,P,,,,,,,,,,,,,,before,phees,2022-02-22,09-14-37,Odin,2022-02-22 09:14:37,AT/MM,1.0,Olympia,41.0,xAAAPnannannannannannannannannannannannannan,AAAPnannannannannannannannannannannannannan,1,non-partner
before_phees_2022-02-22_09-14-37_0000041_labelled_Odin_pheeseq_23.txt,x,A,P,,,,,,,,,,,,,,,,before,phees,2022-02-22,09-14-37,Odin,2022-02-22 09:14:37,AT/MM,1.0,Olympia,44.0,xAPnannannannannannannannannannannannannannannan,APnannannannannannannannannannannannannannannan,1,non-partner
before_phees_2022-02-22_09-14-37_0000041_labelled_Odin_pheeseq_09.txt,x,A,A,A,A,y,,,,,,,,,,,,,before,phees,2022-02-22,09-14-37,Odin,2022-02-22 09:14:37,AT/MM,1.0,Olympia,45.0,xAAAAynannannannannannannannannannannannan,AAAAnannannannannannannannannannannannan,1,non-partner
before_phees_2022-02-22_09-14-37_0000041_labelled_Odin_pheeseq_21.txt,x,A,A,A,A,y,,,,,,,,,,,,,before,phees,2022-02-22,09-14-37,Odin,2022-02-22 09:14:37,AT/MM,1.0,Olympia,46.0,xAAAAynannannannannannannannannannannannan,AAAAnannannannannannannannannannannannan,1,non-partner
before_phees_2022-02-22_09-14-37_0000041_labelled_Odin_pheeseq_08.txt,x,A,P,,,,,,,,,,,,,,,,before,phees,2022-02-22,09-14-37,Odin,2022-02-22 09:14:37,AT/MM,1.0,Olympia,47.0,xAPnannannannannannannannannannannannannannannan,APnannannannannannannannannannannannannannannan,1,non-partner
before_phees_2022-02-22_09-14-37_0000041_labelled_Olympia_pheeseq_50.txt,x,A,A,y,,,,,,,,,,,,,,,before,phees,2022-02-22,09-14-37,Olympia,2022-02-22 09:14:37,AT/MM,1.0,Odin,1.0,xAAynannannannannannannannannannannannannannan,AAnannannannannannannannannannannannannannan,3,non-partner
before_phees_2022-02-22_09-14-37_0000041_labelled_Olympia_phee_64.txt,x,A,y,,,,,,,,,,,,,,,,before,phees,2022-02-22,09-14-37,Olympia,2022-02-22 09:14:37,AT/MM,1.0,Odin,2.0,xAynannannannannannannannannannannannannannannan,Anannannannannannannannannannannannannannannan,3,non-partner
