.draw,partner_after,nonpartner_after,nonpartner_minus_partner
118,0.6590859262526398,-0.5778982756097295,-1.2369842018623693
119,0.47788234227740545,-0.5590520899222476,-1.036934432199653
120,0.20631121711260333,-0.4101874965151835,-0.6164987136277869
121,0.4737729195732357,-0.5261737540184019,-0.9999466735916376
122,0.6090929066750153,-0.6382025942413437,-1.2472955009163589
123,0.6467098553627999,-0.41775335889918747,-1.0644632142619874
124,0.42306102313249816,-0.40758860370906047,-0.8306496268415586
125,0.9036208992762065,-0.6351944527940542,-1.5388153520702605
126,-0.306860422298762,-0.4093164821811447,-0.10245605988238271
127,0.7606789107202657,-0.5728197695660637,-1.3334986802863296
128,-0.21188307929940395,-0.4042540776854196,-0.19237099838601565
129,0.60259245814242,-0.64785314332189,-1.25044560146431
130,-0.022955031955244252,-0.6752450206847277,-0.6522899887294834
131,0.9358776494018539,-0.4987832159993003,-1.4346608654011543
132,0.01423691842900432,-0.4029725233757239,-0.41720944180472824
133,-0.12843362057554314,-0.42203108135647366,-0.2935974607809305
134,-0.2754069441352309,-0.4051269697301369,-0.12972002559490597
135,0.7251072974649684,-0.5234081570371601,-1.2485154545021286
136,0.5385866822134343,-0.4530163587893367,-0.991603041002771
137,0.3618651627433535,-0.3330567604793543,-0.6949219232227077
138,0.5878006848198875,-0.683619543076154,-1.2714202278960416
139,0.10753999909477963,-0.7443292948325032,-0.8518692939272828
140,0.3764807343512845,-0.46230392546341426,-0.8387846598146987
141,0.5073922149621507,-0.4258200917256915,-0.9332123066878422
142,0.3336548036653686,-0.5458069589108494,-0.879461762576218
143,-0.11676424793083798,-0.6125627451526621,-0.4957984972218241
144,0.5288426149483691,-0.4678935624609937,-0.9967361774093628
145,0.1494967911920577,-0.49401482441988637,-0.643511615611944
146,0.41979808756264014,-0.6141290682349687,-1.0339271557976089
147,0.7831159426607525,-0.6910728454867052,-1.4741887881474578
148,0.44178221625495656,-0.5137745018644829,-0.9555567181194395
149,0.33835116195164383,-0.7695150679771817,-1.1078662299288256
150,-0.38153675116698327,-0.4814481532495475,-0.09991140208256422
151,-0.5597549784038082,-0.5091732051358462,0.05058177326796198
152,0.2929953097634061,-0.36237969647527646,-0.6553750062386825
153,0.3153877159313057,-0.3622972511518107,-0.6776849670831164
154,0.4605169470322143,-0.5781170759789074,-1.0386340230111217
155,0.509138471492924,-0.6620525577390654,-1.1711910292319894
156,0.8137347653704919,-0.49035771532234057,-1.3040924806928325
157,0.7176486965605897,-0.33015647537612103,-1.0478051719367107
158,0.19024646310930832,-0.5234250080126903,-0.7136714711219987
159,0.7974356253539199,-0.773284006315319,-1.570719631669239
160,0.20111160678383855,-0.5390840112566939,-0.7401956180405325
161,0.8085250953347246,-0.4498587884259895,-1.2583838837607142
162,0.5072396716546536,-0.5635053567171825,-1.070745028371836
163,0.289351678593244,-0.43365909752966303,-0.723010776122907
164,1.0015741901394712,-0.7070376090891759,-1.7086117992286471
165,0.5045776387446024,-0.5268003731700013,-1.0313780119146037
166,0.633986611865391,-0.6776148358648214,-1.3116014477302125
167,0.5083194308911438,-0.39617152660984156,-0.9044909575009854
168,0.2553107716721053,-0.6378982829431747,-0.89320905461528
169,0.0981606873955793,-0.5889815126043837,-0.687142199999963
170,0.7221359921969797,-0.32403617550881864,-1.0461721677057982
171,0.18911966959715362,-0.4699013619981063,-0.6590210315952599
172,0.7943435893670538,-0.5762909522856949,-1.3706345416527488
173,0.8795684411695016,-0.5829997082923083,-1.46256814946181
174,0.12011257417315738,-0.4169160748697011,-0.5370286490428585
175,0.6291103583907217,-0.619935250730238,-1.2490456091209596
176,0.13239933653192018,-0.4523130348007735,-0.5847123713326937
177,0.46004940279257955,-0.6922811060620219,-1.1523305088546014
178,0.47730451085308767,-0.7005441860742314,-1.177848696927319
179,0.3787418786100182,-0.5548887091161537,-0.9336305877261719
180,0.06800385019957728,-0.4460846922180986,-0.5140885424176759
181,0.8445805624318939,-0.5402716811159325,-1.3848522435478263
182,0.6822290335356532,-0.6026440735348935,-1.2848731070705468
183,0.1629796441924057,-0.5234835179579732,-0.686463162150379
184,0.8360842662815545,-0.4981811832635294,-1.3342654495450839
185,0.16547793987861847,-0.618055869410947,-0.7835338092895655
186,0.5969448477847007,-0.6042988487528143,-1.201243696537515
187,0.02825807183622575,-0.5615699542389886,-0.5898280260752143
