.draw,partner_after,nonpartner_after,nonpartner_minus_partner
211,0.4063057639658285,-0.8224960879915603,-1.228801851957389
212,-0.17109460210050553,-0.6755194589053489,-0.5044248568048434
213,1.0267226475772064,-0.5151270639847235,-1.5418497115619298
214,-0.2995764188217694,-0.7283265488862798,-0.4287501300645104
215,0.04589165124152553,-0.6616930539534724,-0.7075847051949979
216,0.49207727605525975,-0.8079755156707809,-1.3000527917260407
217,0.11576088577793069,-0.4651459222201537,-0.5809068079980844
218,0.6200706415199321,-0.8445229568210799,-1.464593598341012
219,0.5786404742926208,-0.3504527864761716,-0.9290932607687924
220,0.22935089494643301,-0.6475946436339897,-0.8769455385804227
221,0.22528251443860803,-0.5633157221533148,-0.7885982365919229
222,0.74126165707155,-0.41992882699542783,-1.1611904840669778
223,0.022434649362789688,-0.3926296066435785,-0.4150642560063682
224,-0.2074363819352286,-0.8842778567085776,-0.676841474773349
225,0.20183830260294439,-0.5792053590503803,-0.7810436616533247
226,0.2917174478935098,-0.7743380128393265,-1.0660554607328363
227,0.2555338687803013,-0.7163160190260224,-0.9718498878063238
228,0.44181070392810096,-0.47700410103840934,-0.9188148049665104
229,0.6050838809698952,-0.4404655452952796,-1.0455494262651748
230,0.8751450533498238,-0.6125682189446164,-1.4877132722944402
231,0.3912459564796314,-0.7053526139720925,-1.0965985704517238
232,0.5094856106560649,-0.7499408871243479,-1.2594264977804128
233,-0.3432239817955233,-1.0189530646679534,-0.67572908287243
234,-0.16409055913657228,-0.6080006238325344,-0.4439100646959621
235,0.6171788397030217,-0.628952677044011,-1.2461315167470328
236,0.176201155172831,-0.7233960249871882,-0.8995971801600192
237,-0.13833510659462644,-0.8995432569375496,-0.7612081503429231
238,0.2823992157020746,-0.8070419877270135,-1.0894412034290881
239,-0.04837657331959061,-0.6809931660292557,-0.6326165927096652
240,0.12735152995040389,-0.3613045226668943,-0.48865605261729816
241,0.02103314331094605,-0.9355288543017879,-0.956561997612734
242,0.0415883999780306,-0.7353707763577433,-0.7769591763357739
243,0.1314143071018765,-0.8631221517319206,-0.9945364588337972
244,0.5137599027672257,-0.5499129230946154,-1.063672825861841
245,-0.12251878877882147,-0.5486306313995677,-0.4261118426207462
246,0.2955487105782929,-0.49000355023539793,-0.7855522608136909
247,0.25834169469936274,-0.70877003547539,-0.9671117301747527
248,0.08074300163014875,-0.5406678945231762,-0.6214108961533249
249,0.5813453670573214,-0.4362608431559119,-1.0176062102132333
250,0.1661113462091341,-0.5903436629656429,-0.756455009174777
251,0.6303272010093303,-0.5780694660439141,-1.2083966670532442
252,-0.1578452198597694,-0.6683697525610628,-0.5105245327012934
253,0.6475787407288256,-0.31669043882482084,-0.9642691795536464
254,-0.15713690538227024,-0.37014201416920145,-0.2130051087869312
255,0.265701567757858,-0.434559233583208,-0.700260801341066
256,0.42910267811292935,-0.8197685750970904,-1.24887125321002
257,0.40271036498384233,-0.577372856289649,-0.9800832212734913
258,0.18313706551139386,-0.6585032788675332,-0.8416403443789271
259,0.040793689806118125,-0.6699196095668742,-0.7107132993729923
260,0.6326023306825073,-1.0501346569382368,-1.682736987620744
261,0.3917538049974778,-0.6422441687278369,-1.0339979737253147
262,0.10656679006214399,-0.7241791705356501,-0.830745960597794
263,0.1192558227870492,-0.6716684924855244,-0.7909243152725736
264,0.4655228179720921,-0.6155768524492232,-1.0810996704213154
265,0.5153006295055954,-0.8429099434803797,-1.3582105729859753
266,0.150857137002169,-0.7063176232226513,-0.8571747602248203
267,0.14506314549076463,-0.6580233699404191,-0.8030865154311837
268,0.639179345118262,-0.6302640896337175,-1.2694434347519796
269,0.6212826078426675,-0.7254009309135405,-1.3466835387562082
270,0.6536521167567774,-0.9951045609255497,-1.648756677682327
271,0.04938727737533642,-0.6970260039913028,-0.7464132813666392
272,0.6516791762578262,-0.6846193021192709,-1.3362984783770973
273,0.39695793155774717,-0.607316266981672,-1.0042741985394192
274,0.691090897050756,-0.7381043127387759,-1.429195209789532
275,-0.3253590622656106,-0.856424006023456,-0.5310649437578454
276,-0.03634306128945883,-0.9234101106220728,-0.8870670493326139
277,0.30215532693180835,-0.9083992475746773,-1.2105545745064856
278,-0.10226385972988619,-0.6161712071654695,-0.5139073474355833
279,0.6744445949652434,-0.8594639842755201,-1.5339085792407636
280,0.3017370153391459,-0.8025177886213839,-1.1042548039605298
281,0.3037885230268803,-0.7364890325208436,-1.040277555547724
282,0.5196751295416684,-0.4596515733506209,-0.9793267028922893
283,0.0452431989601223,-0.8516881973642025,-0.8969313963243248
284,0.058258445671976716,-0.9405752205550986,-0.9988336662270753
285,0.6142416083037607,-0.25790270732284004,-0.8721443156266008
286,-0.18225512694798135,-0.7169623377769982,-0.534707210829017
287,0.650127208814189,-0.5316804261152557,-1.1818076349294446
288,0.21871511097849916,-0.6685552317766299,-0.8872703427551291
289,-0.12966651757957334,-0.6964111385792493,-0.5667446209996759
290,-0.2145319275549971,-0.6974764583081933,-0.4829445307531962
291,0.0028194969891056493,-0.794313770097822,-0.7971332670869277
292,0.16274324240768961,-0.7807766688726034,-0.943519911280293
293,-0.17026529953802727,-0.4604473922336462,-0.29018209269561895
294,0.784336485973686,-0.6038363699299061,-1.388172855903592
295,-0.0282086298548688,-0.5751118976499999,-0.5469032677951311
296,-0.011179790676761309,-0.5924372294754192,-0.5812574387986579
297,0.7306165036860569,-0.7585836388601086,-1.4892001425461654
298,0.3290249482263487,-0.8200688437716097,-1.1490937919979585
299,0.7509578178662333,-0.8746575342491998,-1.625615352115433
300,-0.47180326580782206,-0.551062053005609,-0.0792587871977869
301,0.7098393988216616,-0.3860352482365261,-1.0958746470581877
302,0.04015390433943318,-0.7976925664477257,-0.8378464707871589
303,-0.1379419301715451,-0.8488682935452919,-0.7109263633737468
304,0.397651309308155,-0.833447519612775,-1.23109882892093
305,0.21655021379552902,-0.8281356897418246,-1.0446859035373537
306,0.4186555892378957,-0.8811688467453722,-1.2998244359832678
307,0.3730930337319156,-0.6312975103758474,-1.004390544107763
308,0.0942333472446871,-0.48292779484819454,-0.5771611420928816
309,0.48816900857911205,-0.4492945355214103,-0.9374635441005224
310,0.45350440663476665,-0.5862129172958371,-1.0397173239306037
311,0.5239850872313017,-0.7263458343905796,-1.2503309216218814
312,0.25610198735697765,-0.7418555905114727,-0.9979575778684503
313,0.46258843121743987,-0.826291028279748,-1.288879459497188
314,-0.0020649288092190465,-0.5033260506693157,-0.5012611218600966
315,0.23503954832597707,-0.8423829805372621,-1.0774225288632393
316,0.3273269689420071,-0.8097443695512215,-1.1370713384932287
317,0.43529787407553433,-0.7874805413732657,-1.2227784154488002
318,0.425100466556264,-0.6283654220417536,-1.0534658885980175
319,0.8512562234024942,-0.833926883158924,-1.6851831065614182
320,-0.0872142721420739,-0.6950240301884899,-0.607809758046416
321,0.5530064848770272,-0.4983025985679064,-1.0513090834449335
322,0.15072666418524586,-1.0904806672950011,-1.241207331480247
323,0.476165585503443,-0.9552490825493085,-1.4314146680527515
324,-0.18410446133392006,-0.8246018926779822,-0.6404974313440621
325,-0.19359344847259244,-0.8753755536274723,-0.6817821051548799
326,-0.06358016481134321,-0.8120165323414,-0.7484363675300568
327,0.39228644677602736,-0.8618057659300021,-1.2540922127060294
328,-0.10597570375272906,-0.7175368463196725,-0.6115611425669435
329,0.4393816994232335,-0.74118390984964,-1.1805656092728736
330,0.382843136199844,-0.458861867963768,-0.841705004163612
331,0.07458062576792915,-0.8271503774869324,-0.9017310032548616
332,0.1735166244460642,-0.8561789141644013,-1.0296955386104654
333,0.16274425259325478,-0.7054101180592341,-0.8681543706524889
334,-0.1501609861600235,-0.767217783740904,-0.6170567975808805
335,0.44517481684481436,-0.8684760895255105,-1.3136509063703248
336,0.3648260964444524,-0.6827209146933177,-1.04754701113777
337,0.25849963548885774,-0.7439519565565088,-1.0024515920453665
338,0.1261353497946831,-0.7021902870604959,-0.828325636855179
339,0.5615125302725135,-0.6363114166841424,-1.1978239469566558
340,0.4916554342828115,-0.7125498176952207,-1.2042052519780322
341,-0.06206845543623776,-0.7466045389808311,-0.6845360835445934
342,0.009456215212600691,-0.7668474517482786,-0.7763036669608793
343,0.6350251374079041,-0.9019719421712656,-1.5369970795791699
344,0.28657800802099065,-0.567807707347704,-0.8543857153686947
345,0.7424692615334028,-0.8617117605238401,-1.6041810220572428
346,0.2818839253395359,-0.7895509327199088,-1.0714348580594448
347,0.6125638925063115,-0.895430723831514,-1.5079946163378255
348,-0.5355992330439145,-0.8886263588428691,-0.35302712579895457
349,0.995605214840968,-0.7271601224728295,-1.7227653373137974
350,-0.022079293121142374,-0.9872800447556864,-0.965200751634544
351,0.38562087570470244,-0.9513810909842962,-1.3370019666889987
352,0.6186198698163401,-0.7536207241025582,-1.3722405939188982
353,0.11650355975196487,-0.8738365567130383,-0.9903401164650032
354,0.2654447446677446,-0.6407375744388272,-0.9061823191065718
355,0.28869306558188196,-0.8373724558742388,-1.1260655214561208
356,0.16341451891156414,-0.6300158406473848,-0.7934303595589489
357,0.2911837404504919,-0.5837194302511064,-0.8749031707015983
358,0.04782821571136822,-0.7668165230702062,-0.8146447387815744
359,0.4039545008230549,-0.4328828834157461,-0.836837384238801
360,0.3749897410626719,-0.7224536216234017,-1.0974433626860736
361,0.3942830073960293,-0.7527153695593987,-1.146998376955428
362,0.006722969338239432,-0.6177133456158621,-0.6244363149541016
363,0.4356546942597802,-0.5151924530129869,-0.9508471472727671
364,0.2579071325756914,-0.93056610685639,-1.1884732394320814
