pair,context,stage,individual_1,conspecific_1,session_number_1,session_1_id,individual_2,conspecific_2,session_number_2,session_2_id,comparison_id,n_calls_1,n_calls_2,n_call_pairs,metric,distance,z_distance,distance_01
Tabor-Lola,Non-partner,after,Tabor,Nougatti,3,Tabor__Nougatti__after__3,Lola,Wuschel,4,Lola__Wuschel__after__4,Lola__Wuschel__after__4||Tabor__Nougatti__after__3,23,26,598,chatter_cosine,1.0015690348618804,0.5680409727977401,0.6250523067655905
Tabor-Lola,Non-partner,after,Tabor,Nougatti,3,Tabor__Nougatti__after__3,Lola,Wuschel,5,Lola__Wuschel__after__5,Lola__Wuschel__after__5||Tabor__Nougatti__after__3,23,71,1633,T_PC_pairwise,4.8763705659190055,1.0884870540665021,0.6068784540883608
Tabor-Lola,Non-partner,after,Tabor,Nougatti,3,Tabor__Nougatti__after__3,Lola,Wuschel,5,Lola__Wuschel__after__5,Lola__Wuschel__after__5||Tabor__Nougatti__after__3,23,71,1633,M_PC_pairwise,19.22483109873055,1.941296280715759,0.9170243813767094
Tabor-Lola,Non-partner,after,Tabor,Nougatti,3,Tabor__Nougatti__after__3,Lola,Wuschel,5,Lola__Wuschel__after__5,Lola__Wuschel__after__5||Tabor__Nougatti__after__3,23,71,1633,spectro_DTW,0.0149056394915259,1.4710143939429556,0.7634970332298368
Tabor-Lola,Non-partner,after,Tabor,Nougatti,3,Tabor__Nougatti__after__3,Lola,Wuschel,5,Lola__Wuschel__after__5,Lola__Wuschel__after__5||Tabor__Nougatti__after__3,23,71,1633,chatter_cosine,1.0354403517980628,1.157213900076068,0.7170404755322587
Tabor-Lola,Non-partner,after,Tabor,Nougatti,3,Tabor__Nougatti__after__3,Lola,Wuschel,6,Lola__Wuschel__after__6,Lola__Wuschel__after__6||Tabor__Nougatti__after__3,23,66,1518,T_PC_pairwise,5.443417473115783,1.7310847700846885,0.7431645173503865
Tabor-Lola,Non-partner,after,Tabor,Nougatti,3,Tabor__Nougatti__after__3,Lola,Wuschel,6,Lola__Wuschel__after__6,Lola__Wuschel__after__6||Tabor__Nougatti__after__3,23,66,1518,M_PC_pairwise,19.356647662337434,1.983767084329598,0.9264682519937741
Tabor-Lola,Non-partner,after,Tabor,Nougatti,3,Tabor__Nougatti__after__3,Lola,Wuschel,6,Lola__Wuschel__after__6,Lola__Wuschel__after__6||Tabor__Nougatti__after__3,23,66,1518,spectro_DTW,0.01474106178633692,1.4237589784200817,0.753638129688169
Tabor-Lola,Non-partner,after,Tabor,Nougatti,3,Tabor__Nougatti__after__3,Lola,Wuschel,6,Lola__Wuschel__after__6,Lola__Wuschel__after__6||Tabor__Nougatti__after__3,23,66,1518,chatter_cosine,1.00592913992006,0.6438826020207423,0.6368935375239904
Tabor-Lola,Non-partner,after,Tabor,Nougatti,4,Tabor__Nougatti__after__4,Lola,Odin,2,Lola__Odin__after__2,Lola__Odin__after__2||Tabor__Nougatti__after__4,25,12,300,T_PC_pairwise,3.567516951560974,-0.39475239669863704,0.29230393790071096
Tabor-Lola,Non-partner,after,Tabor,Nougatti,4,Tabor__Nougatti__after__4,Lola,Odin,2,Lola__Odin__after__2,Lola__Odin__after__2||Tabor__Nougatti__after__4,25,12,300,M_PC_pairwise,13.703128720124562,0.16222443330189978,0.5214273378594012
Tabor-Lola,Non-partner,after,Tabor,Nougatti,4,Tabor__Nougatti__after__4,Lola,Odin,2,Lola__Odin__after__2,Lola__Odin__after__2||Tabor__Nougatti__after__4,25,12,300,spectro_DTW,0.006598802641771423,-0.9141387260688019,0.26588222480811347
Tabor-Lola,Non-partner,after,Tabor,Nougatti,4,Tabor__Nougatti__after__4,Lola,Odin,2,Lola__Odin__after__2,Lola__Odin__after__2||Tabor__Nougatti__after__4,25,12,300,chatter_cosine,1.041699253320694,1.2660840493703271,0.7340384827441577
Tabor-Lola,Non-partner,after,Tabor,Nougatti,4,Tabor__Nougatti__after__4,Lola,Odin,3,Lola__Odin__after__3,Lola__Odin__after__3||Tabor__Nougatti__after__4,25,75,1875,T_PC_pairwise,4.5349563173294065,0.7015842889243445,0.5248217436270302
Tabor-Lola,Non-partner,after,Tabor,Nougatti,4,Tabor__Nougatti__after__4,Lola,Odin,3,Lola__Odin__after__3,Lola__Odin__after__3||Tabor__Nougatti__after__4,25,75,1875,M_PC_pairwise,17.0835603776296,1.2513868657566682,0.7636151049333156
Tabor-Lola,Non-partner,after,Tabor,Nougatti,4,Tabor__Nougatti__after__4,Lola,Odin,3,Lola__Odin__after__3,Lola__Odin__after__3||Tabor__Nougatti__after__4,25,75,1875,spectro_DTW,0.010670405970575909,0.2549461565162358,0.5097885572759504
Tabor-Lola,Non-partner,after,Tabor,Nougatti,4,Tabor__Nougatti__after__4,Lola,Odin,3,Lola__Odin__after__3,Lola__Odin__after__3||Tabor__Nougatti__after__4,25,75,1875,chatter_cosine,1.0174620324134827,0.8444909233074046,0.668214718895581
Tabor-Lola,Non-partner,after,Tabor,Nougatti,4,Tabor__Nougatti__after__4,Lola,Odin,4,Lola__Odin__after__4,Lola__Odin__after__4||Tabor__Nougatti__after__4,25,45,1125,T_PC_pairwise,4.188031852298312,0.30843715060047805,0.4414406882182145
Tabor-Lola,Non-partner,after,Tabor,Nougatti,4,Tabor__Nougatti__after__4,Lola,Odin,4,Lola__Odin__after__4,Lola__Odin__after__4||Tabor__Nougatti__after__4,25,45,1125,M_PC_pairwise,16.48990052731832,1.060111883113478,0.7210829172971249
Tabor-Lola,Non-partner,after,Tabor,Nougatti,4,Tabor__Nougatti__after__4,Lola,Odin,4,Lola__Odin__after__4,Lola__Odin__after__4||Tabor__Nougatti__after__4,25,45,1125,spectro_DTW,0.00986859146029585,0.024720089066541252,0.4617564626123165
Tabor-Lola,Non-partner,after,Tabor,Nougatti,4,Tabor__Nougatti__after__4,Lola,Odin,4,Lola__Odin__after__4,Lola__Odin__after__4||Tabor__Nougatti__after__4,25,45,1125,chatter_cosine,1.035739185916053,1.1624119551856056,0.717852053166831
Tabor-Lola,Non-partner,after,Tabor,Nougatti,4,Tabor__Nougatti__after__4,Lola,Odin,5,Lola__Odin__after__5,Lola__Odin__after__5||Tabor__Nougatti__after__4,25,17,425,T_PC_pairwise,3.95255229360917,0.04158334245493347,0.38484469655489084
Tabor-Lola,Non-partner,after,Tabor,Nougatti,4,Tabor__Nougatti__after__4,Lola,Odin,5,Lola__Odin__after__5,Lola__Odin__after__5||Tabor__Nougatti__after__4,25,17,425,M_PC_pairwise,15.019211771347944,0.5862614683949,0.615716839246589
Tabor-Lola,Non-partner,after,Tabor,Nougatti,4,Tabor__Nougatti__after__4,Lola,Odin,5,Lola__Odin__after__5,Lola__Odin__after__5||Tabor__Nougatti__after__4,25,17,425,spectro_DTW,0.007511306724319344,-0.6521302144201148,0.32054509497566047
Tabor-Lola,Non-partner,after,Tabor,Nougatti,4,Tabor__Nougatti__after__4,Lola,Odin,5,Lola__Odin__after__5,Lola__Odin__after__5||Tabor__Nougatti__after__4,25,17,425,chatter_cosine,1.02602959170061,0.9935189045440954,0.6914826092792823
Tabor-Lola,Non-partner,after,Tabor,Nougatti,4,Tabor__Nougatti__after__4,Lola,Odin,6,Lola__Odin__after__6,Lola__Odin__after__6||Tabor__Nougatti__after__4,25,42,1050,T_PC_pairwise,4.209148944786617,0.3323677906052214,0.44651604506479087
Tabor-Lola,Non-partner,after,Tabor,Nougatti,4,Tabor__Nougatti__after__4,Lola,Odin,6,Lola__Odin__after__6,Lola__Odin__after__6||Tabor__Nougatti__after__4,25,42,1050,M_PC_pairwise,16.573249536695933,1.0869666220918184,0.7270543767183415
Tabor-Lola,Non-partner,after,Tabor,Nougatti,4,Tabor__Nougatti__after__4,Lola,Odin,6,Lola__Odin__after__6,Lola__Odin__after__6||Tabor__Nougatti__after__4,25,42,1050,spectro_DTW,0.009939000839810995,0.04493682791264063,0.46597428349073633
Tabor-Lola,Non-partner,after,Tabor,Nougatti,4,Tabor__Nougatti__after__4,Lola,Odin,6,Lola__Odin__after__6,Lola__Odin__after__6||Tabor__Nougatti__after__4,25,42,1050,chatter_cosine,1.0004000402632214,0.5477069547563935,0.6218775358338497
Tabor-Lola,Non-partner,after,Tabor,Nougatti,4,Tabor__Nougatti__after__4,Lola,Wuschel,2,Lola__Wuschel__after__2,Lola__Wuschel__after__2||Tabor__Nougatti__after__4,25,68,1700,T_PC_pairwise,4.113633741105304,0.2241265658465017,0.42355958251083975
Tabor-Lola,Non-partner,after,Tabor,Nougatti,4,Tabor__Nougatti__after__4,Lola,Wuschel,2,Lola__Wuschel__after__2,Lola__Wuschel__after__2||Tabor__Nougatti__after__4,25,68,1700,M_PC_pairwise,16.9031509290022,1.1932596163953058,0.7506898439166934
Tabor-Lola,Non-partner,after,Tabor,Nougatti,4,Tabor__Nougatti__after__4,Lola,Wuschel,2,Lola__Wuschel__after__2,Lola__Wuschel__after__2||Tabor__Nougatti__after__4,25,68,1700,spectro_DTW,0.009951279420398779,0.04846239309803772,0.4667098226180109
Tabor-Lola,Non-partner,after,Tabor,Nougatti,4,Tabor__Nougatti__after__4,Lola,Wuschel,2,Lola__Wuschel__after__2,Lola__Wuschel__after__2||Tabor__Nougatti__after__4,25,68,1700,chatter_cosine,1.0228463285460192,0.938147792915306,0.6828374612667347
Tabor-Lola,Non-partner,after,Tabor,Nougatti,4,Tabor__Nougatti__after__4,Lola,Wuschel,3,Lola__Wuschel__after__3,Lola__Wuschel__after__3||Tabor__Nougatti__after__4,25,71,1775,T_PC_pairwise,4.142279272616749,0.2565887006183496,0.4304443510726553
Tabor-Lola,Non-partner,after,Tabor,Nougatti,4,Tabor__Nougatti__after__4,Lola,Wuschel,3,Lola__Wuschel__after__3,Lola__Wuschel__after__3||Tabor__Nougatti__after__4,25,71,1775,M_PC_pairwise,17.344058492150104,1.3353183836239577,0.7822782412054595
Tabor-Lola,Non-partner,after,Tabor,Nougatti,4,Tabor__Nougatti__after__4,Lola,Wuschel,3,Lola__Wuschel__after__3,Lola__Wuschel__after__3||Tabor__Nougatti__after__4,25,71,1775,spectro_DTW,0.010382138202425985,0.17217544859966719,0.4925200936216628
Tabor-Lola,Non-partner,after,Tabor,Nougatti,4,Tabor__Nougatti__after__4,Lola,Wuschel,3,Lola__Wuschel__after__3,Lola__Wuschel__after__3||Tabor__Nougatti__after__4,25,71,1775,chatter_cosine,1.0250182632997002,0.9759274032887321,0.6887360302845333
Tabor-Lola,Non-partner,after,Tabor,Nougatti,4,Tabor__Nougatti__after__4,Lola,Wuschel,4,Lola__Wuschel__after__4,Lola__Wuschel__after__4||Tabor__Nougatti__after__4,25,26,650,T_PC_pairwise,4.5373668377216045,0.7043159763364129,0.5254010966408568
Tabor-Lola,Non-partner,after,Tabor,Nougatti,4,Tabor__Nougatti__after__4,Lola,Wuschel,4,Lola__Wuschel__after__4,Lola__Wuschel__after__4||Tabor__Nougatti__after__4,25,26,650,M_PC_pairwise,15.32755237029149,0.685607655744766,0.6378076041909354
Tabor-Lola,Non-partner,after,Tabor,Nougatti,4,Tabor__Nougatti__after__4,Lola,Wuschel,4,Lola__Wuschel__after__4,Lola__Wuschel__after__4||Tabor__Nougatti__after__4,25,26,650,spectro_DTW,0.007941650216145298,-0.5285651148797564,0.3463244979076967
Tabor-Lola,Non-partner,after,Tabor,Nougatti,4,Tabor__Nougatti__after__4,Lola,Wuschel,4,Lola__Wuschel__after__4,Lola__Wuschel__after__4||Tabor__Nougatti__after__4,25,26,650,chatter_cosine,0.9985748771062264,0.5159592455665396,0.6169207336868092
Tabor-Lola,Non-partner,after,Tabor,Nougatti,4,Tabor__Nougatti__after__4,Lola,Wuschel,5,Lola__Wuschel__after__5,Lola__Wuschel__after__5||Tabor__Nougatti__after__4,25,71,1775,T_PC_pairwise,4.096207481438006,0.20437850881837294,0.41937129350459396
Tabor-Lola,Non-partner,after,Tabor,Nougatti,4,Tabor__Nougatti__after__4,Lola,Wuschel,5,Lola__Wuschel__after__5,Lola__Wuschel__after__5||Tabor__Nougatti__after__4,25,71,1775,M_PC_pairwise,17.67020741717916,1.4404023470102594,0.805644866503438
Tabor-Lola,Non-partner,after,Tabor,Nougatti,4,Tabor__Nougatti__after__4,Lola,Wuschel,5,Lola__Wuschel__after__5,Lola__Wuschel__after__5||Tabor__Nougatti__after__4,25,71,1775,spectro_DTW,0.011261739385852091,0.42473650703394017,0.5452119403853368
Tabor-Lola,Non-partner,after,Tabor,Nougatti,4,Tabor__Nougatti__after__4,Lola,Wuschel,5,Lola__Wuschel__after__5,Lola__Wuschel__after__5||Tabor__Nougatti__after__4,25,71,1775,chatter_cosine,1.0365735445895665,1.1769251653746349,0.7201180154444627
Tabor-Lola,Non-partner,after,Tabor,Nougatti,4,Tabor__Nougatti__after__4,Lola,Wuschel,6,Lola__Wuschel__after__6,Lola__Wuschel__after__6||Tabor__Nougatti__after__4,25,66,1650,T_PC_pairwise,4.66925282052069,0.8537738611178849,0.5570990411442259
Tabor-Lola,Non-partner,after,Tabor,Nougatti,4,Tabor__Nougatti__after__4,Lola,Wuschel,6,Lola__Wuschel__after__6,Lola__Wuschel__after__6||Tabor__Nougatti__after__4,25,66,1650,M_PC_pairwise,18.069089740406383,1.5689207391702773,0.8342224059940475
Tabor-Lola,Non-partner,after,Tabor,Nougatti,4,Tabor__Nougatti__after__4,Lola,Wuschel,6,Lola__Wuschel__after__6,Lola__Wuschel__after__6||Tabor__Nougatti__after__4,25,66,1650,spectro_DTW,0.011670252058556247,0.5420332944258172,0.569683584531271
Tabor-Lola,Non-partner,after,Tabor,Nougatti,4,Tabor__Nougatti__after__4,Lola,Wuschel,6,Lola__Wuschel__after__6,Lola__Wuschel__after__6||Tabor__Nougatti__after__4,25,66,1650,chatter_cosine,1.0368769187638254,1.182202192265721,0.7209419230236618
Tabor-Lola,Non-partner,after,Tabor,Nougatti,5,Tabor__Nougatti__after__5,Lola,Odin,2,Lola__Odin__after__2,Lola__Odin__after__2||Tabor__Nougatti__after__5,31,12,372,T_PC_pairwise,3.784981890070823,-0.14831339663198,0.34457023190721536
Tabor-Lola,Non-partner,after,Tabor,Nougatti,5,Tabor__Nougatti__after__5,Lola,Odin,2,Lola__Odin__after__2,Lola__Odin__after__2||Tabor__Nougatti__after__5,31,12,372,M_PC_pairwise,13.745653660066667,0.17592580984785255,0.524473996183839
Tabor-Lola,Non-partner,after,Tabor,Nougatti,5,Tabor__Nougatti__after__5,Lola,Odin,2,Lola__Odin__after__2,Lola__Odin__after__2||Tabor__Nougatti__after__5,31,12,372,spectro_DTW,0.0066781288487911825,-0.8913616866741411,0.2706342015259572
Tabor-Lola,Non-partner,after,Tabor,Nougatti,5,Tabor__Nougatti__after__5,Lola,Odin,2,Lola__Odin__after__2,Lola__Odin__after__2||Tabor__Nougatti__after__5,31,12,372,chatter_cosine,1.0152681010064257,0.8063286932477051,0.6622564110767533
Tabor-Lola,Non-partner,after,Tabor,Nougatti,5,Tabor__Nougatti__after__5,Lola,Odin,3,Lola__Odin__after__3,Lola__Odin__after__3||Tabor__Nougatti__after__5,31,75,2325,T_PC_pairwise,4.6607808875524865,0.8441731654672561,0.5550628667505342
Tabor-Lola,Non-partner,after,Tabor,Nougatti,5,Tabor__Nougatti__after__5,Lola,Odin,3,Lola__Odin__after__3,Lola__Odin__after__3||Tabor__Nougatti__after__5,31,75,2325,M_PC_pairwise,17.542621752010877,1.3992947230437955,0.7965041145260553
Tabor-Lola,Non-partner,after,Tabor,Nougatti,5,Tabor__Nougatti__after__5,Lola,Odin,3,Lola__Odin__after__3,Lola__Odin__after__3||Tabor__Nougatti__after__5,31,75,2325,spectro_DTW,0.010815581395040437,0.296630569352734,0.5184851817961003
Tabor-Lola,Non-partner,after,Tabor,Nougatti,5,Tabor__Nougatti__after__5,Lola,Odin,3,Lola__Odin__after__3,Lola__Odin__after__3||Tabor__Nougatti__after__5,31,75,2325,chatter_cosine,0.9909695812066396,0.383669306665733,0.5962661708881508
Tabor-Lola,Non-partner,after,Tabor,Nougatti,5,Tabor__Nougatti__after__5,Lola,Odin,4,Lola__Odin__after__4,Lola__Odin__after__4||Tabor__Nougatti__after__5,31,45,1395,T_PC_pairwise,4.343156758431466,0.4842302095406755,0.478723957913295
Tabor-Lola,Non-partner,after,Tabor,Nougatti,5,Tabor__Nougatti__after__5,Lola,Odin,4,Lola__Odin__after__4,Lola__Odin__after__4||Tabor__Nougatti__after__5,31,45,1395,M_PC_pairwise,16.94821464374501,1.2077789766834388,0.7539183903141295
Tabor-Lola,Non-partner,after,Tabor,Nougatti,5,Tabor__Nougatti__after__5,Lola,Odin,4,Lola__Odin__after__4,Lola__Odin__after__4||Tabor__Nougatti__after__5,31,45,1395,spectro_DTW,0.010261121865505466,0.1374278667223487,0.485270701054818
Tabor-Lola,Non-partner,after,Tabor,Nougatti,5,Tabor__Nougatti__after__5,Lola,Odin,4,Lola__Odin__after__4,Lola__Odin__after__4||Tabor__Nougatti__after__5,31,45,1395,chatter_cosine,1.0384561290877694,1.2096716872103463,0.7252307632264425
Tabor-Lola,Non-partner,after,Tabor,Nougatti,5,Tabor__Nougatti__after__5,Lola,Odin,5,Lola__Odin__after__5,Lola__Odin__after__5||Tabor__Nougatti__after__5,31,17,527,T_PC_pairwise,4.174341251547015,0.29292247507356,0.438150240714832
Tabor-Lola,Non-partner,after,Tabor,Nougatti,5,Tabor__Nougatti__after__5,Lola,Odin,5,Lola__Odin__after__5,Lola__Odin__after__5||Tabor__Nougatti__after__5,31,17,527,M_PC_pairwise,15.422614609720132,0.7162363536215081,0.6446182466865925
Tabor-Lola,Non-partner,after,Tabor,Nougatti,5,Tabor__Nougatti__after__5,Lola,Odin,5,Lola__Odin__after__5,Lola__Odin__after__5||Tabor__Nougatti__after__5,31,17,527,spectro_DTW,0.008137588432625084,-0.472305114013107,0.35806202927127045
Tabor-Lola,Non-partner,after,Tabor,Nougatti,5,Tabor__Nougatti__after__5,Lola,Odin,5,Lola__Odin__after__5,Lola__Odin__after__5||Tabor__Nougatti__after__5,31,17,527,chatter_cosine,1.0294885831607588,1.053686158384457,0.7008765838565961
Tabor-Lola,Non-partner,after,Tabor,Nougatti,5,Tabor__Nougatti__after__5,Lola,Odin,6,Lola__Odin__after__6,Lola__Odin__after__6||Tabor__Nougatti__after__5,31,42,1302,T_PC_pairwise,4.260573646394155,0.390644090820458,0.45887564009576004
Tabor-Lola,Non-partner,after,Tabor,Nougatti,5,Tabor__Nougatti__after__5,Lola,Odin,6,Lola__Odin__after__6,Lola__Odin__after__6||Tabor__Nougatti__after__5,31,42,1302,M_PC_pairwise,17.074061224537513,1.2483262741706598,0.7629345472680369
Tabor-Lola,Non-partner,after,Tabor,Nougatti,5,Tabor__Nougatti__after__5,Lola,Odin,6,Lola__Odin__after__6,Lola__Odin__after__6||Tabor__Nougatti__after__5,31,42,1302,spectro_DTW,0.010384760333955453,0.17292834471544657,0.4926771704370973
Tabor-Lola,Non-partner,after,Tabor,Nougatti,5,Tabor__Nougatti__after__5,Lola,Odin,6,Lola__Odin__after__6,Lola__Odin__after__6||Tabor__Nougatti__after__5,31,42,1302,chatter_cosine,1.0095336642774386,0.7065813205584374,0.6466827522608968
Tabor-Lola,Non-partner,after,Tabor,Nougatti,5,Tabor__Nougatti__after__5,Lola,Wuschel,2,Lola__Wuschel__after__2,Lola__Wuschel__after__2||Tabor__Nougatti__after__5,31,68,2108,T_PC_pairwise,4.258913930272242,0.3887632415015678,0.4584767380410672
Tabor-Lola,Non-partner,after,Tabor,Nougatti,5,Tabor__Nougatti__after__5,Lola,Wuschel,2,Lola__Wuschel__after__2,Lola__Wuschel__after__2||Tabor__Nougatti__after__5,31,68,2108,M_PC_pairwise,17.386598231444097,1.3490245284657183,0.7853259598151955
Tabor-Lola,Non-partner,after,Tabor,Nougatti,5,Tabor__Nougatti__after__5,Lola,Wuschel,2,Lola__Wuschel__after__2,Lola__Wuschel__after__2||Tabor__Nougatti__after__5,31,68,2108,spectro_DTW,0.01031472920006065,0.15282021203771284,0.48848200807783554
Tabor-Lola,Non-partner,after,Tabor,Nougatti,5,Tabor__Nougatti__after__5,Lola,Wuschel,2,Lola__Wuschel__after__2,Lola__Wuschel__after__2||Tabor__Nougatti__after__5,31,68,2108,chatter_cosine,1.0230455686403632,0.9416134647649436,0.6833785601398059
Tabor-Lola,Non-partner,after,Tabor,Nougatti,5,Tabor__Nougatti__after__5,Lola,Wuschel,3,Lola__Wuschel__after__3,Lola__Wuschel__after__3||Tabor__Nougatti__after__5,31,71,2201,T_PC_pairwise,4.24574820256569,0.37384337077028873,0.45531244038538304
Tabor-Lola,Non-partner,after,Tabor,Nougatti,5,Tabor__Nougatti__after__5,Lola,Wuschel,3,Lola__Wuschel__after__3,Lola__Wuschel__after__3||Tabor__Nougatti__after__5,31,71,2201,M_PC_pairwise,17.84624481851109,1.4971209390906597,0.8182568964066075
Tabor-Lola,Non-partner,after,Tabor,Nougatti,5,Tabor__Nougatti__after__5,Lola,Wuschel,3,Lola__Wuschel__after__3,Lola__Wuschel__after__3||Tabor__Nougatti__after__5,31,71,2201,spectro_DTW,0.010694399113899715,0.26183533969061784,0.5112258484656604
Tabor-Lola,Non-partner,after,Tabor,Nougatti,5,Tabor__Nougatti__after__5,Lola,Wuschel,3,Lola__Wuschel__after__3,Lola__Wuschel__after__3||Tabor__Nougatti__after__5,31,71,2201,chatter_cosine,1.0231405426999862,0.9432654862918601,0.68363649194214815
Tabor-Lola,Non-partner,after,Tabor,Nougatti,5,Tabor__Nougatti__after__5,Lola,Wuschel,4,Lola__Wuschel__after__4,Lola__Wuschel__after__4||Tabor__Nougatti__after__5,31,26,806,T_PC_pairwise,4.685387215010877,0.8720579305963431,0.5609768386954981
Tabor-Lola,Non-partner,after,Tabor,Nougatti,5,Tabor__Nougatti__after__5,Lola,Wuschel,4,Lola__Wuschel__after__4,Lola__Wuschel__after__4||Tabor__Nougatti__after__5,31,26,806,M_PC_pairwise,15.590625601725899,0.7703688666471371,0.6566552322317409
Tabor-Lola,Non-partner,after,Tabor,Nougatti,5,Tabor__Nougatti__after__5,Lola,Wuschel,4,Lola__Wuschel__after__4,Lola__Wuschel__after__4||Tabor__Nougatti__after__5,31,26,806,spectro_DTW,0.008330240176942097,-0.4169887622724306,0.3696026869938613
Tabor-Lola,Non-partner,after,Tabor,Nougatti,5,Tabor__Nougatti__after__5,Lola,Wuschel,4,Lola__Wuschel__after__4,Lola__Wuschel__after__4||Tabor__Nougatti__after__5,31,26,806,chatter_cosine,1.0034206424546301,0.600248668401857,0.6300809270596411
Tabor-Lola,Non-partner,after,Tabor,Nougatti,5,Tabor__Nougatti__after__5,Lola,Wuschel,5,Lola__Wuschel__after__5,Lola__Wuschel__after__5||Tabor__Nougatti__after__5,31,71,2201,T_PC_pairwise,4.184144926661527,0.3040323482731388,0.4405064907355962
Tabor-Lola,Non-partner,after,Tabor,Nougatti,5,Tabor__Nougatti__after__5,Lola,Wuschel,5,Lola__Wuschel__after__5,Lola__Wuschel__after__5||Tabor__Nougatti__after__5,31,71,2201,M_PC_pairwise,18.17044007978565,1.6015754393247272,0.8414835533483958
Tabor-Lola,Non-partner,after,Tabor,Nougatti,5,Tabor__Nougatti__after__5,Lola,Wuschel,5,Lola__Wuschel__after__5,Lola__Wuschel__after__5||Tabor__Nougatti__after__5,31,71,2201,spectro_DTW,0.011558019906038698,0.5098079271067539,0.5629604019186947
Tabor-Lola,Non-partner,after,Tabor,Nougatti,5,Tabor__Nougatti__after__5,Lola,Wuschel,5,Lola__Wuschel__after__5,Lola__Wuschel__after__5||Tabor__Nougatti__after__5,31,71,2201,chatter_cosine,1.0299566115292025,1.0618272544157934,0.7021476614655685
Tabor-Lola,Non-partner,after,Tabor,Nougatti,5,Tabor__Nougatti__after__5,Lola,Wuschel,6,Lola__Wuschel__after__6,Lola__Wuschel__after__6||Tabor__Nougatti__after__5,31,66,2046,T_PC_pairwise,4.733401190238265,0.9264690744126453,0.5725166876608154
Tabor-Lola,Non-partner,after,Tabor,Nougatti,5,Tabor__Nougatti__after__5,Lola,Wuschel,6,Lola__Wuschel__after__6,Lola__Wuschel__after__6||Tabor__Nougatti__after__5,31,66,2046,M_PC_pairwise,18.62557389169844,1.7482178506791441,0.87409117651459
Tabor-Lola,Non-partner,after,Tabor,Nougatti,5,Tabor__Nougatti__after__5,Lola,Wuschel,6,Lola__Wuschel__after__6,Lola__Wuschel__after__6||Tabor__Nougatti__after__5,31,66,2046,spectro_DTW,0.011839470361167781,0.5906211708626732,0.5798204795682761
Tabor-Lola,Non-partner,after,Tabor,Nougatti,5,Tabor__Nougatti__after__5,Lola,Wuschel,6,Lola__Wuschel__after__6,Lola__Wuschel__after__6||Tabor__Nougatti__after__5,31,66,2046,chatter_cosine,1.0117042050100609,0.744336682702323,0.6525775353779387
Tabor-Lola,Non-partner,after,Tabor,Nougatti,6,Tabor__Nougatti__after__6,Lola,Odin,2,Lola__Odin__after__2,Lola__Odin__after__2||Tabor__Nougatti__after__6,24,12,288,T_PC_pairwise,4.248495375116666,0.3769565643780129,0.4559727055721289
Tabor-Lola,Non-partner,after,Tabor,Nougatti,6,Tabor__Nougatti__after__6,Lola,Odin,2,Lola__Odin__after__2,Lola__Odin__after__2||Tabor__Nougatti__after__6,24,12,288,M_PC_pairwise,15.228540605141056,0.6537064354572718,0.6307140017326243
Tabor-Lola,Non-partner,after,Tabor,Nougatti,6,Tabor__Nougatti__after__6,Lola,Odin,2,Lola__Odin__after__2,Lola__Odin__after__2||Tabor__Nougatti__after__6,24,12,288,spectro_DTW,0.00910562029902293,-0.19435283588718358,0.41605124953119704
Tabor-Lola,Non-partner,after,Tabor,Nougatti,6,Tabor__Nougatti__after__6,Lola,Odin,2,Lola__Odin__after__2,Lola__Odin__after__2||Tabor__Nougatti__after__6,24,12,288,chatter_cosine,1.0165920708742406,0.8293584208522891,0.6658520658861605
Tabor-Lola,Non-partner,after,Tabor,Nougatti,6,Tabor__Nougatti__after__6,Lola,Odin,3,Lola__Odin__after__3,Lola__Odin__after__3||Tabor__Nougatti__after__6,24,75,1800,T_PC_pairwise,5.295167655679915,1.5630828060931223,0.7075336308377878
Tabor-Lola,Non-partner,after,Tabor,Nougatti,6,Tabor__Nougatti__after__6,Lola,Odin,3,Lola__Odin__after__3,Lola__Odin__after__3||Tabor__Nougatti__after__6,24,75,1800,M_PC_pairwise,17.909059993955825,1.517359753601395,0.8227572290920921
Tabor-Lola,Non-partner,after,Tabor,Nougatti,6,Tabor__Nougatti__after__6,Lola,Odin,3,Lola__Odin__after__3,Lola__Odin__after__3||Tabor__Nougatti__after__6,24,75,1800,spectro_DTW,0.01269890110150704,0.8373906631291288,0.6313040311223553
Tabor-Lola,Non-partner,after,Tabor,Nougatti,6,Tabor__Nougatti__after__6,Lola,Odin,3,Lola__Odin__after__3,Lola__Odin__after__3||Tabor__Nougatti__after__6,24,75,1800,chatter_cosine,0.9969204179445903,0.4871808384806813,0.6124275316992724
Tabor-Lola,Non-partner,after,Tabor,Nougatti,6,Tabor__Nougatti__after__6,Lola,Odin,4,Lola__Odin__after__4,Lola__Odin__after__4||Tabor__Nougatti__after__6,24,45,1080,T_PC_pairwise,4.93248312269096,1.1520757984260335,0.620364744843074
Tabor-Lola,Non-partner,after,Tabor,Nougatti,6,Tabor__Nougatti__after__6,Lola,Odin,4,Lola__Odin__after__4,Lola__Odin__after__4||Tabor__Nougatti__after__6,24,45,1080,M_PC_pairwise,17.587786583988755,1.4138466629267463,0.7997399053703121
Tabor-Lola,Non-partner,after,Tabor,Nougatti,6,Tabor__Nougatti__after__6,Lola,Odin,4,Lola__Odin__after__4,Lola__Odin__after__4||Tabor__Nougatti__after__6,24,45,1080,spectro_DTW,0.012421538307723865,0.7577511150156169,0.6146888217486685
