pair,context,stage,individual_1,conspecific_1,session_number_1,session_1_id,individual_2,conspecific_2,session_number_2,session_2_id,comparison_id,group_id_1,group_id_2,n_seq_1,n_seq_2,metric,distance,z_distance,distance_01
Tabor-Lola,Non-partner,after,Tabor,Nougatti,6,Tabor__Nougatti__after__6,Lola,Odin,5,Lola__Odin__after__5,Lola__Odin__after__5||Tabor__Nougatti__after__6,81,3,7,7,transition_matrix,0.8313088417053223,-0.5357368010777845,0.3425572189289689
Tabor-Lola,Non-partner,after,Tabor,Nougatti,6,Tabor__Nougatti__after__6,Lola,Odin,5,Lola__Odin__after__5,Lola__Odin__after__5||Tabor__Nougatti__after__6,81,3,7,7,bigram,0.4626501500606537,0.7921093267760779,0.5190758159620319
Tabor-Lola,Non-partner,after,Tabor,Nougatti,6,Tabor__Nougatti__after__6,Lola,Odin,5,Lola__Odin__after__5,Lola__Odin__after__5||Tabor__Nougatti__after__6,81,3,7,7,repeat_A_len,0.2020016461610794,-0.9515628746776942,0.14286172411781328
Tabor-Lola,Non-partner,after,Tabor,Nougatti,6,Tabor__Nougatti__after__6,Lola,Odin,5,Lola__Odin__after__5,Lola__Odin__after__5||Tabor__Nougatti__after__6,81,3,7,7,local_alignment,0.9932512044906616,-0.5973094406361293,0.2714370889657181
Tabor-Lola,Non-partner,after,Tabor,Nougatti,6,Tabor__Nougatti__after__6,Lola,Odin,6,Lola__Odin__after__6,Lola__Odin__after__6||Tabor__Nougatti__after__6,81,4,7,20,transition_matrix,0.634613573551178,-0.9073919950866921,0.25249225440217465
Tabor-Lola,Non-partner,after,Tabor,Nougatti,6,Tabor__Nougatti__after__6,Lola,Odin,6,Lola__Odin__after__6,Lola__Odin__after__6||Tabor__Nougatti__after__6,81,4,7,20,bigram,0.22192245721817017,-0.6221884851015279,0.21626430238328403
Tabor-Lola,Non-partner,after,Tabor,Nougatti,6,Tabor__Nougatti__after__6,Lola,Odin,6,Lola__Odin__after__6,Lola__Odin__after__6||Tabor__Nougatti__after__6,81,4,7,20,repeat_A_len,0.5144548416137695,0.15360682161473396,0.36383815206680464
Tabor-Lola,Non-partner,after,Tabor,Nougatti,6,Tabor__Nougatti__after__6,Lola,Odin,6,Lola__Odin__after__6,Lola__Odin__after__6||Tabor__Nougatti__after__6,81,4,7,20,local_alignment,1.0517590045928955,-0.4001906678486916,0.3080338761072452
Tabor-Lola,Non-partner,after,Tabor,Nougatti,6,Tabor__Nougatti__after__6,Lola,Wuschel,2,Lola__Wuschel__after__2,Lola__Wuschel__after__2||Tabor__Nougatti__after__6,81,9,7,26,transition_matrix,0.490653395652771,-1.17940437417687,0.186574205445704
Tabor-Lola,Non-partner,after,Tabor,Nougatti,6,Tabor__Nougatti__after__6,Lola,Wuschel,2,Lola__Wuschel__after__2,Lola__Wuschel__after__2||Tabor__Nougatti__after__6,81,9,7,26,bigram,0.39054912328720093,0.3685090205722257,0.42837988983052044
Tabor-Lola,Non-partner,after,Tabor,Nougatti,6,Tabor__Nougatti__after__6,Lola,Wuschel,2,Lola__Wuschel__after__2,Lola__Wuschel__after__2||Tabor__Nougatti__after__6,81,9,7,26,repeat_A_len,0.21135719120502472,-0.9184716308519202,0.14947825086618496
Tabor-Lola,Non-partner,after,Tabor,Nougatti,6,Tabor__Nougatti__after__6,Lola,Wuschel,2,Lola__Wuschel__after__2,Lola__Wuschel__after__2||Tabor__Nougatti__after__6,81,9,7,26,local_alignment,1.0170540809631348,-0.5171151111473039,0.2863258525510354
Tabor-Lola,Non-partner,after,Tabor,Nougatti,6,Tabor__Nougatti__after__6,Lola,Wuschel,3,Lola__Wuschel__after__3,Lola__Wuschel__after__3||Tabor__Nougatti__after__6,81,10,7,29,transition_matrix,0.44836071133613586,-1.2593162904235717,0.16720877206000823
Tabor-Lola,Non-partner,after,Tabor,Nougatti,6,Tabor__Nougatti__after__6,Lola,Wuschel,3,Lola__Wuschel__after__3,Lola__Wuschel__after__3||Tabor__Nougatti__after__6,81,10,7,29,bigram,0.21710003912448883,-0.6505206444693131,0.210198179683339
Tabor-Lola,Non-partner,after,Tabor,Nougatti,6,Tabor__Nougatti__after__6,Lola,Wuschel,3,Lola__Wuschel__after__3,Lola__Wuschel__after__3||Tabor__Nougatti__after__6,81,10,7,29,repeat_A_len,0.22933045029640198,-0.8548989051429583,0.16218948778235742
Tabor-Lola,Non-partner,after,Tabor,Nougatti,6,Tabor__Nougatti__after__6,Lola,Wuschel,3,Lola__Wuschel__after__3,Lola__Wuschel__after__3||Tabor__Nougatti__after__6,81,10,7,29,local_alignment,0.9711555242538452,-0.6717520511013038,0.25761618124125996
Tabor-Lola,Non-partner,after,Tabor,Nougatti,6,Tabor__Nougatti__after__6,Lola,Wuschel,4,Lola__Wuschel__after__4,Lola__Wuschel__after__4||Tabor__Nougatti__after__6,81,11,7,12,transition_matrix,0.7683179974555969,-0.6547578363071127,0.31371428739276963
Tabor-Lola,Non-partner,after,Tabor,Nougatti,6,Tabor__Nougatti__after__6,Lola,Wuschel,4,Lola__Wuschel__after__4,Lola__Wuschel__after__4||Tabor__Nougatti__after__6,81,11,7,12,bigram,0.48160672187805176,0.9034809671780388,0.5429212993649182
Tabor-Lola,Non-partner,after,Tabor,Nougatti,6,Tabor__Nougatti__after__6,Lola,Wuschel,4,Lola__Wuschel__after__4,Lola__Wuschel__after__4||Tabor__Nougatti__after__6,81,11,7,12,repeat_A_len,0.33255618810653687,-0.4897819565391722,0.23519387738584469
Tabor-Lola,Non-partner,after,Tabor,Nougatti,6,Tabor__Nougatti__after__6,Lola,Wuschel,4,Lola__Wuschel__after__4,Lola__Wuschel__after__4||Tabor__Nougatti__after__6,81,11,7,12,local_alignment,1.1750695705413818,0.015255262249814577,0.38516496848181037
Tabor-Lola,Non-partner,after,Tabor,Nougatti,6,Tabor__Nougatti__after__6,Lola,Wuschel,5,Lola__Wuschel__after__5,Lola__Wuschel__after__5||Tabor__Nougatti__after__6,81,12,7,28,transition_matrix,0.7055336833000183,-0.7733886334644775,0.2849659240979806
Tabor-Lola,Non-partner,after,Tabor,Nougatti,6,Tabor__Nougatti__after__6,Lola,Wuschel,5,Lola__Wuschel__after__5,Lola__Wuschel__after__5||Tabor__Nougatti__after__6,81,12,7,28,bigram,0.37593379616737366,0.2826426006295375,0.40999526081528165
Tabor-Lola,Non-partner,after,Tabor,Nougatti,6,Tabor__Nougatti__after__6,Lola,Wuschel,5,Lola__Wuschel__after__5,Lola__Wuschel__after__5||Tabor__Nougatti__after__6,81,12,7,28,repeat_A_len,0.20204494893550873,-0.9514097096124583,0.14289234916038906
Tabor-Lola,Non-partner,after,Tabor,Nougatti,6,Tabor__Nougatti__after__6,Lola,Wuschel,5,Lola__Wuschel__after__5,Lola__Wuschel__after__5||Tabor__Nougatti__after__6,81,12,7,28,local_alignment,0.9422231316566467,-0.7692282459436794,0.23951889145212737
Tabor-Lola,Non-partner,after,Tabor,Nougatti,6,Tabor__Nougatti__after__6,Lola,Wuschel,6,Lola__Wuschel__after__6,Lola__Wuschel__after__6||Tabor__Nougatti__after__6,81,13,7,27,transition_matrix,0.7626270651817322,-0.6655108379333503,0.3111084615476439
Tabor-Lola,Non-partner,after,Tabor,Nougatti,6,Tabor__Nougatti__after__6,Lola,Wuschel,6,Lola__Wuschel__after__6,Lola__Wuschel__after__6||Tabor__Nougatti__after__6,81,13,7,27,bigram,0.4005770981311798,0.4274243149113906,0.4409940855833199
Tabor-Lola,Non-partner,after,Tabor,Nougatti,6,Tabor__Nougatti__after__6,Lola,Wuschel,6,Lola__Wuschel__after__6,Lola__Wuschel__after__6||Tabor__Nougatti__after__6,81,13,7,27,repeat_A_len,0.19180980324745178,-0.9876121649440165,0.13565374201346103
Tabor-Lola,Non-partner,after,Tabor,Nougatti,6,Tabor__Nougatti__after__6,Lola,Wuschel,6,Lola__Wuschel__after__6,Lola__Wuschel__after__6||Tabor__Nougatti__after__6,81,13,7,27,local_alignment,0.9726872444152832,-0.6665915289495761,0.2585742763432905
Tabor-Lola,Non-partner,after,Tabor,Olympia,2,Tabor__Olympia__after__2,Lola,Odin,2,Lola__Odin__after__2,Lola__Odin__after__2||Tabor__Olympia__after__2,84,0,11,6,transition_matrix,1.6209689378738403,0.9563238824187322,0.7041353555921614
Tabor-Lola,Non-partner,after,Tabor,Olympia,2,Tabor__Olympia__after__2,Lola,Odin,2,Lola__Odin__after__2,Lola__Odin__after__2||Tabor__Olympia__after__2,84,0,11,6,bigram,0.4365854859352112,0.6389769762572743,0.48628905885257295
Tabor-Lola,Non-partner,after,Tabor,Olympia,2,Tabor__Olympia__after__2,Lola,Odin,2,Lola__Odin__after__2,Lola__Odin__after__2||Tabor__Olympia__after__2,84,0,11,6,repeat_A_len,0.41088056564331055,-0.212742931832778,0.29058726564781595
Tabor-Lola,Non-partner,after,Tabor,Olympia,2,Tabor__Olympia__after__2,Lola,Odin,2,Lola__Odin__after__2,Lola__Odin__after__2||Tabor__Olympia__after__2,84,0,11,6,local_alignment,1.255365014076233,0.2857788379500831,0.43538998549398233
Tabor-Lola,Non-partner,after,Tabor,Olympia,2,Tabor__Olympia__after__2,Lola,Odin,3,Lola__Odin__after__3,Lola__Odin__after__3||Tabor__Olympia__after__2,84,1,11,30,transition_matrix,1.7086784839630127,1.1220508400324696,0.7442967546502816
Tabor-Lola,Non-partner,after,Tabor,Olympia,2,Tabor__Olympia__after__2,Lola,Odin,3,Lola__Odin__after__3,Lola__Odin__after__3||Tabor__Olympia__after__2,84,1,11,30,bigram,0.5794405937194824,1.4782641557636051,0.6659865872084637
Tabor-Lola,Non-partner,after,Tabor,Olympia,2,Tabor__Olympia__after__2,Lola,Odin,3,Lola__Odin__after__3,Lola__Odin__after__3||Tabor__Olympia__after__2,84,1,11,30,repeat_A_len,0.47968950867652893,0.030639308390587972,0.3392510484598196
Tabor-Lola,Non-partner,after,Tabor,Olympia,2,Tabor__Olympia__after__2,Lola,Odin,3,Lola__Odin__after__3,Lola__Odin__after__3||Tabor__Olympia__after__2,84,1,11,30,local_alignment,1.3637369871139526,0.6508951180430167,0.5031769476159322
Tabor-Lola,Non-partner,after,Tabor,Olympia,2,Tabor__Olympia__after__2,Lola,Odin,4,Lola__Odin__after__4,Lola__Odin__after__4||Tabor__Olympia__after__2,84,2,11,17,transition_matrix,1.7134056091308594,1.1309827306562117,0.7464612620354931
Tabor-Lola,Non-partner,after,Tabor,Olympia,2,Tabor__Olympia__after__2,Lola,Odin,4,Lola__Odin__after__4,Lola__Odin__after__4||Tabor__Olympia__after__2,84,2,11,17,bigram,0.49758380651474,0.9973478404697504,0.5630188840020833
Tabor-Lola,Non-partner,after,Tabor,Olympia,2,Tabor__Olympia__after__2,Lola,Odin,4,Lola__Odin__after__4,Lola__Odin__after__4||Tabor__Olympia__after__2,84,2,11,17,repeat_A_len,0.43574005365371704,-0.12481311317740709,0.30816865364809387
Tabor-Lola,Non-partner,after,Tabor,Olympia,2,Tabor__Olympia__after__2,Lola,Odin,4,Lola__Odin__after__4,Lola__Odin__after__4||Tabor__Olympia__after__2,84,2,11,17,local_alignment,1.27507746219635,0.35219209524712464,0.4477201750863061
Tabor-Lola,Non-partner,after,Tabor,Olympia,2,Tabor__Olympia__after__2,Lola,Odin,5,Lola__Odin__after__5,Lola__Odin__after__5||Tabor__Olympia__after__2,84,3,11,7,transition_matrix,1.752123475074768,1.2041400369505222,0.7641898187797183
Tabor-Lola,Non-partner,after,Tabor,Olympia,2,Tabor__Olympia__after__2,Lola,Odin,5,Lola__Odin__after__5,Lola__Odin__after__5||Tabor__Olympia__after__2,84,3,11,7,bigram,0.5989996790885925,1.593175619888176,0.690589972780358
Tabor-Lola,Non-partner,after,Tabor,Olympia,2,Tabor__Olympia__after__2,Lola,Odin,5,Lola__Odin__after__5,Lola__Odin__after__5||Tabor__Olympia__after__2,84,3,11,7,repeat_A_len,0.5511440634727478,0.28337926999806967,0.3897858885874019
Tabor-Lola,Non-partner,after,Tabor,Olympia,2,Tabor__Olympia__after__2,Lola,Odin,5,Lola__Odin__after__5,Lola__Odin__after__5||Tabor__Olympia__after__2,84,3,11,7,local_alignment,1.3743036985397339,0.6864954514175315,0.5097864541801773
Tabor-Lola,Non-partner,after,Tabor,Olympia,2,Tabor__Olympia__after__2,Lola,Odin,6,Lola__Odin__after__6,Lola__Odin__after__6||Tabor__Olympia__after__2,84,4,11,20,transition_matrix,1.6448343992233276,1.001417609132101,0.7150631320965393
Tabor-Lola,Non-partner,after,Tabor,Olympia,2,Tabor__Olympia__after__2,Lola,Odin,6,Lola__Odin__after__6,Lola__Odin__after__6||Tabor__Olympia__after__2,84,4,11,20,bigram,0.3479039967060089,0.11796489538722578,0.3747365587524556
Tabor-Lola,Non-partner,after,Tabor,Olympia,2,Tabor__Olympia__after__2,Lola,Odin,6,Lola__Odin__after__6,Lola__Odin__after__6||Tabor__Olympia__after__2,84,4,11,20,repeat_A_len,0.40841686725616455,-0.22145721236472588,0.28884486301901124
Tabor-Lola,Non-partner,after,Tabor,Olympia,2,Tabor__Olympia__after__2,Lola,Odin,6,Lola__Odin__after__6,Lola__Odin__after__6||Tabor__Olympia__after__2,84,4,11,20,local_alignment,1.2568833827972412,0.2908943777311209,0.43633972923392805
Tabor-Lola,Non-partner,after,Tabor,Olympia,2,Tabor__Olympia__after__2,Lola,Wuschel,2,Lola__Wuschel__after__2,Lola__Wuschel__after__2||Tabor__Olympia__after__2,84,9,11,26,transition_matrix,1.5944260358810425,0.9061711386223642,0.6919816035021717
Tabor-Lola,Non-partner,after,Tabor,Olympia,2,Tabor__Olympia__after__2,Lola,Wuschel,2,Lola__Wuschel__after__2,Lola__Wuschel__after__2||Tabor__Olympia__after__2,84,9,11,26,bigram,0.5204447507858276,1.1316580358539234,0.5917756799270837
Tabor-Lola,Non-partner,after,Tabor,Olympia,2,Tabor__Olympia__after__2,Lola,Wuschel,2,Lola__Wuschel__after__2,Lola__Wuschel__after__2||Tabor__Olympia__after__2,84,9,11,26,repeat_A_len,0.4690791666507721,-0.0068902436985664095,0.3317470910214204
Tabor-Lola,Non-partner,after,Tabor,Olympia,2,Tabor__Olympia__after__2,Lola,Wuschel,2,Lola__Wuschel__after__2,Lola__Wuschel__after__2||Tabor__Olympia__after__2,84,9,11,26,local_alignment,1.3242343664169312,0.5178067417909893,0.4784679515734339
Tabor-Lola,Non-partner,after,Tabor,Olympia,2,Tabor__Olympia__after__2,Lola,Wuschel,3,Lola__Wuschel__after__3,Lola__Wuschel__after__3||Tabor__Olympia__after__2,84,10,11,29,transition_matrix,1.5791715383529663,0.8773478054964112,0.6849967085851086
Tabor-Lola,Non-partner,after,Tabor,Olympia,2,Tabor__Olympia__after__2,Lola,Wuschel,3,Lola__Wuschel__after__3,Lola__Wuschel__after__3||Tabor__Olympia__after__2,84,10,11,29,bigram,0.3705184757709503,0.2508270845298208,0.403183325942347
Tabor-Lola,Non-partner,after,Tabor,Olympia,2,Tabor__Olympia__after__2,Lola,Wuschel,3,Lola__Wuschel__after__3,Lola__Wuschel__after__3||Tabor__Olympia__after__2,84,10,11,29,repeat_A_len,0.4575496017932892,-0.047671153855260835,0.32359303116512245
Tabor-Lola,Non-partner,after,Tabor,Olympia,2,Tabor__Olympia__after__2,Lola,Wuschel,3,Lola__Wuschel__after__3,Lola__Wuschel__after__3||Tabor__Olympia__after__2,84,10,11,29,local_alignment,1.2969121932983398,0.4257555413422989,0.4613778584214464
Tabor-Lola,Non-partner,after,Tabor,Olympia,2,Tabor__Olympia__after__2,Lola,Wuschel,4,Lola__Wuschel__after__4,Lola__Wuschel__after__4||Tabor__Olympia__after__2,84,11,11,12,transition_matrix,1.6749151945114136,1.0582551930437518,0.7288368531727173
Tabor-Lola,Non-partner,after,Tabor,Olympia,2,Tabor__Olympia__after__2,Lola,Wuschel,4,Lola__Wuschel__after__4,Lola__Wuschel__after__4||Tabor__Olympia__after__2,84,11,11,12,bigram,0.5961270928382874,1.5762989057874237,0.68697654476105
Tabor-Lola,Non-partner,after,Tabor,Olympia,2,Tabor__Olympia__after__2,Lola,Wuschel,4,Lola__Wuschel__after__4,Lola__Wuschel__after__4||Tabor__Olympia__after__2,84,11,11,12,repeat_A_len,0.4496331214904785,-0.07567232093977858,0.31799425488533717
Tabor-Lola,Non-partner,after,Tabor,Olympia,2,Tabor__Olympia__after__2,Lola,Wuschel,4,Lola__Wuschel__after__4,Lola__Wuschel__after__4||Tabor__Olympia__after__2,84,11,11,12,local_alignment,1.3781834840774536,0.6995668463860216,0.5122132705231368
Tabor-Lola,Non-partner,after,Tabor,Olympia,2,Tabor__Olympia__after__2,Lola,Wuschel,5,Lola__Wuschel__after__5,Lola__Wuschel__after__5||Tabor__Olympia__after__2,84,12,11,28,transition_matrix,1.6911261081695557,1.0888856719424964,0.7362596822893959
Tabor-Lola,Non-partner,after,Tabor,Olympia,2,Tabor__Olympia__after__2,Lola,Wuschel,5,Lola__Wuschel__after__5,Lola__Wuschel__after__5||Tabor__Olympia__after__2,84,12,11,28,bigram,0.5102441310882568,1.071728436779878,0.578944314106269
Tabor-Lola,Non-partner,after,Tabor,Olympia,2,Tabor__Olympia__after__2,Lola,Wuschel,5,Lola__Wuschel__after__5,Lola__Wuschel__after__5||Tabor__Olympia__after__2,84,12,11,28,repeat_A_len,0.5511691570281982,0.28346802773029856,0.38980363551503355
Tabor-Lola,Non-partner,after,Tabor,Olympia,2,Tabor__Olympia__after__2,Lola,Wuschel,5,Lola__Wuschel__after__5,Lola__Wuschel__after__5||Tabor__Olympia__after__2,84,12,11,28,local_alignment,1.2931058406829834,0.4129315494126029,0.4589969745699533
Tabor-Lola,Non-partner,after,Tabor,Olympia,2,Tabor__Olympia__after__2,Lola,Wuschel,6,Lola__Wuschel__after__6,Lola__Wuschel__after__6||Tabor__Olympia__after__2,84,13,11,27,transition_matrix,1.6995197534561157,1.1047454427274943,0.7401030557069612
Tabor-Lola,Non-partner,after,Tabor,Olympia,2,Tabor__Olympia__after__2,Lola,Wuschel,6,Lola__Wuschel__after__6,Lola__Wuschel__after__6||Tabor__Olympia__after__2,84,13,11,27,bigram,0.5210586786270142,1.1352649195995712,0.5925479401378749
Tabor-Lola,Non-partner,after,Tabor,Olympia,2,Tabor__Olympia__after__2,Lola,Wuschel,6,Lola__Wuschel__after__6,Lola__Wuschel__after__6||Tabor__Olympia__after__2,84,13,11,27,repeat_A_len,0.5664944052696228,0.33767454630996135,0.40064211840817565
Tabor-Lola,Non-partner,after,Tabor,Olympia,2,Tabor__Olympia__after__2,Lola,Wuschel,6,Lola__Wuschel__after__6,Lola__Wuschel__after__6||Tabor__Olympia__after__2,84,13,11,27,local_alignment,1.2832365036010742,0.37968074165001175,0.45282367754317243
Tabor-Lola,Non-partner,after,Tabor,Olympia,3,Tabor__Olympia__after__3,Lola,Odin,2,Lola__Odin__after__2,Lola__Odin__after__2||Tabor__Olympia__after__3,85,0,14,6,transition_matrix,1.6129491329193115,0.941170481961975,0.7004631602438961
Tabor-Lola,Non-partner,after,Tabor,Olympia,3,Tabor__Olympia__after__3,Lola,Odin,2,Lola__Odin__after__2,Lola__Odin__after__2||Tabor__Olympia__after__3,85,0,14,6,bigram,0.4498910903930664,0.7171486525120992,0.5030261869220038
Tabor-Lola,Non-partner,after,Tabor,Olympia,3,Tabor__Olympia__after__3,Lola,Odin,2,Lola__Odin__after__2,Lola__Odin__after__2||Tabor__Olympia__after__3,85,0,14,6,repeat_A_len,0.7826055884361267,1.1020755322543863,0.5534825373604443
Tabor-Lola,Non-partner,after,Tabor,Olympia,3,Tabor__Olympia__after__3,Lola,Odin,2,Lola__Odin__after__2,Lola__Odin__after__2||Tabor__Olympia__after__3,85,0,14,6,local_alignment,1.0864129066467285,-0.28343812146664404,0.3297099855297739
Tabor-Lola,Non-partner,after,Tabor,Olympia,3,Tabor__Olympia__after__3,Lola,Odin,3,Lola__Odin__after__3,Lola__Odin__after__3||Tabor__Olympia__after__3,85,1,14,30,transition_matrix,1.465414047241211,0.6624033239851755,0.6329081937073221
Tabor-Lola,Non-partner,after,Tabor,Olympia,3,Tabor__Olympia__after__3,Lola,Odin,3,Lola__Odin__after__3,Lola__Odin__after__3||Tabor__Olympia__after__3,85,1,14,30,bigram,0.4785253703594208,0.8853777375123224,0.5390452653855813
Tabor-Lola,Non-partner,after,Tabor,Olympia,3,Tabor__Olympia__after__3,Lola,Odin,3,Lola__Odin__after__3,Lola__Odin__after__3||Tabor__Olympia__after__3,85,1,14,30,repeat_A_len,0.5796087980270386,0.38406110811091865,0.4099170168839464
Tabor-Lola,Non-partner,after,Tabor,Olympia,3,Tabor__Olympia__after__3,Lola,Odin,3,Lola__Odin__after__3,Lola__Odin__after__3||Tabor__Olympia__after__3,85,1,14,30,local_alignment,0.9865779280662537,-0.61979239260069,0.2672629365208494
Tabor-Lola,Non-partner,after,Tabor,Olympia,3,Tabor__Olympia__after__3,Lola,Odin,4,Lola__Odin__after__4,Lola__Odin__after__4||Tabor__Olympia__after__3,85,2,14,17,transition_matrix,1.4530878067016602,0.6391129247695873,0.6272641208866512
Tabor-Lola,Non-partner,after,Tabor,Olympia,3,Tabor__Olympia__after__3,Lola,Odin,4,Lola__Odin__after__4,Lola__Odin__after__4||Tabor__Olympia__after__3,85,2,14,17,bigram,0.35350218415260315,0.15085477258710245,0.3817785222007988
Tabor-Lola,Non-partner,after,Tabor,Olympia,3,Tabor__Olympia__after__3,Lola,Odin,4,Lola__Odin__after__4,Lola__Odin__after__4||Tabor__Olympia__after__3,85,2,14,17,repeat_A_len,0.48164141178131104,0.037543331754403796,0.34063149385796115
Tabor-Lola,Non-partner,after,Tabor,Olympia,3,Tabor__Olympia__after__3,Lola,Odin,4,Lola__Odin__after__4,Lola__Odin__after__4||Tabor__Olympia__after__3,85,2,14,17,local_alignment,0.7997536659240723,-1.2492224722829934,0.15040385546595902
Tabor-Lola,Non-partner,after,Tabor,Olympia,3,Tabor__Olympia__after__3,Lola,Odin,5,Lola__Odin__after__5,Lola__Odin__after__5||Tabor__Olympia__after__3,85,3,14,7,transition_matrix,1.5238462686538696,0.7728108533034427,0.6596637735346348
Tabor-Lola,Non-partner,after,Tabor,Olympia,3,Tabor__Olympia__after__3,Lola,Odin,5,Lola__Odin__after__5,Lola__Odin__after__5||Tabor__Olympia__after__3,85,3,14,7,bigram,0.48357513546943665,0.915045581960383,0.5453973680378574
Tabor-Lola,Non-partner,after,Tabor,Olympia,3,Tabor__Olympia__after__3,Lola,Odin,5,Lola__Odin__after__5,Lola__Odin__after__5||Tabor__Olympia__after__3,85,3,14,7,repeat_A_len,0.46286439895629883,-0.028872329416966377,0.3273518177912402
Tabor-Lola,Non-partner,after,Tabor,Olympia,3,Tabor__Olympia__after__3,Lola,Odin,5,Lola__Odin__after__5,Lola__Odin__after__5||Tabor__Olympia__after__3,85,3,14,7,local_alignment,0.963674783706665,-0.6969554324218241,0.2529369578045939
Tabor-Lola,Non-partner,after,Tabor,Olympia,3,Tabor__Olympia__after__3,Lola,Odin,6,Lola__Odin__after__6,Lola__Odin__after__6||Tabor__Olympia__after__3,85,4,14,20,transition_matrix,1.420930027961731,0.5783508860655459,0.6125393680817058
Tabor-Lola,Non-partner,after,Tabor,Olympia,3,Tabor__Olympia__after__3,Lola,Odin,6,Lola__Odin__after__6,Lola__Odin__after__6||Tabor__Olympia__after__3,85,4,14,20,bigram,0.2021910548210144,-0.7381123279550954,0.1914441591153317
Tabor-Lola,Non-partner,after,Tabor,Olympia,3,Tabor__Olympia__after__3,Lola,Odin,6,Lola__Odin__after__6,Lola__Odin__after__6||Tabor__Olympia__after__3,85,4,14,20,repeat_A_len,0.8418703675270081,1.3116993698784902,0.5953963963872819
Tabor-Lola,Non-partner,after,Tabor,Olympia,3,Tabor__Olympia__after__3,Lola,Odin,6,Lola__Odin__after__6,Lola__Odin__after__6||Tabor__Olympia__after__3,85,4,14,20,local_alignment,0.8669423460960388,-1.0228569251668231,0.19243055656012167
Tabor-Lola,Non-partner,after,Tabor,Olympia,3,Tabor__Olympia__after__3,Lola,Wuschel,2,Lola__Wuschel__after__2,Lola__Wuschel__after__2||Tabor__Olympia__after__3,85,9,14,26,transition_matrix,1.453344464302063,0.6395978786333315,0.6273816420547644
Tabor-Lola,Non-partner,after,Tabor,Olympia,3,Tabor__Olympia__after__3,Lola,Wuschel,2,Lola__Wuschel__after__2,Lola__Wuschel__after__2||Tabor__Olympia__after__3,85,9,14,26,bigram,0.43954217433929443,0.6563477984128916,0.49000827902308747
Tabor-Lola,Non-partner,after,Tabor,Olympia,3,Tabor__Olympia__after__3,Lola,Wuschel,2,Lola__Wuschel__after__2,Lola__Wuschel__after__2||Tabor__Olympia__after__3,85,9,14,26,repeat_A_len,0.5246415734291077,0.1896380335543612,0.3710425194465859
Tabor-Lola,Non-partner,after,Tabor,Olympia,3,Tabor__Olympia__after__3,Lola,Wuschel,2,Lola__Wuschel__after__2,Lola__Wuschel__after__2||Tabor__Olympia__after__3,85,9,14,26,local_alignment,0.9605929851531982,-0.707338327484978,0.2510092844776663
Tabor-Lola,Non-partner,after,Tabor,Olympia,3,Tabor__Olympia__after__3,Lola,Wuschel,3,Lola__Wuschel__after__3,Lola__Wuschel__after__3||Tabor__Olympia__after__3,85,10,14,29,transition_matrix,1.439704418182373,0.6138250472150837,0.6211359896735847
Tabor-Lola,Non-partner,after,Tabor,Olympia,3,Tabor__Olympia__after__3,Lola,Wuschel,3,Lola__Wuschel__after__3,Lola__Wuschel__after__3||Tabor__Olympia__after__3,85,10,14,29,bigram,0.22750772535800934,-0.5893745100426094,0.2232900146276768
Tabor-Lola,Non-partner,after,Tabor,Olympia,3,Tabor__Olympia__after__3,Lola,Wuschel,3,Lola__Wuschel__after__3,Lola__Wuschel__after__3||Tabor__Olympia__after__3,85,10,14,29,repeat_A_len,0.5453929901123047,0.26303730489219906,0.3857185541304056
Tabor-Lola,Non-partner,after,Tabor,Olympia,3,Tabor__Olympia__after__3,Lola,Wuschel,3,Lola__Wuschel__after__3,Lola__Wuschel__after__3||Tabor__Olympia__after__3,85,10,14,29,local_alignment,0.8701979517936707,-1.011888456028082,0.19446694672561735
Tabor-Lola,Non-partner,after,Tabor,Olympia,3,Tabor__Olympia__after__3,Lola,Wuschel,4,Lola__Wuschel__after__4,Lola__Wuschel__after__4||Tabor__Olympia__after__3,85,11,14,12,transition_matrix,1.6319037675857544,0.9769852145197717,0.7091423141191875
Tabor-Lola,Non-partner,after,Tabor,Olympia,3,Tabor__Olympia__after__3,Lola,Wuschel,4,Lola__Wuschel__after__4,Lola__Wuschel__after__4||Tabor__Olympia__after__3,85,11,14,12,bigram,0.5460945963859558,1.2823532885641993,0.624040636557222
Tabor-Lola,Non-partner,after,Tabor,Olympia,3,Tabor__Olympia__after__3,Lola,Wuschel,4,Lola__Wuschel__after__4,Lola__Wuschel__after__4||Tabor__Olympia__after__3,85,11,14,12,repeat_A_len,0.6423252820968628,0.6058938775007628,0.4542720269301407
Tabor-Lola,Non-partner,after,Tabor,Olympia,3,Tabor__Olympia__after__3,Lola,Wuschel,4,Lola__Wuschel__after__4,Lola__Wuschel__after__4||Tabor__Olympia__after__3,85,11,14,12,local_alignment,1.2063616514205933,0.1206814886691513,0.40473824967082955
Tabor-Lola,Non-partner,after,Tabor,Olympia,3,Tabor__Olympia__after__3,Lola,Wuschel,5,Lola__Wuschel__after__5,Lola__Wuschel__after__5||Tabor__Olympia__after__3,85,12,14,28,transition_matrix,1.4544237852096558,0.641637252661358,0.6278758532280561
