duplicate_group,filename,Dur 90% (s),Dur 50% (s),Center Freq (Hz),Freq 5% (Hz),Freq 25% (Hz),Freq 75% (Hz),Freq 95% (Hz),BW 50% (Hz),BW 90% (Hz),Avg Entropy (bits),Agg Entropy (bits),1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,stage,date_x,time_x,focal ID,Note,experimenter,session_number,conspecific_ID,phase,paired_status,trad_PC1,trad_PC2,trad_PC3,trad_PC4,trad_PC5,mfcc_PC1,mfcc_PC2,mfcc_PC3,mfcc_PC4,mfcc_PC5,call_audio_path,source_data_row
1,before_phees_2022-03-10_10-18-58_0000024_labelled_Odin_pheeseq_02_labelled_mB2.wav,0.8288,0.3056,8056.641,7324.219,7812.5,8300.781,8544.922,488.281,1220.703,1.733,2.789,-19.5688415080839,5.46182277612831,13.0925898663833,-28.2718873132102,29.6222556928866,-16.5164641607045,-2.92748783442659,16.8195400500117,-19.6421342984702,11.9025054516704,-1.11643481388233,-17.8116506038044,7.62548962880424,4.22590147100352,-15.9764092036664,21.8398580661788,-20.4117936886053,10.8725546766073,0.946778446959786,-11.2784110606598,16.3543940567031,-15.7658208252129,-15.0920536423046,11.4216541289,-3.7318893211857,-6.49351484231205,16.3011597786,-23.5392404181294,25.5767223480189,-22.0071566415158,13.6698161702261,-2.78141220008701,-7.95584429881682,-15.6941860243786,13.6002558599755,-8.30063654448734,0.657664459937793,7.64164247513624,-15.8197142642745,21.9157645032894,-24.7643951303512,23.8468768749502,-20.0262767698903,13.9424288941561,-17.8624936608629,13.4708950252903,-10.6699709923705,6.60244683822051,-1.57857288405279,-6.10977527303279,13.5643023725318,-19.1834463437116,21.3693146121598,-21.8035526010407,20.3726555830393,-21.7961627855191,15.0543984833363,-11.1473767382464,3.57843866520879,4.26627497323988,-14.4814412634436,22.3495480013344,-27.0827171885634,24.6227088376678,-20.7453696157006,14.5747751173611,-653.034218904254,-647.600556836669,-499.459067078763,-197.566519724169,13.4952484109908,-14.8083305932617,-1.50569619841826,56.5290312377106,-78.0496025438623,49.6870262057209,-22.531253805882,-643.823658776344,-655.440907289194,-451.575853052501,-228.353342810918,14.9547465533139,11.2817520282867,-27.8524455218692,-60.5932734070114,-174.353932369287,-99.2438433607895,-197.786334234821,-713.62095167122,-733.852977270914,-457.751619213364,-321.232207287451,56.3325447014672,-26.3588698707012,-9.49011542398372,-49.0115797999777,-98.1172168039724,-31.7871512469018,-140.402082596061,-737.908709457524,-722.347581189917,-463.280098036892,-336.104292370831,87.0257219976759,-74.6335874135758,50.3862259986405,65.5594043543618,103.281022293565,162.637765874543,98.386939339447,-619.570885169345,-571.452801868866,-376.009143994262,-262.601294638329,94.7205336036363,-81.408844799013,71.7746119056018,97.3519779641635,178.248806600271,204.470327880192,186.084608748122,-586.666388563763,-573.825081269638,-338.455730707038,-262.442343959444,108.198109027558,-79.1278543478549,58.0287743834379,64.6561503727925,119.190451523816,166.167597762842,109.097662674329,1.30676,before,2022-03-10,10-18-58,Odin,mB2,EO/MM,3.0,Olympia,1,non-partner,0.318325573517529,0.8912710535155,0.0628787108765731,-0.6961852560289286,-0.6047429468332864,3.3864721806974356,-6.783172450497888,4.901300553483074,-2.2822819748508283,-0.0665362303343713,data/acoustic/all_calls/before_phees_2022-03-10_10-18-58_0000024_labelled_Odin_pheeseq_02_labelled_mB2.wav,2372
1,before_phees_2022-03-10_10-18-58_0000024_labelled_Odin_pheeseq_02_labelled_mB2.wav,0.8288,0.3056,8056.641,7324.219,7812.5,8300.781,8544.922,488.281,1220.703,1.733,2.789,-19.5688415080839,5.46182277612831,13.0925898663833,-28.2718873132102,29.6222556928866,-16.5164641607045,-2.92748783442659,16.8195400500117,-19.6421342984702,11.9025054516704,-1.11643481388233,-17.8116506038044,7.62548962880424,4.22590147100352,-15.9764092036664,21.8398580661788,-20.4117936886053,10.8725546766073,0.946778446959786,-11.2784110606598,16.3543940567031,-15.7658208252129,-15.0920536423046,11.4216541289,-3.7318893211857,-6.49351484231205,16.3011597786,-23.5392404181294,25.5767223480189,-22.0071566415158,13.6698161702261,-2.78141220008701,-7.95584429881682,-15.6941860243786,13.6002558599755,-8.30063654448734,0.657664459937793,7.64164247513624,-15.8197142642745,21.9157645032894,-24.7643951303512,23.8468768749502,-20.0262767698903,13.9424288941561,-17.8624936608629,13.4708950252903,-10.6699709923705,6.60244683822051,-1.57857288405279,-6.10977527303279,13.5643023725318,-19.1834463437116,21.3693146121598,-21.8035526010407,20.3726555830393,-21.7961627855191,15.0543984833363,-11.1473767382464,3.57843866520879,4.26627497323988,-14.4814412634436,22.3495480013344,-27.0827171885634,24.6227088376678,-20.7453696157006,14.5747751173611,-653.034218904254,-647.600556836669,-499.459067078763,-197.566519724169,13.4952484109908,-14.8083305932617,-1.50569619841826,56.5290312377106,-78.0496025438623,49.6870262057209,-22.531253805882,-643.823658776344,-655.440907289194,-451.575853052501,-228.353342810918,14.9547465533139,11.2817520282867,-27.8524455218692,-60.5932734070114,-174.353932369287,-99.2438433607895,-197.786334234821,-713.62095167122,-733.852977270914,-457.751619213364,-321.232207287451,56.3325447014672,-26.3588698707012,-9.49011542398372,-49.0115797999777,-98.1172168039724,-31.7871512469018,-140.402082596061,-737.908709457524,-722.347581189917,-463.280098036892,-336.104292370831,87.0257219976759,-74.6335874135758,50.3862259986405,65.5594043543618,103.281022293565,162.637765874543,98.386939339447,-619.570885169345,-571.452801868866,-376.009143994262,-262.601294638329,94.7205336036363,-81.408844799013,71.7746119056018,97.3519779641635,178.248806600271,204.470327880192,186.084608748122,-586.666388563763,-573.825081269638,-338.455730707038,-262.442343959444,108.198109027558,-79.1278543478549,58.0287743834379,64.6561503727925,119.190451523816,166.167597762842,109.097662674329,1.30676,before,2022-03-10,10-18-58,Odin,mB2,EO/MM,3.0,Olympia,1,non-partner,0.318325573517529,0.8912710535155,0.0628787108765731,-0.6961852560289286,-0.6047429468332864,3.3864721806974356,-6.783172450497888,4.901300553483074,-2.2822819748508283,-0.0665362303343713,data/acoustic/all_calls/before_phees_2022-03-10_10-18-58_0000024_labelled_Odin_pheeseq_02_labelled_mB2.wav,2373
2,before_phees_2022-03-10_10-18-58_0000024_labelled_Odin_pheeseq_04_labelled_mB1.wav,0.936,0.5216,8300.781,7324.219,7812.5,8544.922,8789.062,732.422,1464.844,1.736,2.904,-18.3163173930747,3.18895667875573,6.7199743633263,-17.7020414135221,16.538121786059,-7.43192814626749,-11.693825651281,21.5885641896632,-24.700599346993,10.9488329813131,5.93939665340155,-21.5019439905943,7.86573734147799,3.1614259238563,-17.7527314092066,24.3108776329008,-23.9804290899064,10.53348236499,3.55001271331989,-17.6048954445671,22.423082807367,-19.6119648244918,-18.1180367057082,12.7336673298111,-4.52619360908498,-6.74621884563784,17.3993639990119,-24.9973638529721,26.6845047314474,-22.6459775470125,13.3766515396512,-1.68108069463844,-9.18320078161623,-17.4238345384011,14.2885219591152,-9.6408461670712,2.34125013710293,5.62828910224635,-13.9691208950081,20.2895994951682,-23.9861959994923,23.9654209962692,-20.7794831736851,14.8396112584514,-17.6528997764408,14.1311593849968,-12.3071269356076,8.74163581991763,-4.51166837213598,-2.17712066196413,8.17825273922085,-14.0772757318189,18.0755844944688,-20.4793835679038,21.3164231669744,-18.6845478932327,12.2038786908217,-12.6860531619694,9.61169053917844,-8.28616749618153,2.19814517349983,2.61541035528235,-8.53793704103225,11.9666052379052,-16.0677908521786,17.9910081390822,-531.905522182742,-495.903849740174,-413.359760122211,-129.834206440008,3.1042079550895,-12.8729521516977,29.3733624146335,86.5243254291716,22.3457872693923,105.726627040595,79.8559422828227,-537.987922023086,-570.37682112952,-381.113462574836,-170.701282240196,11.1574355012025,24.7585107354281,-26.8672246953812,-74.536815048329,-204.003801318243,-121.293508962335,-236.116907763071,-637.352409108532,-669.045197820881,-399.97389947465,-285.869786105775,64.0100700246976,-26.4648333219033,-9.12665284988868,-56.1709089609269,-109.658284082198,-39.9807630442425,-155.704316485578,-678.883467070414,-659.610610791871,-418.991031706046,-305.421513742463,94.2833885552264,-77.4468009214484,55.216818453288,67.6825078977562,115.578221437572,167.410768681757,112.044943783465,-662.463189263455,-593.556939157197,-415.036241909391,-267.700078410119,88.3406346009667,-80.2419395134892,80.1054929102185,101.076229948927,193.667230662679,207.416923069107,207.011262487283,-625.672812862255,-538.219534160678,-390.475841219275,-229.141449532219,83.5685469978146,-64.5263802813348,75.439264283777,85.1681201366726,175.708633194256,168.380538475135,187.196831469158,1.61544,before,2022-03-10,10-18-58,Odin,mB1,EO/MM,3.0,Olympia,1,non-partner,0.974785649389914,1.2461163121035568,1.8346399411892256,-0.875304273612884,-0.1889905776811118,3.1857897170210645,-5.718518028013874,7.3479925726396385,-1.5488094921728166,-0.2405122066082624,data/acoustic/all_calls/before_phees_2022-03-10_10-18-58_0000024_labelled_Odin_pheeseq_04_labelled_mB1.wav,2374
2,before_phees_2022-03-10_10-18-58_0000024_labelled_Odin_pheeseq_04_labelled_mB1.wav,0.936,0.5216,8300.781,7324.219,7812.5,8544.922,8789.062,732.422,1464.844,1.736,2.904,-18.3163173930747,3.18895667875573,6.7199743633263,-17.7020414135221,16.538121786059,-7.43192814626749,-11.693825651281,21.5885641896632,-24.700599346993,10.9488329813131,5.93939665340155,-21.5019439905943,7.86573734147799,3.1614259238563,-17.7527314092066,24.3108776329008,-23.9804290899064,10.53348236499,3.55001271331989,-17.6048954445671,22.423082807367,-19.6119648244918,-18.1180367057082,12.7336673298111,-4.52619360908498,-6.74621884563784,17.3993639990119,-24.9973638529721,26.6845047314474,-22.6459775470125,13.3766515396512,-1.68108069463844,-9.18320078161623,-17.4238345384011,14.2885219591152,-9.6408461670712,2.34125013710293,5.62828910224635,-13.9691208950081,20.2895994951682,-23.9861959994923,23.9654209962692,-20.7794831736851,14.8396112584514,-17.6528997764408,14.1311593849968,-12.3071269356076,8.74163581991763,-4.51166837213598,-2.17712066196413,8.17825273922085,-14.0772757318189,18.0755844944688,-20.4793835679038,21.3164231669744,-18.6845478932327,12.2038786908217,-12.6860531619694,9.61169053917844,-8.28616749618153,2.19814517349983,2.61541035528235,-8.53793704103225,11.9666052379052,-16.0677908521786,17.9910081390822,-531.905522182742,-495.903849740174,-413.359760122211,-129.834206440008,3.1042079550895,-12.8729521516977,29.3733624146335,86.5243254291716,22.3457872693923,105.726627040595,79.8559422828227,-537.987922023086,-570.37682112952,-381.113462574836,-170.701282240196,11.1574355012025,24.7585107354281,-26.8672246953812,-74.536815048329,-204.003801318243,-121.293508962335,-236.116907763071,-637.352409108532,-669.045197820881,-399.97389947465,-285.869786105775,64.0100700246976,-26.4648333219033,-9.12665284988868,-56.1709089609269,-109.658284082198,-39.9807630442425,-155.704316485578,-678.883467070414,-659.610610791871,-418.991031706046,-305.421513742463,94.2833885552264,-77.4468009214484,55.216818453288,67.6825078977562,115.578221437572,167.410768681757,112.044943783465,-662.463189263455,-593.556939157197,-415.036241909391,-267.700078410119,88.3406346009667,-80.2419395134892,80.1054929102185,101.076229948927,193.667230662679,207.416923069107,207.011262487283,-625.672812862255,-538.219534160678,-390.475841219275,-229.141449532219,83.5685469978146,-64.5263802813348,75.439264283777,85.1681201366726,175.708633194256,168.380538475135,187.196831469158,1.61544,before,2022-03-10,10-18-58,Odin,mB1,EO/MM,3.0,Olympia,1,non-partner,0.974785649389914,1.2461163121035568,1.8346399411892256,-0.875304273612884,-0.1889905776811118,3.1857897170210645,-5.718518028013874,7.3479925726396385,-1.5488094921728166,-0.2405122066082624,data/acoustic/all_calls/before_phees_2022-03-10_10-18-58_0000024_labelled_Odin_pheeseq_04_labelled_mB1.wav,2375
3,before_phees_2022-03-10_10-18-58_0000024_labelled_Odin_pheeseq_04_labelled_mB2.wav,0.6416,0.24,7812.5,7080.078,7568.359,8056.641,8300.781,488.281,1220.703,1.701,2.367,-14.2184548191536,1.81390743192604,13.4317194780121,-23.1035559540994,19.4557086679479,-4.37620840242818,-13.505133469286,22.3616268145578,-17.231046562384,1.76974906507125,14.0827689445055,-16.6226795378708,6.06936522678005,8.72894213456413,-21.5566426769626,25.1270064635759,-18.221367437208,3.59559893304752,11.2291451073634,-19.7917039409522,18.4934763909486,-9.75224839975385,-15.7754001214545,9.45814001437793,0.637692728657349,-12.2291748335312,20.7321168439561,-23.668723899607,19.3104439250637,-9.57101654294166,-2.54396413517478,12.8928961095346,-18.7318742516501,-13.3528333204669,8.70003375657671,-1.46672950434211,-7.24001150036406,14.7897261932864,-19.7518418234481,20.2805599069359,-16.3973079179912,8.67812116424322,0.858003788841314,-10.0042068473604,-14.0997936813279,10.7849337442381,-4.656440475141,-3.55162970930504,11.7143001990419,-18.6788109686885,22.5950400613135,-22.7456375379951,18.7811272992622,-11.620046134593,2.57485303252793,-16.650173395808,12.421789252489,-5.1028492666106,-4.78821646320096,14.9261645894299,-23.3364959384738,26.5784134134981,-23.9243538397881,15.9150117443485,-5.08954607251872,-5.61265863180964,-634.611575901417,-582.315625405877,-494.979057865454,-183.490206810483,14.4464328320486,-34.1954081885268,30.5884376798079,141.192482265993,68.4691002251279,171.355716395894,160.455686938222,-629.026973667205,-634.819202927471,-466.282967170854,-201.968913551367,-4.12816913385435,8.17467446824899,-14.1613131980229,-7.37780269884044,-133.541025722974,-38.0903973216236,-124.502383560863,-689.536312946916,-712.383505047966,-464.994223821342,-277.790150262419,21.744227599897,8.08869745141716,-34.5665096936288,-93.1339390012496,-196.666139139506,-128.889181472207,-243.652436427116,-733.472140217933,-736.241934612627,-481.46252173855,-316.00738154733,43.8145414146084,-13.7573269867905,-18.7245396570866,-55.8213280280397,-113.247049036084,-57.7598862288803,-150.186630464702,-721.702093036029,-720.671061238466,-459.928168602382,-327.205380675022,70.3077498891862,-46.8144919872234,14.7867523859457,7.3912063739295,-1.71157931657587,59.3888017928208,-22.3369257699209,-644.556119778973,-669.497596302532,-402.231717533093,-294.344099243662,66.036557168739,-33.6117841962596,-1.55338988022647,-39.0837402753925,-74.5311172883117,-10.5821468694676,-117.407655868903,1.139952,before,2022-03-10,10-18-58,Odin,mB2,EO/MM,3.0,Olympia,1,non-partner,-0.5236056294592407,0.3661175249594199,-0.7961080973580079,-0.808408375939016,-0.2660459576542466,-4.858429587681322,-5.76904047333535,2.3496333394391304,1.409955389811872,0.8691393575913519,data/acoustic/all_calls/before_phees_2022-03-10_10-18-58_0000024_labelled_Odin_pheeseq_04_labelled_mB2.wav,2376
3,before_phees_2022-03-10_10-18-58_0000024_labelled_Odin_pheeseq_04_labelled_mB2.wav,0.6416,0.24,7812.5,7080.078,7568.359,8056.641,8300.781,488.281,1220.703,1.701,2.367,-14.2184548191536,1.81390743192604,13.4317194780121,-23.1035559540994,19.4557086679479,-4.37620840242818,-13.505133469286,22.3616268145578,-17.231046562384,1.76974906507125,14.0827689445055,-16.6226795378708,6.06936522678005,8.72894213456413,-21.5566426769626,25.1270064635759,-18.221367437208,3.59559893304752,11.2291451073634,-19.7917039409522,18.4934763909486,-9.75224839975385,-15.7754001214545,9.45814001437793,0.637692728657349,-12.2291748335312,20.7321168439561,-23.668723899607,19.3104439250637,-9.57101654294166,-2.54396413517478,12.8928961095346,-18.7318742516501,-13.3528333204669,8.70003375657671,-1.46672950434211,-7.24001150036406,14.7897261932864,-19.7518418234481,20.2805599069359,-16.3973079179912,8.67812116424322,0.858003788841314,-10.0042068473604,-14.0997936813279,10.7849337442381,-4.656440475141,-3.55162970930504,11.7143001990419,-18.6788109686885,22.5950400613135,-22.7456375379951,18.7811272992622,-11.620046134593,2.57485303252793,-16.650173395808,12.421789252489,-5.1028492666106,-4.78821646320096,14.9261645894299,-23.3364959384738,26.5784134134981,-23.9243538397881,15.9150117443485,-5.08954607251872,-5.61265863180964,-634.611575901417,-582.315625405877,-494.979057865454,-183.490206810483,14.4464328320486,-34.1954081885268,30.5884376798079,141.192482265993,68.4691002251279,171.355716395894,160.455686938222,-629.026973667205,-634.819202927471,-466.282967170854,-201.968913551367,-4.12816913385435,8.17467446824899,-14.1613131980229,-7.37780269884044,-133.541025722974,-38.0903973216236,-124.502383560863,-689.536312946916,-712.383505047966,-464.994223821342,-277.790150262419,21.744227599897,8.08869745141716,-34.5665096936288,-93.1339390012496,-196.666139139506,-128.889181472207,-243.652436427116,-733.472140217933,-736.241934612627,-481.46252173855,-316.00738154733,43.8145414146084,-13.7573269867905,-18.7245396570866,-55.8213280280397,-113.247049036084,-57.7598862288803,-150.186630464702,-721.702093036029,-720.671061238466,-459.928168602382,-327.205380675022,70.3077498891862,-46.8144919872234,14.7867523859457,7.3912063739295,-1.71157931657587,59.3888017928208,-22.3369257699209,-644.556119778973,-669.497596302532,-402.231717533093,-294.344099243662,66.036557168739,-33.6117841962596,-1.55338988022647,-39.0837402753925,-74.5311172883117,-10.5821468694676,-117.407655868903,1.139952,before,2022-03-10,10-18-58,Odin,mB2,EO/MM,3.0,Olympia,1,non-partner,-0.5236056294592407,0.3661175249594199,-0.7961080973580079,-0.808408375939016,-0.2660459576542466,-4.858429587681322,-5.76904047333535,2.3496333394391304,1.409955389811872,0.8691393575913519,data/acoustic/all_calls/before_phees_2022-03-10_10-18-58_0000024_labelled_Odin_pheeseq_04_labelled_mB2.wav,2377
4,before_phees_2022-03-10_10-18-58_0000024_labelled_Odin_pheeseq_05_labelled_mB1.wav,0.64,0.3168,8300.781,7080.078,7812.5,8544.922,8544.922,732.422,1464.844,1.812,2.689,-16.7936703104616,1.6089153637108,6.7832358038899,-15.6045962223329,14.2658540121471,-4.32179282635512,-12.5288477473836,19.7028946772801,-21.1913348042304,7.53649611781531,9.86430125490079,-18.283577872928,5.40985651497278,3.74123955792772,-16.8169746533897,21.6243269554935,-19.2600189276099,4.51574475528653,7.34927637618649,-20.8035130481874,22.4992995149258,-18.0857600426905,-20.9847243615855,11.9729313346453,-4.99692100149233,-10.2795994417465,20.3001754904999,-28.8214118069691,26.3091500942188,-19.1700183474478,6.51501345849077,3.86490402258054,-13.2685526174806,-19.7036337462347,13.0981036611897,-9.76272603803396,0.791194064996394,6.95241708347845,-16.7134707932348,21.8012293029408,-24.3994132175352,21.8608552051081,-18.3511550924692,11.1479890728522,-15.1508212368611,11.515228394761,-9.32599335241333,4.59546987278527,0.620726248143188,-6.84656374529178,12.2382752823626,-16.7727102186014,19.2052460529362,-21.0651797489056,18.9562887416312,-18.6291042439231,15.1674132174107,-9.78750276771375,0.549399570917954,9.67010874267416,-19.1945713961991,24.6371222935102,-25.7861064416819,22.6471419163039,-16.799183617,8.84867393489813,-503.215003470424,-457.897911640447,-388.223244885879,-124.228758902922,9.34991625906339,-16.3931087682477,34.8578486953683,103.72502246869,57.5719706598864,135.302272546249,124.495892997348,-480.546223249506,-500.312675187808,-352.767559192701,-145.455567195066,-5.15551499689887,25.9474340404121,-27.6055606010918,-66.0060234701577,-185.370557795193,-111.259798686511,-201.860681995162,-500.05580843672,-556.113637544403,-307.588127099852,-212.048760375671,60.6404320602256,-9.66816907599322,-8.57194667546917,-67.0835020035072,-143.736817916827,-64.5023059931817,-197.3070024489,-541.873344098476,-543.539657675561,-317.870775453459,-242.242767994952,99.3886509929146,-66.4586936308103,48.3467467901067,50.7981533032429,85.1084452206447,139.868057222601,72.1026578516173,-580.076135171601,-540.796130931936,-359.409337689117,-247.383892585269,84.2469569705765,-75.8467255071716,63.3900726473818,90.9797017191935,159.894364822954,194.574490934658,173.582604585699,-579.707266666552,-591.893035967515,-347.994628310245,-268.863427084054,91.3497048189608,-68.2664517599535,41.8614885484703,33.5335882137844,58.2540228696452,120.278729020307,38.8014692843786,1.151192,before,2022-03-10,10-18-58,Odin,mB1,EO/MM,3.0,Olympia,1,non-partner,0.9857176600026534,0.1623804251762089,0.0933835734882222,-0.8766465522620611,0.0923646837776897,0.1187545955836653,-6.318621299029183,9.866380617550387,-0.8697410085748205,-0.2680547232701348,data/acoustic/all_calls/before_phees_2022-03-10_10-18-58_0000024_labelled_Odin_pheeseq_05_labelled_mB1.wav,2378
4,before_phees_2022-03-10_10-18-58_0000024_labelled_Odin_pheeseq_05_labelled_mB1.wav,0.64,0.3168,8300.781,7080.078,7812.5,8544.922,8544.922,732.422,1464.844,1.812,2.689,-16.7936703104616,1.6089153637108,6.7832358038899,-15.6045962223329,14.2658540121471,-4.32179282635512,-12.5288477473836,19.7028946772801,-21.1913348042304,7.53649611781531,9.86430125490079,-18.283577872928,5.40985651497278,3.74123955792772,-16.8169746533897,21.6243269554935,-19.2600189276099,4.51574475528653,7.34927637618649,-20.8035130481874,22.4992995149258,-18.0857600426905,-20.9847243615855,11.9729313346453,-4.99692100149233,-10.2795994417465,20.3001754904999,-28.8214118069691,26.3091500942188,-19.1700183474478,6.51501345849077,3.86490402258054,-13.2685526174806,-19.7036337462347,13.0981036611897,-9.76272603803396,0.791194064996394,6.95241708347845,-16.7134707932348,21.8012293029408,-24.3994132175352,21.8608552051081,-18.3511550924692,11.1479890728522,-15.1508212368611,11.515228394761,-9.32599335241333,4.59546987278527,0.620726248143188,-6.84656374529178,12.2382752823626,-16.7727102186014,19.2052460529362,-21.0651797489056,18.9562887416312,-18.6291042439231,15.1674132174107,-9.78750276771375,0.549399570917954,9.67010874267416,-19.1945713961991,24.6371222935102,-25.7861064416819,22.6471419163039,-16.799183617,8.84867393489813,-503.215003470424,-457.897911640447,-388.223244885879,-124.228758902922,9.34991625906339,-16.3931087682477,34.8578486953683,103.72502246869,57.5719706598864,135.302272546249,124.495892997348,-480.546223249506,-500.312675187808,-352.767559192701,-145.455567195066,-5.15551499689887,25.9474340404121,-27.6055606010918,-66.0060234701577,-185.370557795193,-111.259798686511,-201.860681995162,-500.05580843672,-556.113637544403,-307.588127099852,-212.048760375671,60.6404320602256,-9.66816907599322,-8.57194667546917,-67.0835020035072,-143.736817916827,-64.5023059931817,-197.3070024489,-541.873344098476,-543.539657675561,-317.870775453459,-242.242767994952,99.3886509929146,-66.4586936308103,48.3467467901067,50.7981533032429,85.1084452206447,139.868057222601,72.1026578516173,-580.076135171601,-540.796130931936,-359.409337689117,-247.383892585269,84.2469569705765,-75.8467255071716,63.3900726473818,90.9797017191935,159.894364822954,194.574490934658,173.582604585699,-579.707266666552,-591.893035967515,-347.994628310245,-268.863427084054,91.3497048189608,-68.2664517599535,41.8614885484703,33.5335882137844,58.2540228696452,120.278729020307,38.8014692843786,1.151192,before,2022-03-10,10-18-58,Odin,mB1,EO/MM,3.0,Olympia,1,non-partner,0.9857176600026534,0.1623804251762089,0.0933835734882222,-0.8766465522620611,0.0923646837776897,0.1187545955836653,-6.318621299029183,9.866380617550387,-0.8697410085748205,-0.2680547232701348,data/acoustic/all_calls/before_phees_2022-03-10_10-18-58_0000024_labelled_Odin_pheeseq_05_labelled_mB1.wav,2379
5,before_phees_2022-03-10_10-18-58_0000024_labelled_Odin_pheeseq_05_labelled_mB2.wav,0.8032,0.3472,7812.5,7080.078,7568.359,8056.641,8300.781,488.281,1220.703,1.696,2.617,-16.3156769145236,-0.207418344393166,14.4537057018327,-22.2238966939456,14.9748349129086,1.99178027079619,-18.1548667288306,20.605337940461,-10.6671000144139,-5.7905933516335,15.9401336301526,-19.6136249891264,5.82944113840781,8.20131716777214,-21.4653847765113,25.1663983169807,-18.5386305471044,3.06727431448283,12.2377648230252,-21.5631731029271,21.3037714309896,-13.4196468347535,-15.2304850686758,9.06339744782663,0.43264762060912,-11.308567777742,19.4194490419641,-22.439405252006,18.4381202319642,-9.25918896452408,-2.22131134170438,12.3416901641,-18.2975996574486,-14.3690881512784,10.2254424487598,-3.41503033557997,-5.34741704470977,13.5612007043903,-19.883609405139,22.2432440737753,-20.1903021123951,14.016953652164,-5.3977167937984,-3.97043406853231,-13.6220182710247,10.2864068573072,-5.26986878902623,-1.36504706612928,8.22168384458585,-14.6636556773643,18.7378058796672,-19.9176408530344,17.7666347675599,-12.8640304820577,5.80962418772737,-14.5960323512975,11.00626292001,-5.61152469006436,-1.64264997732465,9.37850838964129,-16.4395640749767,20.4404425509618,-20.8122550098321,17.1840393705048,-10.4911180415038,1.80784763014908,-597.486922351391,-518.259893432039,-459.669776283945,-165.942517231807,44.0311085584168,-45.1663495506271,22.5753095552355,147.475036917682,87.5003243729167,175.355239538324,197.329582775926,-604.774806980716,-610.719843887351,-445.374998661227,-180.08783357611,4.08544712147796,17.9110255548048,-20.8591348572856,-28.5208271493931,-162.895065160392,-72.1561256456894,-161.356285299677,-673.707199779792,-693.102463521451,-453.809421544877,-271.004938055874,21.9490434192799,8.26872279458907,-34.0715197665598,-92.204514358521,-190.31333866418,-127.793046991602,-236.849978089462,-703.34056629567,-709.036261562138,-451.847083532139,-312.141484344928,59.0772899885861,-31.2004117729868,-1.76770099078405,-26.3414776129883,-60.0217840478891,-0.535984713467055,-90.7426011537687,-684.288408339575,-669.911520444866,-435.982463464789,-304.130332115307,69.659209749465,-50.0813042264304,23.656938329507,24.0905853233571,32.9688479549381,82.6060938862382,20.228701864646,-636.239801075268,-633.671711841966,-400.283122205759,-285.484855539515,68.9717534820831,-44.880107568042,14.3704561151881,-0.269502962092832,-2.48446079588848,46.9558755976716,-25.1234895723659,1.259032,before,2022-03-10,10-18-58,Odin,mB2,EO/MM,3.0,Olympia,1,non-partner,-0.5255794348400076,0.685191605035525,0.2350169827919394,-0.7282068504551448,-0.5042566293208038,-3.8134679301266945,-5.422752621441656,4.096124913065374,0.5825566484371649,-0.0656454577957837,data/acoustic/all_calls/before_phees_2022-03-10_10-18-58_0000024_labelled_Odin_pheeseq_05_labelled_mB2.wav,2380
