call_id,filename,focal ID,conspecific_ID,stage,paired_status,pair_id,embedding_1,embedding_2,embedding_method
2409,before_phees_2022-03-10_10-59-37_0000025_labelled_Nougatti_pheeseq_23_labelled_mB1.wav,Nougatti,Wuschel,before,non-partner,Odin-Nougatti,3.549323,-0.4007038,PaCMAP
2410,before_phees_2022-03-10_10-59-37_0000025_labelled_Nougatti_pheeseq_23_labelled_mB3.wav,Nougatti,Wuschel,before,non-partner,Odin-Nougatti,6.3127255,2.4080236,PaCMAP
2411,before_phees_2022-03-10_10-59-37_0000025_labelled_Nougatti_pheeseq_24_labelled_mB1.wav,Nougatti,Wuschel,before,non-partner,Odin-Nougatti,6.3193507,-0.18007363,PaCMAP
2412,before_phees_2022-03-10_10-59-37_0000025_labelled_Nougatti_pheeseq_24_labelled_mB2.wav,Nougatti,Wuschel,before,non-partner,Odin-Nougatti,7.7323904,2.608262,PaCMAP
2413,before_phees_2022-03-10_10-59-37_0000025_labelled_Wuschel_pheeseq_17_labelled_mB2.wav,Wuschel,Nougatti,before,non-partner,Wuschel-Olympia,-9.558438,-3.7070575,PaCMAP
2414,before_phees_2022-03-11_09-34-34_0000027_labelled_Odin_pheeseq_01_labelled_mC1.wav,Odin,Lola,before,non-partner,Odin-Nougatti,-1.8892733,-4.833038,PaCMAP
2415,before_phees_2022-03-11_09-34-34_0000027_labelled_Odin_pheeseq_01_labelled_mC2.wav,Odin,Lola,before,non-partner,Odin-Nougatti,-4.691861,-3.8585923,PaCMAP
2416,before_phees_2022-03-11_09-34-34_0000027_labelled_Odin_pheeseq_01_labelled_mC3.wav,Odin,Lola,before,non-partner,Odin-Nougatti,-15.227638,-2.0232112,PaCMAP
2417,before_phees_2022-03-11_09-34-34_0000027_labelled_Odin_pheeseq_03_labelled_mC1.wav,Odin,Lola,before,non-partner,Odin-Nougatti,-1.7153364,-3.105557,PaCMAP
2418,before_phees_2022-03-11_09-34-34_0000027_labelled_Odin_pheeseq_03_labelled_mC2.wav,Odin,Lola,before,non-partner,Odin-Nougatti,5.3248086,-0.54944533,PaCMAP
2419,before_phees_2022-03-11_09-34-34_0000027_labelled_Odin_pheeseq_03_labelled_mC3.wav,Odin,Lola,before,non-partner,Odin-Nougatti,-8.436656,-3.4354055,PaCMAP
2420,before_phees_2022-03-11_09-34-34_0000027_labelled_Odin_pheeseq_04_labelled_mB1.wav,Odin,Lola,before,non-partner,Odin-Nougatti,-1.7425138,-5.30004,PaCMAP
2421,before_phees_2022-03-11_09-34-34_0000027_labelled_Odin_pheeseq_04_labelled_mB2.wav,Odin,Lola,before,non-partner,Odin-Nougatti,-1.3857536,-4.5914397,PaCMAP
2422,before_phees_2022-03-11_10-24-31_0000033_labelled_Tabor_pheeseq_01_labelled_mD1.wav,Tabor,Olympia,before,non-partner,Tabor-Lola,-3.6411054,-5.654781,PaCMAP
2423,before_phees_2022-03-11_10-24-31_0000033_labelled_Tabor_pheeseq_01_labelled_mD2.wav,Tabor,Olympia,before,non-partner,Tabor-Lola,-3.0563588,-5.443491,PaCMAP
2424,before_phees_2022-03-11_10-24-31_0000033_labelled_Tabor_pheeseq_01_labelled_mD3.wav,Tabor,Olympia,before,non-partner,Tabor-Lola,-6.466401,-4.5431886,PaCMAP
2425,before_phees_2022-03-11_10-24-31_0000033_labelled_Tabor_pheeseq_01_labelled_mD4.wav,Tabor,Olympia,before,non-partner,Tabor-Lola,-14.021392,-2.941673,PaCMAP
2426,before_phees_2022-03-11_10-24-31_0000033_labelled_Tabor_pheeseq_02_labelled_mD1.wav,Tabor,Olympia,before,non-partner,Tabor-Lola,-2.988888,-5.8744473,PaCMAP
2427,before_phees_2022-03-11_10-24-31_0000033_labelled_Tabor_pheeseq_02_labelled_mD2.wav,Tabor,Olympia,before,non-partner,Tabor-Lola,-1.8884063,-5.489103,PaCMAP
2428,before_phees_2022-03-11_10-24-31_0000033_labelled_Tabor_pheeseq_02_labelled_mD3.wav,Tabor,Olympia,before,non-partner,Tabor-Lola,-3.4789693,-4.553742,PaCMAP
2429,before_phees_2022-03-11_10-24-31_0000033_labelled_Tabor_pheeseq_02_labelled_mD4.wav,Tabor,Olympia,before,non-partner,Tabor-Lola,-8.925596,-4.2801466,PaCMAP
2430,before_phees_2022-03-11_14-57-48_0000041_labelled_Lola_pheeseq_02_labelled_mB1.wav,Lola,Wuschel,before,non-partner,Tabor-Lola,2.8960724,-0.79615325,PaCMAP
2431,before_phees_2022-03-11_14-57-48_0000041_labelled_Lola_pheeseq_02_labelled_mB2.wav,Lola,Wuschel,before,non-partner,Tabor-Lola,5.262416,-1.8042105,PaCMAP
2432,before_phees_2022-03-11_14-57-48_0000041_labelled_Wuschel_pheeseq_03_labelled_mC1.wav,Wuschel,Lola,before,non-partner,Wuschel-Olympia,-9.635115,-2.0310142,PaCMAP
2433,before_phees_2022-03-11_14-57-48_0000041_labelled_Wuschel_pheeseq_03_labelled_mC2.wav,Wuschel,Lola,before,non-partner,Wuschel-Olympia,-9.1857,-3.9496787,PaCMAP
2434,before_phees_2022-03-11_14-57-48_0000041_labelled_Wuschel_pheeseq_03_labelled_mC3.wav,Wuschel,Lola,before,non-partner,Wuschel-Olympia,-14.498328,-2.4588184,PaCMAP
2435,before_phees_2022-03-14_09-26-36_0000046_labelled_Olympia_pheeseq_01_labelled_mB1.wav,Olympia,Wuschel,before,partner,Wuschel-Olympia,-6.30821,-3.9696665,PaCMAP
