call_id,filename,focal ID,conspecific_ID,stage,paired_status,pair_id,embedding_1,embedding_2,embedding_method
0,after_phees_2022-07-19_11-17-29_0000018_labelled_Odin_pheeseq_0000005_labelled_mC2.wav,Odin,Olympia,after,non-partner,Odin-Nougatti,12.564884,-5.011217,PaCMAP
1,after_phees_2022-07-19_11-17-29_0000018_labelled_Odin_pheeseq_0000005_labelled_mC3.wav,Odin,Olympia,after,non-partner,Odin-Nougatti,11.957022,-5.4910393,PaCMAP
2,after_phees_2022-07-19_11-17-29_0000018_labelled_Odin_pheeseq_0000007_labelled_mC3.wav,Odin,Olympia,after,non-partner,Odin-Nougatti,12.540546,-5.8787413,PaCMAP
3,after_phees_2022-07-19_11-17-29_0000018_labelled_Odin_pheeseq_0000010_labelled_mB2.wav,Odin,Olympia,after,non-partner,Odin-Nougatti,-5.709707,6.2331767,PaCMAP
4,after_phees_2022-07-19_11-17-29_0000018_labelled_Odin_pheeseq_0000011_labelled_mE1.wav,Odin,Olympia,after,non-partner,Odin-Nougatti,-2.0109336,0.6109917,PaCMAP
5,after_phees_2022-07-19_11-17-29_0000018_labelled_Odin_pheeseq_0000011_labelled_mE2.wav,Odin,Olympia,after,non-partner,Odin-Nougatti,9.405022,-4.022022,PaCMAP
6,after_phees_2022-07-19_11-17-29_0000018_labelled_Odin_pheeseq_0000011_labelled_mE5.wav,Odin,Olympia,after,non-partner,Odin-Nougatti,11.809204,-3.597324,PaCMAP
7,after_phees_2022-07-19_11-17-29_0000018_labelled_Odin_pheeseq_0000011_labelled_mE6.wav,Odin,Olympia,after,non-partner,Odin-Nougatti,12.088255,-5.8033195,PaCMAP
8,after_phees_2022-07-19_11-17-29_0000018_labelled_Odin_pheeseq_0000011_labelled_mE7.wav,Odin,Olympia,after,non-partner,Odin-Nougatti,-9.421023,0.3582327,PaCMAP
9,after_phees_2022-07-19_11-17-29_0000018_labelled_Odin_pheeseq_0000013_labelled_mD1.wav,Odin,Olympia,after,non-partner,Odin-Nougatti,11.217826,-6.2952595,PaCMAP
10,after_phees_2022-07-19_11-17-29_0000018_labelled_Odin_pheeseq_0000013_labelled_mD4.wav,Odin,Olympia,after,non-partner,Odin-Nougatti,13.769931,-3.4821525,PaCMAP
11,after_phees_2022-07-19_11-17-29_0000018_labelled_Odin_pheeseq_0000013_labelled_mD5.wav,Odin,Olympia,after,non-partner,Odin-Nougatti,10.055376,-2.956435,PaCMAP
12,after_phees_2022-07-19_11-17-29_0000018_labelled_Odin_pheeseq_0000016_labelled_mD1.wav,Odin,Olympia,after,non-partner,Odin-Nougatti,-0.50596195,-0.17926638,PaCMAP
13,after_phees_2022-07-19_11-17-29_0000018_labelled_Odin_pheeseq_0000016_labelled_mD3.wav,Odin,Olympia,after,non-partner,Odin-Nougatti,13.038058,-3.1502867,PaCMAP
14,after_phees_2022-07-19_11-17-29_0000018_labelled_Odin_pheeseq_0000016_labelled_mD4.wav,Odin,Olympia,after,non-partner,Odin-Nougatti,13.028164,-2.9437208,PaCMAP
15,after_phees_2022-07-19_11-17-29_0000018_labelled_Odin_pheeseq_0000016_labelled_mD5.wav,Odin,Olympia,after,non-partner,Odin-Nougatti,11.807382,-4.4703126,PaCMAP
16,after_phees_2022-07-19_11-17-29_0000018_labelled_Odin_pheeseq_0000018_labelled_mD1.wav,Odin,Olympia,after,non-partner,Odin-Nougatti,11.948152,-4.9287953,PaCMAP
17,after_phees_2022-07-19_11-17-29_0000018_labelled_Odin_pheeseq_0000018_labelled_mD3.wav,Odin,Olympia,after,non-partner,Odin-Nougatti,13.580825,-4.2190185,PaCMAP
18,after_phees_2022-07-19_11-17-29_0000018_labelled_Odin_pheeseq_0000018_labelled_mD5.wav,Odin,Olympia,after,non-partner,Odin-Nougatti,13.458863,-3.6302645,PaCMAP
19,after_phees_2022-07-19_11-17-29_0000018_labelled_Odin_pheeseq_0000018_labelled_mD6.wav,Odin,Olympia,after,non-partner,Odin-Nougatti,12.527651,-3.450006,PaCMAP
20,after_phees_2022-07-19_11-17-29_0000018_labelled_Odin_pheeseq_0000020_labelled_mD3.wav,Odin,Olympia,after,non-partner,Odin-Nougatti,14.926989,-5.4273705,PaCMAP
21,after_phees_2022-07-19_11-17-29_0000018_labelled_Odin_pheeseq_0000020_labelled_mD4.wav,Odin,Olympia,after,non-partner,Odin-Nougatti,14.94259,-5.3305254,PaCMAP
22,after_phees_2022-07-19_11-17-29_0000018_labelled_Odin_pheeseq_0000020_labelled_mD5.wav,Odin,Olympia,after,non-partner,Odin-Nougatti,13.517598,-4.007547,PaCMAP
23,after_phees_2022-07-19_11-17-29_0000018_labelled_Odin_pheeseq_0000025_labelled_mD1.wav,Odin,Olympia,after,non-partner,Odin-Nougatti,12.607135,-4.35468,PaCMAP
24,after_phees_2022-07-19_11-17-29_0000018_labelled_Odin_pheeseq_0000025_labelled_mD4.wav,Odin,Olympia,after,non-partner,Odin-Nougatti,13.954374,-3.767658,PaCMAP
25,after_phees_2022-07-19_11-17-29_0000018_labelled_Odin_pheeseq_0000025_labelled_mD5.wav,Odin,Olympia,after,non-partner,Odin-Nougatti,13.204132,-3.7738698,PaCMAP
26,after_phees_2022-07-19_11-17-29_0000018_labelled_Odin_pheeseq_0000027_labelled_mD1.wav,Odin,Olympia,after,non-partner,Odin-Nougatti,12.11678,-4.443766,PaCMAP
27,after_phees_2022-07-19_11-17-29_0000018_labelled_Odin_pheeseq_0000027_labelled_mD3.wav,Odin,Olympia,after,non-partner,Odin-Nougatti,13.779975,-3.8585296,PaCMAP
28,after_phees_2022-07-19_11-17-29_0000018_labelled_Odin_pheeseq_0000027_labelled_mD4.wav,Odin,Olympia,after,non-partner,Odin-Nougatti,12.804671,-3.0971296,PaCMAP
29,after_phees_2022-07-19_11-17-29_0000018_labelled_Odin_pheeseq_0000027_labelled_mD5.wav,Odin,Olympia,after,non-partner,Odin-Nougatti,12.82843,-3.5704818,PaCMAP
30,after_phees_2022-07-19_11-17-29_0000018_labelled_Odin_pheeseq_0000028_labelled_mD1.wav,Odin,Olympia,after,non-partner,Odin-Nougatti,14.122657,-4.8316927,PaCMAP
31,after_phees_2022-07-19_11-17-29_0000018_labelled_Odin_pheeseq_0000028_labelled_mD3.wav,Odin,Olympia,after,non-partner,Odin-Nougatti,13.434473,-2.9720347,PaCMAP
32,after_phees_2022-07-19_11-17-29_0000018_labelled_Odin_pheeseq_0000028_labelled_mD4.wav,Odin,Olympia,after,non-partner,Odin-Nougatti,14.005137,-3.3662677,PaCMAP
33,after_phees_2022-07-19_11-17-29_0000018_labelled_Odin_pheeseq_0000028_labelled_mD5.wav,Odin,Olympia,after,non-partner,Odin-Nougatti,12.288313,-4.2467113,PaCMAP
34,after_phees_2022-07-19_11-17-29_0000018_labelled_Odin_pheeseq_0000031_labelled_mC2.wav,Odin,Olympia,after,non-partner,Odin-Nougatti,13.700769,-3.12501,PaCMAP
35,after_phees_2022-07-19_11-17-29_0000018_labelled_Odin_pheeseq_0000031_labelled_mC3.wav,Odin,Olympia,after,non-partner,Odin-Nougatti,13.029781,-4.10285,PaCMAP
36,after_phees_2022-07-19_11-17-29_0000018_labelled_Odin_pheeseq_0000063_labelled_mC1.wav,Odin,Olympia,after,non-partner,Odin-Nougatti,1.1671846,0.029493451,PaCMAP
37,after_phees_2022-07-19_11-17-29_0000018_labelled_Odin_pheeseq_0000063_labelled_mC2.wav,Odin,Olympia,after,non-partner,Odin-Nougatti,7.527374,-4.170566,PaCMAP
38,after_phees_2022-07-19_11-17-29_0000018_labelled_Odin_pheeseq_0000063_labelled_mC3.wav,Odin,Olympia,after,non-partner,Odin-Nougatti,7.156772,-4.767005,PaCMAP
39,after_phees_2022-07-19_11-17-29_0000018_labelled_Odin_pheeseq_0000064_labelled_mB1.wav,Odin,Olympia,after,non-partner,Odin-Nougatti,8.692161,-7.580432,PaCMAP
40,after_phees_2022-07-19_11-17-29_0000018_labelled_Odin_pheeseq_0000064_labelled_mB2.wav,Odin,Olympia,after,non-partner,Odin-Nougatti,7.5561156,-3.579873,PaCMAP
41,after_phees_2022-07-19_11-17-29_0000018_labelled_Odin_pheeseq_0000065_labelled_mC1.wav,Odin,Olympia,after,non-partner,Odin-Nougatti,12.383362,-4.649915,PaCMAP
42,after_phees_2022-07-19_11-17-29_0000018_labelled_Odin_pheeseq_0000065_labelled_mC2.wav,Odin,Olympia,after,non-partner,Odin-Nougatti,12.319631,-2.874205,PaCMAP
43,after_phees_2022-07-19_11-17-29_0000018_labelled_Odin_pheeseq_0000065_labelled_mC3.wav,Odin,Olympia,after,non-partner,Odin-Nougatti,11.297882,-3.0680335,PaCMAP
44,after_phees_2022-07-19_11-17-29_0000018_labelled_Odin_pheeseq_0000066_labelled_mD1.wav,Odin,Olympia,after,non-partner,Odin-Nougatti,14.712237,-5.768129,PaCMAP
45,after_phees_2022-07-19_11-17-29_0000018_labelled_Odin_pheeseq_0000066_labelled_mD3.wav,Odin,Olympia,after,non-partner,Odin-Nougatti,14.326632,-4.0549994,PaCMAP
46,after_phees_2022-07-19_11-17-29_0000018_labelled_Odin_pheeseq_0000066_labelled_mD4.wav,Odin,Olympia,after,non-partner,Odin-Nougatti,14.128525,-3.7318606,PaCMAP
47,after_phees_2022-07-19_11-17-29_0000018_labelled_Odin_pheeseq_0000067_labelled_mD1.wav,Odin,Olympia,after,non-partner,Odin-Nougatti,14.613423,-5.7506623,PaCMAP
48,after_phees_2022-07-19_11-17-29_0000018_labelled_Odin_pheeseq_0000067_labelled_mD3.wav,Odin,Olympia,after,non-partner,Odin-Nougatti,13.634383,-3.794777,PaCMAP
49,after_phees_2022-07-19_11-17-29_0000018_labelled_Odin_pheeseq_0000067_labelled_mD4.wav,Odin,Olympia,after,non-partner,Odin-Nougatti,13.812184,-3.1541839,PaCMAP
50,after_phees_2022-07-19_11-17-29_0000018_labelled_Odin_pheeseq_0000068_labelled_mD1.wav,Odin,Olympia,after,non-partner,Odin-Nougatti,14.695465,-5.751334,PaCMAP
51,after_phees_2022-07-19_11-17-29_0000018_labelled_Odin_pheeseq_0000068_labelled_mD3.wav,Odin,Olympia,after,non-partner,Odin-Nougatti,13.870061,-4.196419,PaCMAP
52,after_phees_2022-07-19_11-17-29_0000018_labelled_Odin_pheeseq_0000068_labelled_mD4.wav,Odin,Olympia,after,non-partner,Odin-Nougatti,14.976442,-5.0481496,PaCMAP
53,after_phees_2022-07-19_11-17-29_0000018_labelled_Odin_pheeseq_0000068_labelled_mD5.wav,Odin,Olympia,after,non-partner,Odin-Nougatti,14.900848,-4.8195357,PaCMAP
54,after_phees_2022-07-19_11-17-29_0000018_labelled_Odin_pheeseq_0000070_labelled_mC1.wav,Odin,Olympia,after,non-partner,Odin-Nougatti,14.8579855,-5.412198,PaCMAP
55,after_phees_2022-07-19_11-17-29_0000018_labelled_Odin_pheeseq_0000070_labelled_mC2.wav,Odin,Olympia,after,non-partner,Odin-Nougatti,13.690433,-3.1678548,PaCMAP
56,after_phees_2022-07-19_11-17-29_0000018_labelled_Odin_pheeseq_0000070_labelled_mC3.wav,Odin,Olympia,after,non-partner,Odin-Nougatti,13.306472,-2.8518748,PaCMAP
57,after_phees_2022-07-19_11-17-29_0000018_labelled_Odin_pheeseq_0000075_labelled_mC1.wav,Odin,Olympia,after,non-partner,Odin-Nougatti,9.323927,-5.791867,PaCMAP
58,after_phees_2022-07-19_11-17-29_0000018_labelled_Odin_pheeseq_0000075_labelled_mC2.wav,Odin,Olympia,after,non-partner,Odin-Nougatti,8.872017,-3.7230184,PaCMAP
59,after_phees_2022-07-19_11-17-29_0000018_labelled_Odin_pheeseq_0000075_labelled_mC3.wav,Odin,Olympia,after,non-partner,Odin-Nougatti,9.1565275,-3.5943308,PaCMAP
60,after_phees_2022-07-19_11-17-29_0000018_labelled_Odin_pheeseq_0000076_labelled_mC1.wav,Odin,Olympia,after,non-partner,Odin-Nougatti,11.917392,-5.134642,PaCMAP
61,after_phees_2022-07-19_11-17-29_0000018_labelled_Odin_pheeseq_0000076_labelled_mC3.wav,Odin,Olympia,after,non-partner,Odin-Nougatti,12.727065,-3.083707,PaCMAP
62,after_phees_2022-07-19_11-17-29_0000018_labelled_Odin_pheeseq_0000078_labelled_mC1.wav,Odin,Olympia,after,non-partner,Odin-Nougatti,11.887015,-3.7475066,PaCMAP
63,after_phees_2022-07-19_11-17-29_0000018_labelled_Odin_pheeseq_0000078_labelled_mC2.wav,Odin,Olympia,after,non-partner,Odin-Nougatti,13.17885,-3.241721,PaCMAP
64,after_phees_2022-07-19_11-17-29_0000018_labelled_Odin_pheeseq_0000078_labelled_mC3.wav,Odin,Olympia,after,non-partner,Odin-Nougatti,3.2274804,-0.68520683,PaCMAP
65,after_phees_2022-07-19_11-17-29_0000018_labelled_Odin_pheeseq_0000079_labelled_mC1.wav,Odin,Olympia,after,non-partner,Odin-Nougatti,0.8946014,-1.154524,PaCMAP
66,after_phees_2022-07-19_11-17-29_0000018_labelled_Odin_pheeseq_0000079_labelled_mC3.wav,Odin,Olympia,after,non-partner,Odin-Nougatti,10.926095,-2.9311504,PaCMAP
67,after_phees_2022-07-19_11-17-29_0000018_labelled_Odin_pheeseq_0000079_labelled_mC4.wav,Odin,Olympia,after,non-partner,Odin-Nougatti,3.1432838,-0.69190603,PaCMAP
68,after_phees_2022-07-19_11-17-29_0000018_labelled_Odin_pheeseq_0000080_labelled_mC1.wav,Odin,Olympia,after,non-partner,Odin-Nougatti,12.0303135,-3.1732192,PaCMAP
69,after_phees_2022-07-19_11-17-29_0000018_labelled_Odin_pheeseq_0000080_labelled_mC2.wav,Odin,Olympia,after,non-partner,Odin-Nougatti,12.672279,-2.958008,PaCMAP
70,after_phees_2022-07-19_11-17-29_0000018_labelled_Odin_pheeseq_0000080_labelled_mC3.wav,Odin,Olympia,after,non-partner,Odin-Nougatti,9.133849,-2.8205273,PaCMAP
71,after_phees_2022-07-19_11-17-29_0000018_labelled_Odin_pheeseq_0000081_labelled_mB1.wav,Odin,Olympia,after,non-partner,Odin-Nougatti,0.5519539,-0.17724094,PaCMAP
72,after_phees_2022-07-19_11-17-29_0000018_labelled_Odin_pheeseq_0000081_labelled_mB2.wav,Odin,Olympia,after,non-partner,Odin-Nougatti,7.3746424,-4.1454153,PaCMAP
73,after_phees_2022-07-19_11-17-29_0000018_labelled_Olympia_pheeseq_0000015_labelled_mB1.wav,Olympia,Odin,after,non-partner,Wuschel-Olympia,-12.696898,4.0494018,PaCMAP
74,after_phees_2022-07-19_11-17-29_0000018_labelled_Olympia_pheeseq_0000015_labelled_mB2.wav,Olympia,Odin,after,non-partner,Wuschel-Olympia,-13.974873,1.3222598,PaCMAP
75,after_phees_2022-07-19_11-17-29_0000018_labelled_Olympia_pheeseq_0000017_labelled_mB1.wav,Olympia,Odin,after,non-partner,Wuschel-Olympia,-10.136501,4.035824,PaCMAP
76,after_phees_2022-07-19_11-17-29_0000018_labelled_Olympia_pheeseq_0000017_labelled_mB2.wav,Olympia,Odin,after,non-partner,Wuschel-Olympia,-4.262994,1.1753275,PaCMAP
77,after_phees_2022-07-19_11-17-29_0000018_labelled_Olympia_pheeseq_0000022_labelled_mB2.wav,Olympia,Odin,after,non-partner,Wuschel-Olympia,-5.483003,-0.92185694,PaCMAP
78,after_phees_2022-07-19_11-17-29_0000018_labelled_Olympia_pheeseq_0000060_labelled_mB1.wav,Olympia,Odin,after,non-partner,Wuschel-Olympia,-14.0352955,3.2553225,PaCMAP
79,after_phees_2022-07-19_11-17-29_0000018_labelled_Olympia_pheeseq_0000060_labelled_mB2.wav,Olympia,Odin,after,non-partner,Wuschel-Olympia,-6.507823,-0.32361615,PaCMAP
80,after_phees_2022-07-19_11-17-29_0000018_labelled_Olympia_pheeseq_0000061_labelled_mB1.wav,Olympia,Odin,after,non-partner,Wuschel-Olympia,-10.826705,3.4195929,PaCMAP
81,after_phees_2022-07-19_11-17-29_0000018_labelled_Olympia_pheeseq_0000061_labelled_mB2.wav,Olympia,Odin,after,non-partner,Wuschel-Olympia,-13.973162,1.0824461,PaCMAP
82,after_phees_2022-07-19_11-17-29_0000018_labelled_Olympia_pheeseq_0000062_labelled_mC1.wav,Olympia,Odin,after,non-partner,Wuschel-Olympia,-12.416408,1.1503539,PaCMAP
83,after_phees_2022-07-19_11-17-29_0000018_labelled_Olympia_pheeseq_0000062_labelled_mC2.wav,Olympia,Odin,after,non-partner,Wuschel-Olympia,-12.17337,0.91395295,PaCMAP
84,after_phees_2022-07-19_11-17-29_0000018_labelled_Olympia_pheeseq_0000062_labelled_mC3.wav,Olympia,Odin,after,non-partner,Wuschel-Olympia,-11.808414,0.95148313,PaCMAP
85,after_phees_2022-07-19_11-17-29_0000018_labelled_Olympia_pheeseq_0000071_labelled_mB1.wav,Olympia,Odin,after,non-partner,Wuschel-Olympia,-12.931274,4.0381637,PaCMAP
86,after_phees_2022-07-19_11-17-29_0000018_labelled_Olympia_pheeseq_0000071_labelled_mB2.wav,Olympia,Odin,after,non-partner,Wuschel-Olympia,-10.580552,4.4196734,PaCMAP
87,after_phees_2022-07-19_11-17-29_0000018_labelled_Olympia_pheeseq_0000072_labelled_mB1.wav,Olympia,Odin,after,non-partner,Wuschel-Olympia,-11.930353,3.9976122,PaCMAP
88,after_phees_2022-07-19_11-17-29_0000018_labelled_Olympia_pheeseq_0000072_labelled_mB2.wav,Olympia,Odin,after,non-partner,Wuschel-Olympia,-11.049221,4.016045,PaCMAP
89,after_phees_2022-07-19_11-17-29_0000018_labelled_Olympia_pheeseq_0000077_labelled_mB1.wav,Olympia,Odin,after,non-partner,Wuschel-Olympia,-11.332021,4.0588555,PaCMAP
90,after_phees_2022-07-19_11-17-29_0000018_labelled_Olympia_pheeseq_0000077_labelled_mB2.wav,Olympia,Odin,after,non-partner,Wuschel-Olympia,-11.366205,4.1597176,PaCMAP
91,after_phees_2022-07-19_11-17-29_0000018_labelled_Olympia_pheeseq_0000082_labelled_mB1.wav,Olympia,Odin,after,non-partner,Wuschel-Olympia,-13.275956,3.808795,PaCMAP
92,after_phees_2022-07-19_11-17-29_0000018_labelled_Olympia_pheeseq_0000082_labelled_mB2.wav,Olympia,Odin,after,non-partner,Wuschel-Olympia,-10.902184,3.576593,PaCMAP
93,after_phees_2022-07-19_14-36-48_0000021_labelled_Lola_pheeseq_0000003_labelled_mB1.wav,Lola,Wuschel,after,non-partner,Tabor-Lola,-2.6823936,5.8297586,PaCMAP
94,after_phees_2022-07-19_14-36-48_0000021_labelled_Lola_pheeseq_0000003_labelled_mB2.wav,Lola,Wuschel,after,non-partner,Tabor-Lola,-1.2983258,4.3225083,PaCMAP
95,after_phees_2022-07-19_14-36-48_0000021_labelled_Lola_pheeseq_0000004_labelled_mD1.wav,Lola,Wuschel,after,non-partner,Tabor-Lola,-4.1853538,6.535202,PaCMAP
96,after_phees_2022-07-19_14-36-48_0000021_labelled_Lola_pheeseq_0000004_labelled_mD2.wav,Lola,Wuschel,after,non-partner,Tabor-Lola,-2.6867042,7.5894766,PaCMAP
97,after_phees_2022-07-19_14-36-48_0000021_labelled_Lola_pheeseq_0000004_labelled_mD3.wav,Lola,Wuschel,after,non-partner,Tabor-Lola,-4.0828977,6.62551,PaCMAP
98,after_phees_2022-07-19_14-36-48_0000021_labelled_Lola_pheeseq_0000004_labelled_mD4.wav,Lola,Wuschel,after,non-partner,Tabor-Lola,-2.6318521,3.0195267,PaCMAP
99,after_phees_2022-07-19_14-36-48_0000021_labelled_Lola_pheeseq_0000005_labelled_mC1.wav,Lola,Wuschel,after,non-partner,Tabor-Lola,-1.3531325,4.379597,PaCMAP
100,after_phees_2022-07-19_14-36-48_0000021_labelled_Lola_pheeseq_0000005_labelled_mC2.wav,Lola,Wuschel,after,non-partner,Tabor-Lola,-3.3694882,7.7075744,PaCMAP
101,after_phees_2022-07-19_14-36-48_0000021_labelled_Lola_pheeseq_0000005_labelled_mC3.wav,Lola,Wuschel,after,non-partner,Tabor-Lola,-5.074893,6.5118546,PaCMAP
102,after_phees_2022-07-19_14-36-48_0000021_labelled_Lola_pheeseq_0000006_labelled_mB1.wav,Lola,Wuschel,after,non-partner,Tabor-Lola,-3.2621737,7.774623,PaCMAP
103,after_phees_2022-07-19_14-36-48_0000021_labelled_Lola_pheeseq_0000007_labelled_mC1.wav,Lola,Wuschel,after,non-partner,Tabor-Lola,-5.138329,6.6098847,PaCMAP
104,after_phees_2022-07-19_14-36-48_0000021_labelled_Lola_pheeseq_0000007_labelled_mC2.wav,Lola,Wuschel,after,non-partner,Tabor-Lola,0.66918516,4.0199475,PaCMAP
105,after_phees_2022-07-19_14-36-48_0000021_labelled_Lola_pheeseq_0000007_labelled_mC3.wav,Lola,Wuschel,after,non-partner,Tabor-Lola,-0.9577046,4.5218487,PaCMAP
106,after_phees_2022-07-19_14-36-48_0000021_labelled_Lola_pheeseq_0000008_labelled_mC1.wav,Lola,Wuschel,after,non-partner,Tabor-Lola,-0.9939408,4.278418,PaCMAP
107,after_phees_2022-07-19_14-36-48_0000021_labelled_Lola_pheeseq_0000008_labelled_mC2.wav,Lola,Wuschel,after,non-partner,Tabor-Lola,1.1842928,5.3239145,PaCMAP
108,after_phees_2022-07-19_14-36-48_0000021_labelled_Lola_pheeseq_0000008_labelled_mC3.wav,Lola,Wuschel,after,non-partner,Tabor-Lola,-3.4558682,7.774493,PaCMAP
109,after_phees_2022-07-19_14-36-48_0000021_labelled_Lola_pheeseq_0000009_labelled_mB1.wav,Lola,Wuschel,after,non-partner,Tabor-Lola,-3.024098,7.5762568,PaCMAP
110,after_phees_2022-07-19_14-36-48_0000021_labelled_Lola_pheeseq_0000009_labelled_mB2.wav,Lola,Wuschel,after,non-partner,Tabor-Lola,1.0371299,3.610559,PaCMAP
111,after_phees_2022-07-19_14-36-48_0000021_labelled_Lola_pheeseq_0000010_labelled_mC1.wav,Lola,Wuschel,after,non-partner,Tabor-Lola,0.23280767,7.002702,PaCMAP
112,after_phees_2022-07-19_14-36-48_0000021_labelled_Lola_pheeseq_0000010_labelled_mC2.wav,Lola,Wuschel,after,non-partner,Tabor-Lola,1.3387331,4.6251183,PaCMAP
113,after_phees_2022-07-19_14-36-48_0000021_labelled_Lola_pheeseq_0000010_labelled_mC3.wav,Lola,Wuschel,after,non-partner,Tabor-Lola,-1.7909633,8.417295,PaCMAP
114,after_phees_2022-07-19_14-36-48_0000021_labelled_Lola_pheeseq_0000011_labelled_mC1.wav,Lola,Wuschel,after,non-partner,Tabor-Lola,-1.8504077,8.413304,PaCMAP
115,after_phees_2022-07-19_14-36-48_0000021_labelled_Lola_pheeseq_0000011_labelled_mC2.wav,Lola,Wuschel,after,non-partner,Tabor-Lola,-0.75981057,8.468968,PaCMAP
116,after_phees_2022-07-19_14-36-48_0000021_labelled_Lola_pheeseq_0000011_labelled_mC3.wav,Lola,Wuschel,after,non-partner,Tabor-Lola,0.5717663,3.9866276,PaCMAP
117,after_phees_2022-07-19_14-36-48_0000021_labelled_Lola_pheeseq_0000012_labelled_mC1.wav,Lola,Wuschel,after,non-partner,Tabor-Lola,-3.551807,7.677823,PaCMAP
118,after_phees_2022-07-19_14-36-48_0000021_labelled_Lola_pheeseq_0000012_labelled_mC2.wav,Lola,Wuschel,after,non-partner,Tabor-Lola,-0.73060095,8.131689,PaCMAP
119,after_phees_2022-07-19_14-36-48_0000021_labelled_Lola_pheeseq_0000012_labelled_mC3.wav,Lola,Wuschel,after,non-partner,Tabor-Lola,0.88497645,3.3980565,PaCMAP
120,after_phees_2022-07-19_14-36-48_0000021_labelled_Lola_pheeseq_0000013_labelled_mC1.wav,Lola,Wuschel,after,non-partner,Tabor-Lola,-1.0491611,8.187739,PaCMAP
121,after_phees_2022-07-19_14-36-48_0000021_labelled_Lola_pheeseq_0000013_labelled_mC2.wav,Lola,Wuschel,after,non-partner,Tabor-Lola,2.5059245,4.280039,PaCMAP
122,after_phees_2022-07-19_14-36-48_0000021_labelled_Lola_pheeseq_0000013_labelled_mC3.wav,Lola,Wuschel,after,non-partner,Tabor-Lola,2.6221588,5.259622,PaCMAP
123,after_phees_2022-07-19_14-36-48_0000021_labelled_Lola_pheeseq_0000014_labelled_mB1.wav,Lola,Wuschel,after,non-partner,Tabor-Lola,0.26971337,7.8588233,PaCMAP
124,after_phees_2022-07-19_14-36-48_0000021_labelled_Lola_pheeseq_0000014_labelled_mB2.wav,Lola,Wuschel,after,non-partner,Tabor-Lola,2.5601711,3.931694,PaCMAP
125,after_phees_2022-07-19_14-36-48_0000021_labelled_Lola_pheeseq_0000017_labelled_mC1.wav,Lola,Wuschel,after,non-partner,Tabor-Lola,2.6128628,5.242342,PaCMAP
126,after_phees_2022-07-19_14-36-48_0000021_labelled_Lola_pheeseq_0000017_labelled_mC2.wav,Lola,Wuschel,after,non-partner,Tabor-Lola,4.3315063,-0.19505778,PaCMAP
127,after_phees_2022-07-19_14-36-48_0000021_labelled_Lola_pheeseq_0000017_labelled_mC3.wav,Lola,Wuschel,after,non-partner,Tabor-Lola,5.186991,-1.0681806,PaCMAP
128,after_phees_2022-07-19_14-36-48_0000021_labelled_Lola_pheeseq_0000018_labelled_mC1.wav,Lola,Wuschel,after,non-partner,Tabor-Lola,1.4085469,4.702747,PaCMAP
129,after_phees_2022-07-19_14-36-48_0000021_labelled_Lola_pheeseq_0000018_labelled_mC2.wav,Lola,Wuschel,after,non-partner,Tabor-Lola,3.3196452,0.9634032,PaCMAP
130,after_phees_2022-07-19_14-36-48_0000021_labelled_Lola_pheeseq_0000018_labelled_mC3.wav,Lola,Wuschel,after,non-partner,Tabor-Lola,5.114021,-1.0817693,PaCMAP
131,after_phees_2022-07-19_14-36-48_0000021_labelled_Lola_pheeseq_0000023_labelled_mB1.wav,Lola,Wuschel,after,non-partner,Tabor-Lola,-0.5970051,6.3465157,PaCMAP
132,after_phees_2022-07-19_14-36-48_0000021_labelled_Lola_pheeseq_0000023_labelled_mB2.wav,Lola,Wuschel,after,non-partner,Tabor-Lola,-1.097419,8.440868,PaCMAP
133,after_phees_2022-07-19_14-36-48_0000021_labelled_Lola_pheeseq_0000024_labelled_mB1.wav,Lola,Wuschel,after,non-partner,Tabor-Lola,-2.4165008,7.4419837,PaCMAP
134,after_phees_2022-07-19_14-36-48_0000021_labelled_Lola_pheeseq_0000024_labelled_mB2.wav,Lola,Wuschel,after,non-partner,Tabor-Lola,-3.4882698,7.755289,PaCMAP
135,after_phees_2022-07-19_14-36-48_0000021_labelled_Lola_pheeseq_0000025_labelled_mB1.wav,Lola,Wuschel,after,non-partner,Tabor-Lola,-1.5291415,7.9821005,PaCMAP
136,after_phees_2022-07-19_14-36-48_0000021_labelled_Lola_pheeseq_0000025_labelled_mB2.wav,Lola,Wuschel,after,non-partner,Tabor-Lola,1.5442814,4.4913135,PaCMAP
137,after_phees_2022-07-19_14-36-48_0000021_labelled_Lola_pheeseq_0000026_labelled_mB1.wav,Lola,Wuschel,after,non-partner,Tabor-Lola,-1.3562388,7.726316,PaCMAP
138,after_phees_2022-07-19_14-36-48_0000021_labelled_Lola_pheeseq_0000026_labelled_mB2.wav,Lola,Wuschel,after,non-partner,Tabor-Lola,-0.68612653,8.381377,PaCMAP
139,after_phees_2022-07-19_14-36-48_0000021_labelled_Lola_pheeseq_0000027_labelled_mB2.wav,Lola,Wuschel,after,non-partner,Tabor-Lola,0.6565025,3.8410056,PaCMAP
140,after_phees_2022-07-19_14-36-48_0000021_labelled_Lola_pheeseq_0000028_labelled_mB1.wav,Lola,Wuschel,after,non-partner,Tabor-Lola,-1.2589241,8.645062,PaCMAP
141,after_phees_2022-07-19_14-36-48_0000021_labelled_Lola_pheeseq_0000028_labelled_mB2.wav,Lola,Wuschel,after,non-partner,Tabor-Lola,-0.894724,8.407402,PaCMAP
