call_id,filename,focal ID,conspecific_ID,stage,paired_status,pair_id,embedding_1,embedding_2,embedding_method
3469,before_trills_2022-03-22_14-08-31_0000109_labelled_Nougatti_pheeseq_08_labelled_mB1.wav,Nougatti,Tabor,before,non-partner,Odin-Nougatti,1.7233852,4.1679826,UMAP
3470,before_trills_2022-03-22_14-08-31_0000109_labelled_Nougatti_pheeseq_08_labelled_mB3.wav,Nougatti,Tabor,before,non-partner,Odin-Nougatti,0.11025323,3.9941807,UMAP
3471,before_trills_2022-03-22_14-08-31_0000109_labelled_Nougatti_pheeseq_09_labelled_mC1.wav,Nougatti,Tabor,before,non-partner,Odin-Nougatti,8.551126,2.6282406,UMAP
3472,before_trills_2022-03-22_14-08-31_0000109_labelled_Nougatti_pheeseq_09_labelled_mC2.wav,Nougatti,Tabor,before,non-partner,Odin-Nougatti,8.44406,3.3205826,UMAP
3473,before_trills_2022-03-22_14-08-31_0000109_labelled_Nougatti_pheeseq_09_labelled_mC3.wav,Nougatti,Tabor,before,non-partner,Odin-Nougatti,1.83585,3.4749942,UMAP
3474,before_trills_2022-03-22_14-08-31_0000109_labelled_Nougatti_pheeseq_12_labelled_mC1.wav,Nougatti,Tabor,before,non-partner,Odin-Nougatti,7.435429,2.1470947,UMAP
3475,before_trills_2022-03-22_14-08-31_0000109_labelled_Nougatti_pheeseq_12_labelled_mC2.wav,Nougatti,Tabor,before,non-partner,Odin-Nougatti,4.3804483,2.9032652,UMAP
3476,before_trills_2022-03-22_14-08-31_0000109_labelled_Nougatti_pheeseq_12_labelled_mC3.wav,Nougatti,Tabor,before,non-partner,Odin-Nougatti,-0.34116423,3.873048,UMAP
3477,before_trills_2022-03-22_14-08-31_0000109_labelled_Nougatti_pheeseq_24_labelled_mB2.wav,Nougatti,Tabor,before,non-partner,Odin-Nougatti,6.5423684,2.3164537,UMAP
3478,before_trills_2022-03-22_14-08-31_0000109_labelled_Nougatti_pheeseq_25_labelled_mB1.wav,Nougatti,Tabor,before,non-partner,Odin-Nougatti,9.572419,1.6391048,UMAP
3479,before_trills_2022-03-22_14-08-31_0000109_labelled_Nougatti_pheeseq_27_labelled_mB1.wav,Nougatti,Tabor,before,non-partner,Odin-Nougatti,9.301504,1.9683852,UMAP
3480,before_trills_2022-03-22_14-08-31_0000109_labelled_Nougatti_pheeseq_27_labelled_mB2.wav,Nougatti,Tabor,before,non-partner,Odin-Nougatti,6.853713,2.748347,UMAP
3481,before_trills_2022-03-22_14-08-31_0000109_labelled_Tabor_pheeseq_06_labelled_mC3.wav,Tabor,Nougatti,before,non-partner,Tabor-Lola,1.1443974,4.474858,UMAP
3482,before_trills_2022-03-22_14-08-31_0000109_labelled_Tabor_pheeseq_10_labelled_mB1.wav,Tabor,Nougatti,before,non-partner,Tabor-Lola,2.484674,2.863438,UMAP
3483,before_trills_2022-03-22_14-08-31_0000109_labelled_Tabor_pheeseq_10_labelled_mB3.wav,Tabor,Nougatti,before,non-partner,Tabor-Lola,-0.7876704,3.7269208,UMAP
3484,before_trills_2022-03-22_14-08-31_0000109_labelled_Tabor_pheeseq_11_labelled_mC1.wav,Tabor,Nougatti,before,non-partner,Tabor-Lola,3.0612462,4.786346,UMAP
3485,before_trills_2022-03-22_14-08-31_0000109_labelled_Tabor_pheeseq_11_labelled_mC2.wav,Tabor,Nougatti,before,non-partner,Tabor-Lola,2.3175845,3.1946306,UMAP
3486,before_trills_2022-03-22_14-08-31_0000109_labelled_Tabor_pheeseq_11_labelled_mC4.wav,Tabor,Nougatti,before,non-partner,Tabor-Lola,-0.76566356,3.8336315,UMAP
3487,before_trills_2022-03-22_14-08-31_0000109_labelled_Tabor_pheeseq_13_labelled_mD1.wav,Tabor,Nougatti,before,non-partner,Tabor-Lola,3.4544594,4.033388,UMAP
3488,before_trills_2022-03-22_14-08-31_0000109_labelled_Tabor_pheeseq_13_labelled_mD2.wav,Tabor,Nougatti,before,non-partner,Tabor-Lola,3.2973607,2.7236333,UMAP
3489,before_trills_2022-03-22_14-08-31_0000109_labelled_Tabor_pheeseq_13_labelled_mD3.wav,Tabor,Nougatti,before,non-partner,Tabor-Lola,1.8231424,2.961097,UMAP
3490,before_trills_2022-03-22_14-08-31_0000109_labelled_Tabor_pheeseq_13_labelled_mD4.wav,Tabor,Nougatti,before,non-partner,Tabor-Lola,-3.3080595,5.133912,UMAP
3491,before_trills_2022-03-22_14-08-31_0000109_labelled_Tabor_pheeseq_14_labelled_mC1.wav,Tabor,Nougatti,before,non-partner,Tabor-Lola,3.2135136,4.277232,UMAP
3492,before_trills_2022-03-22_14-08-31_0000109_labelled_Tabor_pheeseq_14_labelled_mC2.wav,Tabor,Nougatti,before,non-partner,Tabor-Lola,3.3307085,2.7369373,UMAP
3493,before_trills_2022-03-22_14-08-31_0000109_labelled_Tabor_pheeseq_14_labelled_mC3.wav,Tabor,Nougatti,before,non-partner,Tabor-Lola,0.4751047,3.2879448,UMAP
3494,before_trills_2022-03-22_14-08-31_0000109_labelled_Tabor_pheeseq_15_labelled_mD1.wav,Tabor,Nougatti,before,non-partner,Tabor-Lola,3.4371936,4.004717,UMAP
3495,before_trills_2022-03-22_14-08-31_0000109_labelled_Tabor_pheeseq_15_labelled_mD2.wav,Tabor,Nougatti,before,non-partner,Tabor-Lola,5.8886185,3.681995,UMAP
3496,before_trills_2022-03-22_14-08-31_0000109_labelled_Tabor_pheeseq_15_labelled_mD3.wav,Tabor,Nougatti,before,non-partner,Tabor-Lola,2.5655599,2.738381,UMAP
3497,before_trills_2022-03-22_14-08-31_0000109_labelled_Tabor_pheeseq_15_labelled_mD4.wav,Tabor,Nougatti,before,non-partner,Tabor-Lola,-0.92321867,3.7994242,UMAP
3498,before_trills_2022-03-22_14-08-31_0000109_labelled_Tabor_pheeseq_16_labelled_mB1.wav,Tabor,Nougatti,before,non-partner,Tabor-Lola,3.1909568,3.3555176,UMAP
