call_id,filename,focal ID,conspecific_ID,stage,paired_status,pair_id,embedding_1,embedding_2,embedding_method
0,after_phees_2022-07-19_11-17-29_0000018_labelled_Odin_pheeseq_0000005_labelled_mC2.wav,Odin,Olympia,after,non-partner,Odin-Nougatti,-3.422344,0.019601854,PaCMAP
1,after_phees_2022-07-19_11-17-29_0000018_labelled_Odin_pheeseq_0000005_labelled_mC3.wav,Odin,Olympia,after,non-partner,Odin-Nougatti,-3.0921867,0.28247887,PaCMAP
2,after_phees_2022-07-19_11-17-29_0000018_labelled_Odin_pheeseq_0000007_labelled_mC3.wav,Odin,Olympia,after,non-partner,Odin-Nougatti,-3.5332878,0.24362475,PaCMAP
3,after_phees_2022-07-19_11-17-29_0000018_labelled_Odin_pheeseq_0000010_labelled_mB2.wav,Odin,Olympia,after,non-partner,Odin-Nougatti,1.0088657,-0.81274176,PaCMAP
4,after_phees_2022-07-19_11-17-29_0000018_labelled_Odin_pheeseq_0000011_labelled_mE1.wav,Odin,Olympia,after,non-partner,Odin-Nougatti,-2.6850882,-3.3970938,PaCMAP
5,after_phees_2022-07-19_11-17-29_0000018_labelled_Odin_pheeseq_0000011_labelled_mE2.wav,Odin,Olympia,after,non-partner,Odin-Nougatti,-1.7049472,3.6388261,PaCMAP
6,after_phees_2022-07-19_11-17-29_0000018_labelled_Odin_pheeseq_0000011_labelled_mE5.wav,Odin,Olympia,after,non-partner,Odin-Nougatti,-2.5121121,1.7348355,PaCMAP
7,after_phees_2022-07-19_11-17-29_0000018_labelled_Odin_pheeseq_0000011_labelled_mE6.wav,Odin,Olympia,after,non-partner,Odin-Nougatti,2.3679185,-5.983975,PaCMAP
8,after_phees_2022-07-19_11-17-29_0000018_labelled_Odin_pheeseq_0000011_labelled_mE7.wav,Odin,Olympia,after,non-partner,Odin-Nougatti,1.3129407,-8.62878,PaCMAP
9,after_phees_2022-07-19_11-17-29_0000018_labelled_Odin_pheeseq_0000013_labelled_mD1.wav,Odin,Olympia,after,non-partner,Odin-Nougatti,-2.9960911,-2.2078702,PaCMAP
10,after_phees_2022-07-19_11-17-29_0000018_labelled_Odin_pheeseq_0000013_labelled_mD4.wav,Odin,Olympia,after,non-partner,Odin-Nougatti,-3.8357682,3.017365,PaCMAP
11,after_phees_2022-07-19_11-17-29_0000018_labelled_Odin_pheeseq_0000013_labelled_mD5.wav,Odin,Olympia,after,non-partner,Odin-Nougatti,-2.8443844,2.147965,PaCMAP
12,after_phees_2022-07-19_11-17-29_0000018_labelled_Odin_pheeseq_0000016_labelled_mD1.wav,Odin,Olympia,after,non-partner,Odin-Nougatti,-2.3831606,-2.0089066,PaCMAP
13,after_phees_2022-07-19_11-17-29_0000018_labelled_Odin_pheeseq_0000016_labelled_mD3.wav,Odin,Olympia,after,non-partner,Odin-Nougatti,-3.955384,2.394904,PaCMAP
14,after_phees_2022-07-19_11-17-29_0000018_labelled_Odin_pheeseq_0000016_labelled_mD4.wav,Odin,Olympia,after,non-partner,Odin-Nougatti,-3.9543843,2.6697042,PaCMAP
15,after_phees_2022-07-19_11-17-29_0000018_labelled_Odin_pheeseq_0000016_labelled_mD5.wav,Odin,Olympia,after,non-partner,Odin-Nougatti,-3.3482134,1.4417806,PaCMAP
16,after_phees_2022-07-19_11-17-29_0000018_labelled_Odin_pheeseq_0000018_labelled_mD1.wav,Odin,Olympia,after,non-partner,Odin-Nougatti,-3.171095,-0.18872236,PaCMAP
17,after_phees_2022-07-19_11-17-29_0000018_labelled_Odin_pheeseq_0000018_labelled_mD3.wav,Odin,Olympia,after,non-partner,Odin-Nougatti,-4.008522,1.6086141,PaCMAP
18,after_phees_2022-07-19_11-17-29_0000018_labelled_Odin_pheeseq_0000018_labelled_mD5.wav,Odin,Olympia,after,non-partner,Odin-Nougatti,-4.232102,2.1670916,PaCMAP
19,after_phees_2022-07-19_11-17-29_0000018_labelled_Odin_pheeseq_0000018_labelled_mD6.wav,Odin,Olympia,after,non-partner,Odin-Nougatti,-4.1277666,2.8584857,PaCMAP
20,after_phees_2022-07-19_11-17-29_0000018_labelled_Odin_pheeseq_0000020_labelled_mD3.wav,Odin,Olympia,after,non-partner,Odin-Nougatti,-4.1870193,1.1437075,PaCMAP
21,after_phees_2022-07-19_11-17-29_0000018_labelled_Odin_pheeseq_0000020_labelled_mD4.wav,Odin,Olympia,after,non-partner,Odin-Nougatti,-4.054821,1.3076686,PaCMAP
22,after_phees_2022-07-19_11-17-29_0000018_labelled_Odin_pheeseq_0000020_labelled_mD5.wav,Odin,Olympia,after,non-partner,Odin-Nougatti,-4.3369803,1.5001712,PaCMAP
23,after_phees_2022-07-19_11-17-29_0000018_labelled_Odin_pheeseq_0000025_labelled_mD1.wav,Odin,Olympia,after,non-partner,Odin-Nougatti,-3.3302958,0.5185751,PaCMAP
24,after_phees_2022-07-19_11-17-29_0000018_labelled_Odin_pheeseq_0000025_labelled_mD4.wav,Odin,Olympia,after,non-partner,Odin-Nougatti,-4.278574,2.5425205,PaCMAP
25,after_phees_2022-07-19_11-17-29_0000018_labelled_Odin_pheeseq_0000025_labelled_mD5.wav,Odin,Olympia,after,non-partner,Odin-Nougatti,-4.2535796,1.8811578,PaCMAP
26,after_phees_2022-07-19_11-17-29_0000018_labelled_Odin_pheeseq_0000027_labelled_mD1.wav,Odin,Olympia,after,non-partner,Odin-Nougatti,-3.536971,0.87711227,PaCMAP
27,after_phees_2022-07-19_11-17-29_0000018_labelled_Odin_pheeseq_0000027_labelled_mD3.wav,Odin,Olympia,after,non-partner,Odin-Nougatti,-3.9374466,2.3328414,PaCMAP
28,after_phees_2022-07-19_11-17-29_0000018_labelled_Odin_pheeseq_0000027_labelled_mD4.wav,Odin,Olympia,after,non-partner,Odin-Nougatti,-4.2305236,2.4729233,PaCMAP
29,after_phees_2022-07-19_11-17-29_0000018_labelled_Odin_pheeseq_0000027_labelled_mD5.wav,Odin,Olympia,after,non-partner,Odin-Nougatti,-4.1203585,2.2748613,PaCMAP
30,after_phees_2022-07-19_11-17-29_0000018_labelled_Odin_pheeseq_0000028_labelled_mD1.wav,Odin,Olympia,after,non-partner,Odin-Nougatti,-3.520916,0.91808844,PaCMAP
31,after_phees_2022-07-19_11-17-29_0000018_labelled_Odin_pheeseq_0000028_labelled_mD3.wav,Odin,Olympia,after,non-partner,Odin-Nougatti,-4.437497,2.4421365,PaCMAP
32,after_phees_2022-07-19_11-17-29_0000018_labelled_Odin_pheeseq_0000028_labelled_mD4.wav,Odin,Olympia,after,non-partner,Odin-Nougatti,-4.440823,2.6844542,PaCMAP
33,after_phees_2022-07-19_11-17-29_0000018_labelled_Odin_pheeseq_0000028_labelled_mD5.wav,Odin,Olympia,after,non-partner,Odin-Nougatti,-4.0536327,1.6169056,PaCMAP
34,after_phees_2022-07-19_11-17-29_0000018_labelled_Odin_pheeseq_0000031_labelled_mC2.wav,Odin,Olympia,after,non-partner,Odin-Nougatti,-4.449438,2.7860866,PaCMAP
35,after_phees_2022-07-19_11-17-29_0000018_labelled_Odin_pheeseq_0000031_labelled_mC3.wav,Odin,Olympia,after,non-partner,Odin-Nougatti,-4.273788,1.7403799,PaCMAP
36,after_phees_2022-07-19_11-17-29_0000018_labelled_Odin_pheeseq_0000063_labelled_mC1.wav,Odin,Olympia,after,non-partner,Odin-Nougatti,1.0233546,3.9561644,PaCMAP
37,after_phees_2022-07-19_11-17-29_0000018_labelled_Odin_pheeseq_0000063_labelled_mC2.wav,Odin,Olympia,after,non-partner,Odin-Nougatti,-2.008655,3.624158,PaCMAP
38,after_phees_2022-07-19_11-17-29_0000018_labelled_Odin_pheeseq_0000063_labelled_mC3.wav,Odin,Olympia,after,non-partner,Odin-Nougatti,-2.1356952,3.6007824,PaCMAP
39,after_phees_2022-07-19_11-17-29_0000018_labelled_Odin_pheeseq_0000064_labelled_mB1.wav,Odin,Olympia,after,non-partner,Odin-Nougatti,-0.8747591,-2.3543682,PaCMAP
40,after_phees_2022-07-19_11-17-29_0000018_labelled_Odin_pheeseq_0000064_labelled_mB2.wav,Odin,Olympia,after,non-partner,Odin-Nougatti,-1.6109987,3.8270023,PaCMAP
41,after_phees_2022-07-19_11-17-29_0000018_labelled_Odin_pheeseq_0000065_labelled_mC1.wav,Odin,Olympia,after,non-partner,Odin-Nougatti,-3.4667356,1.072561,PaCMAP
42,after_phees_2022-07-19_11-17-29_0000018_labelled_Odin_pheeseq_0000065_labelled_mC2.wav,Odin,Olympia,after,non-partner,Odin-Nougatti,-3.80789,3.1352696,PaCMAP
43,after_phees_2022-07-19_11-17-29_0000018_labelled_Odin_pheeseq_0000065_labelled_mC3.wav,Odin,Olympia,after,non-partner,Odin-Nougatti,-3.529191,3.3174264,PaCMAP
44,after_phees_2022-07-19_11-17-29_0000018_labelled_Odin_pheeseq_0000066_labelled_mD1.wav,Odin,Olympia,after,non-partner,Odin-Nougatti,-3.7775934,0.72357595,PaCMAP
45,after_phees_2022-07-19_11-17-29_0000018_labelled_Odin_pheeseq_0000066_labelled_mD3.wav,Odin,Olympia,after,non-partner,Odin-Nougatti,-4.4148073,2.0110888,PaCMAP
46,after_phees_2022-07-19_11-17-29_0000018_labelled_Odin_pheeseq_0000066_labelled_mD4.wav,Odin,Olympia,after,non-partner,Odin-Nougatti,-4.1751046,1.889174,PaCMAP
47,after_phees_2022-07-19_11-17-29_0000018_labelled_Odin_pheeseq_0000067_labelled_mD1.wav,Odin,Olympia,after,non-partner,Odin-Nougatti,-3.7612472,-0.09981776,PaCMAP
48,after_phees_2022-07-19_11-17-29_0000018_labelled_Odin_pheeseq_0000067_labelled_mD3.wav,Odin,Olympia,after,non-partner,Odin-Nougatti,-4.1600003,1.2774918,PaCMAP
49,after_phees_2022-07-19_11-17-29_0000018_labelled_Odin_pheeseq_0000067_labelled_mD4.wav,Odin,Olympia,after,non-partner,Odin-Nougatti,-4.084638,2.0031404,PaCMAP
50,after_phees_2022-07-19_11-17-29_0000018_labelled_Odin_pheeseq_0000068_labelled_mD1.wav,Odin,Olympia,after,non-partner,Odin-Nougatti,-3.5652988,-0.75080436,PaCMAP
51,after_phees_2022-07-19_11-17-29_0000018_labelled_Odin_pheeseq_0000068_labelled_mD3.wav,Odin,Olympia,after,non-partner,Odin-Nougatti,-4.1396556,0.98168635,PaCMAP
52,after_phees_2022-07-19_11-17-29_0000018_labelled_Odin_pheeseq_0000068_labelled_mD4.wav,Odin,Olympia,after,non-partner,Odin-Nougatti,-4.321168,2.0083826,PaCMAP
53,after_phees_2022-07-19_11-17-29_0000018_labelled_Odin_pheeseq_0000068_labelled_mD5.wav,Odin,Olympia,after,non-partner,Odin-Nougatti,-4.373563,1.997989,PaCMAP
54,after_phees_2022-07-19_11-17-29_0000018_labelled_Odin_pheeseq_0000070_labelled_mC1.wav,Odin,Olympia,after,non-partner,Odin-Nougatti,-3.3345206,0.82054245,PaCMAP
55,after_phees_2022-07-19_11-17-29_0000018_labelled_Odin_pheeseq_0000070_labelled_mC2.wav,Odin,Olympia,after,non-partner,Odin-Nougatti,-4.13338,3.1522598,PaCMAP
56,after_phees_2022-07-19_11-17-29_0000018_labelled_Odin_pheeseq_0000070_labelled_mC3.wav,Odin,Olympia,after,non-partner,Odin-Nougatti,-3.9345825,3.300038,PaCMAP
57,after_phees_2022-07-19_11-17-29_0000018_labelled_Odin_pheeseq_0000075_labelled_mC1.wav,Odin,Olympia,after,non-partner,Odin-Nougatti,-2.2158816,0.48285347,PaCMAP
58,after_phees_2022-07-19_11-17-29_0000018_labelled_Odin_pheeseq_0000075_labelled_mC2.wav,Odin,Olympia,after,non-partner,Odin-Nougatti,-3.1074636,2.6640978,PaCMAP
59,after_phees_2022-07-19_11-17-29_0000018_labelled_Odin_pheeseq_0000075_labelled_mC3.wav,Odin,Olympia,after,non-partner,Odin-Nougatti,-3.1469586,3.210301,PaCMAP
60,after_phees_2022-07-19_11-17-29_0000018_labelled_Odin_pheeseq_0000076_labelled_mC1.wav,Odin,Olympia,after,non-partner,Odin-Nougatti,-3.1664157,-0.14078814,PaCMAP
61,after_phees_2022-07-19_11-17-29_0000018_labelled_Odin_pheeseq_0000076_labelled_mC3.wav,Odin,Olympia,after,non-partner,Odin-Nougatti,-3.8360224,2.5643916,PaCMAP
62,after_phees_2022-07-19_11-17-29_0000018_labelled_Odin_pheeseq_0000078_labelled_mC1.wav,Odin,Olympia,after,non-partner,Odin-Nougatti,-3.5342429,1.8396951,PaCMAP
63,after_phees_2022-07-19_11-17-29_0000018_labelled_Odin_pheeseq_0000078_labelled_mC2.wav,Odin,Olympia,after,non-partner,Odin-Nougatti,-4.024756,2.9327936,PaCMAP
64,after_phees_2022-07-19_11-17-29_0000018_labelled_Odin_pheeseq_0000078_labelled_mC3.wav,Odin,Olympia,after,non-partner,Odin-Nougatti,-2.6196308,3.499414,PaCMAP
65,after_phees_2022-07-19_11-17-29_0000018_labelled_Odin_pheeseq_0000079_labelled_mC1.wav,Odin,Olympia,after,non-partner,Odin-Nougatti,-1.796465,1.4296119,PaCMAP
66,after_phees_2022-07-19_11-17-29_0000018_labelled_Odin_pheeseq_0000079_labelled_mC3.wav,Odin,Olympia,after,non-partner,Odin-Nougatti,-3.49481,3.270555,PaCMAP
67,after_phees_2022-07-19_11-17-29_0000018_labelled_Odin_pheeseq_0000079_labelled_mC4.wav,Odin,Olympia,after,non-partner,Odin-Nougatti,-3.0946186,3.4072857,PaCMAP
68,after_phees_2022-07-19_11-17-29_0000018_labelled_Odin_pheeseq_0000080_labelled_mC1.wav,Odin,Olympia,after,non-partner,Odin-Nougatti,-3.6069667,2.726779,PaCMAP
69,after_phees_2022-07-19_11-17-29_0000018_labelled_Odin_pheeseq_0000080_labelled_mC2.wav,Odin,Olympia,after,non-partner,Odin-Nougatti,-3.6359398,3.415667,PaCMAP
70,after_phees_2022-07-19_11-17-29_0000018_labelled_Odin_pheeseq_0000080_labelled_mC3.wav,Odin,Olympia,after,non-partner,Odin-Nougatti,-3.798336,3.0951762,PaCMAP
71,after_phees_2022-07-19_11-17-29_0000018_labelled_Odin_pheeseq_0000081_labelled_mB1.wav,Odin,Olympia,after,non-partner,Odin-Nougatti,-0.06331016,3.7197978,PaCMAP
72,after_phees_2022-07-19_11-17-29_0000018_labelled_Odin_pheeseq_0000081_labelled_mB2.wav,Odin,Olympia,after,non-partner,Odin-Nougatti,-1.753049,3.842125,PaCMAP
73,after_phees_2022-07-19_11-17-29_0000018_labelled_Olympia_pheeseq_0000015_labelled_mB1.wav,Olympia,Odin,after,non-partner,Wuschel-Olympia,-3.5476775,-8.960835,PaCMAP
74,after_phees_2022-07-19_11-17-29_0000018_labelled_Olympia_pheeseq_0000015_labelled_mB2.wav,Olympia,Odin,after,non-partner,Wuschel-Olympia,-3.5836525,-8.384273,PaCMAP
75,after_phees_2022-07-19_11-17-29_0000018_labelled_Olympia_pheeseq_0000017_labelled_mB1.wav,Olympia,Odin,after,non-partner,Wuschel-Olympia,-3.2368786,-8.011692,PaCMAP
76,after_phees_2022-07-19_11-17-29_0000018_labelled_Olympia_pheeseq_0000017_labelled_mB2.wav,Olympia,Odin,after,non-partner,Wuschel-Olympia,-3.5608919,-5.5360684,PaCMAP
77,after_phees_2022-07-19_11-17-29_0000018_labelled_Olympia_pheeseq_0000022_labelled_mB2.wav,Olympia,Odin,after,non-partner,Wuschel-Olympia,-2.7087944,-7.063715,PaCMAP
78,after_phees_2022-07-19_11-17-29_0000018_labelled_Olympia_pheeseq_0000060_labelled_mB1.wav,Olympia,Odin,after,non-partner,Wuschel-Olympia,-4.150677,-7.750353,PaCMAP
79,after_phees_2022-07-19_11-17-29_0000018_labelled_Olympia_pheeseq_0000060_labelled_mB2.wav,Olympia,Odin,after,non-partner,Wuschel-Olympia,-2.5329006,-7.546634,PaCMAP
80,after_phees_2022-07-19_11-17-29_0000018_labelled_Olympia_pheeseq_0000061_labelled_mB1.wav,Olympia,Odin,after,non-partner,Wuschel-Olympia,-2.4138143,-8.945826,PaCMAP
81,after_phees_2022-07-19_11-17-29_0000018_labelled_Olympia_pheeseq_0000061_labelled_mB2.wav,Olympia,Odin,after,non-partner,Wuschel-Olympia,-3.4730277,-7.2129993,PaCMAP
82,after_phees_2022-07-19_11-17-29_0000018_labelled_Olympia_pheeseq_0000062_labelled_mC1.wav,Olympia,Odin,after,non-partner,Wuschel-Olympia,-1.4140152,-7.41565,PaCMAP
83,after_phees_2022-07-19_11-17-29_0000018_labelled_Olympia_pheeseq_0000062_labelled_mC2.wav,Olympia,Odin,after,non-partner,Wuschel-Olympia,-3.007675,-7.218718,PaCMAP
84,after_phees_2022-07-19_11-17-29_0000018_labelled_Olympia_pheeseq_0000062_labelled_mC3.wav,Olympia,Odin,after,non-partner,Wuschel-Olympia,-2.0044627,-9.047758,PaCMAP
85,after_phees_2022-07-19_11-17-29_0000018_labelled_Olympia_pheeseq_0000071_labelled_mB1.wav,Olympia,Odin,after,non-partner,Wuschel-Olympia,-4.142658,-9.079061,PaCMAP
86,after_phees_2022-07-19_11-17-29_0000018_labelled_Olympia_pheeseq_0000071_labelled_mB2.wav,Olympia,Odin,after,non-partner,Wuschel-Olympia,-3.597793,-8.241186,PaCMAP
87,after_phees_2022-07-19_11-17-29_0000018_labelled_Olympia_pheeseq_0000072_labelled_mB1.wav,Olympia,Odin,after,non-partner,Wuschel-Olympia,-3.0069497,-8.976639,PaCMAP
88,after_phees_2022-07-19_11-17-29_0000018_labelled_Olympia_pheeseq_0000072_labelled_mB2.wav,Olympia,Odin,after,non-partner,Wuschel-Olympia,-3.6664746,-8.736468,PaCMAP
89,after_phees_2022-07-19_11-17-29_0000018_labelled_Olympia_pheeseq_0000077_labelled_mB1.wav,Olympia,Odin,after,non-partner,Wuschel-Olympia,-3.5937035,-8.805858,PaCMAP
90,after_phees_2022-07-19_11-17-29_0000018_labelled_Olympia_pheeseq_0000077_labelled_mB2.wav,Olympia,Odin,after,non-partner,Wuschel-Olympia,-2.6854846,-9.423237,PaCMAP
91,after_phees_2022-07-19_11-17-29_0000018_labelled_Olympia_pheeseq_0000082_labelled_mB1.wav,Olympia,Odin,after,non-partner,Wuschel-Olympia,-4.0983667,-9.319909,PaCMAP
92,after_phees_2022-07-19_11-17-29_0000018_labelled_Olympia_pheeseq_0000082_labelled_mB2.wav,Olympia,Odin,after,non-partner,Wuschel-Olympia,-2.6569822,-9.734025,PaCMAP
93,after_phees_2022-07-19_14-36-48_0000021_labelled_Lola_pheeseq_0000003_labelled_mB1.wav,Lola,Wuschel,after,non-partner,Tabor-Lola,4.860864,8.344721,PaCMAP
94,after_phees_2022-07-19_14-36-48_0000021_labelled_Lola_pheeseq_0000003_labelled_mB2.wav,Lola,Wuschel,after,non-partner,Tabor-Lola,3.2627878,9.711159,PaCMAP
95,after_phees_2022-07-19_14-36-48_0000021_labelled_Lola_pheeseq_0000004_labelled_mD1.wav,Lola,Wuschel,after,non-partner,Tabor-Lola,4.6573544,8.102967,PaCMAP
96,after_phees_2022-07-19_14-36-48_0000021_labelled_Lola_pheeseq_0000004_labelled_mD2.wav,Lola,Wuschel,after,non-partner,Tabor-Lola,3.4568863,9.995429,PaCMAP
97,after_phees_2022-07-19_14-36-48_0000021_labelled_Lola_pheeseq_0000004_labelled_mD3.wav,Lola,Wuschel,after,non-partner,Tabor-Lola,3.9032772,8.318125,PaCMAP
98,after_phees_2022-07-19_14-36-48_0000021_labelled_Lola_pheeseq_0000004_labelled_mD4.wav,Lola,Wuschel,after,non-partner,Tabor-Lola,4.1475782,7.859929,PaCMAP
99,after_phees_2022-07-19_14-36-48_0000021_labelled_Lola_pheeseq_0000005_labelled_mC1.wav,Lola,Wuschel,after,non-partner,Tabor-Lola,4.336329,8.241915,PaCMAP
100,after_phees_2022-07-19_14-36-48_0000021_labelled_Lola_pheeseq_0000005_labelled_mC2.wav,Lola,Wuschel,after,non-partner,Tabor-Lola,2.4291499,10.625424,PaCMAP
101,after_phees_2022-07-19_14-36-48_0000021_labelled_Lola_pheeseq_0000005_labelled_mC3.wav,Lola,Wuschel,after,non-partner,Tabor-Lola,3.3458407,8.244063,PaCMAP
102,after_phees_2022-07-19_14-36-48_0000021_labelled_Lola_pheeseq_0000006_labelled_mB1.wav,Lola,Wuschel,after,non-partner,Tabor-Lola,3.4991581,10.128487,PaCMAP
103,after_phees_2022-07-19_14-36-48_0000021_labelled_Lola_pheeseq_0000007_labelled_mC1.wav,Lola,Wuschel,after,non-partner,Tabor-Lola,4.055315,8.814849,PaCMAP
104,after_phees_2022-07-19_14-36-48_0000021_labelled_Lola_pheeseq_0000007_labelled_mC2.wav,Lola,Wuschel,after,non-partner,Tabor-Lola,2.5495741,11.382877,PaCMAP
105,after_phees_2022-07-19_14-36-48_0000021_labelled_Lola_pheeseq_0000007_labelled_mC3.wav,Lola,Wuschel,after,non-partner,Tabor-Lola,2.690228,8.072978,PaCMAP
106,after_phees_2022-07-19_14-36-48_0000021_labelled_Lola_pheeseq_0000008_labelled_mC1.wav,Lola,Wuschel,after,non-partner,Tabor-Lola,3.250225,8.601634,PaCMAP
107,after_phees_2022-07-19_14-36-48_0000021_labelled_Lola_pheeseq_0000008_labelled_mC2.wav,Lola,Wuschel,after,non-partner,Tabor-Lola,1.0601801,12.471006,PaCMAP
108,after_phees_2022-07-19_14-36-48_0000021_labelled_Lola_pheeseq_0000008_labelled_mC3.wav,Lola,Wuschel,after,non-partner,Tabor-Lola,2.685482,9.936165,PaCMAP
109,after_phees_2022-07-19_14-36-48_0000021_labelled_Lola_pheeseq_0000009_labelled_mB1.wav,Lola,Wuschel,after,non-partner,Tabor-Lola,3.8818986,8.885041,PaCMAP
110,after_phees_2022-07-19_14-36-48_0000021_labelled_Lola_pheeseq_0000009_labelled_mB2.wav,Lola,Wuschel,after,non-partner,Tabor-Lola,1.0370303,11.309793,PaCMAP
111,after_phees_2022-07-19_14-36-48_0000021_labelled_Lola_pheeseq_0000010_labelled_mC1.wav,Lola,Wuschel,after,non-partner,Tabor-Lola,2.581294,12.478535,PaCMAP
112,after_phees_2022-07-19_14-36-48_0000021_labelled_Lola_pheeseq_0000010_labelled_mC2.wav,Lola,Wuschel,after,non-partner,Tabor-Lola,0.9020314,12.380478,PaCMAP
113,after_phees_2022-07-19_14-36-48_0000021_labelled_Lola_pheeseq_0000010_labelled_mC3.wav,Lola,Wuschel,after,non-partner,Tabor-Lola,1.5349878,11.081122,PaCMAP
114,after_phees_2022-07-19_14-36-48_0000021_labelled_Lola_pheeseq_0000011_labelled_mC1.wav,Lola,Wuschel,after,non-partner,Tabor-Lola,3.142094,10.750251,PaCMAP
115,after_phees_2022-07-19_14-36-48_0000021_labelled_Lola_pheeseq_0000011_labelled_mC2.wav,Lola,Wuschel,after,non-partner,Tabor-Lola,1.6153595,12.169312,PaCMAP
116,after_phees_2022-07-19_14-36-48_0000021_labelled_Lola_pheeseq_0000011_labelled_mC3.wav,Lola,Wuschel,after,non-partner,Tabor-Lola,1.5223502,10.639756,PaCMAP
117,after_phees_2022-07-19_14-36-48_0000021_labelled_Lola_pheeseq_0000012_labelled_mC1.wav,Lola,Wuschel,after,non-partner,Tabor-Lola,2.9170241,10.131694,PaCMAP
118,after_phees_2022-07-19_14-36-48_0000021_labelled_Lola_pheeseq_0000012_labelled_mC2.wav,Lola,Wuschel,after,non-partner,Tabor-Lola,1.5863346,11.606596,PaCMAP
119,after_phees_2022-07-19_14-36-48_0000021_labelled_Lola_pheeseq_0000012_labelled_mC3.wav,Lola,Wuschel,after,non-partner,Tabor-Lola,0.9737745,10.665105,PaCMAP
120,after_phees_2022-07-19_14-36-48_0000021_labelled_Lola_pheeseq_0000013_labelled_mC1.wav,Lola,Wuschel,after,non-partner,Tabor-Lola,3.0578535,11.749228,PaCMAP
121,after_phees_2022-07-19_14-36-48_0000021_labelled_Lola_pheeseq_0000013_labelled_mC2.wav,Lola,Wuschel,after,non-partner,Tabor-Lola,-0.37848195,12.539923,PaCMAP
122,after_phees_2022-07-19_14-36-48_0000021_labelled_Lola_pheeseq_0000013_labelled_mC3.wav,Lola,Wuschel,after,non-partner,Tabor-Lola,-0.101838045,12.37875,PaCMAP
123,after_phees_2022-07-19_14-36-48_0000021_labelled_Lola_pheeseq_0000014_labelled_mB1.wav,Lola,Wuschel,after,non-partner,Tabor-Lola,2.554726,12.704862,PaCMAP
124,after_phees_2022-07-19_14-36-48_0000021_labelled_Lola_pheeseq_0000014_labelled_mB2.wav,Lola,Wuschel,after,non-partner,Tabor-Lola,-0.51918846,13.670674,PaCMAP
125,after_phees_2022-07-19_14-36-48_0000021_labelled_Lola_pheeseq_0000017_labelled_mC1.wav,Lola,Wuschel,after,non-partner,Tabor-Lola,1.0102088,12.862956,PaCMAP
126,after_phees_2022-07-19_14-36-48_0000021_labelled_Lola_pheeseq_0000017_labelled_mC2.wav,Lola,Wuschel,after,non-partner,Tabor-Lola,-2.0792553,3.9097688,PaCMAP
127,after_phees_2022-07-19_14-36-48_0000021_labelled_Lola_pheeseq_0000017_labelled_mC3.wav,Lola,Wuschel,after,non-partner,Tabor-Lola,-1.0607107,2.7945504,PaCMAP
128,after_phees_2022-07-19_14-36-48_0000021_labelled_Lola_pheeseq_0000018_labelled_mC1.wav,Lola,Wuschel,after,non-partner,Tabor-Lola,2.7185726,11.497249,PaCMAP
129,after_phees_2022-07-19_14-36-48_0000021_labelled_Lola_pheeseq_0000018_labelled_mC2.wav,Lola,Wuschel,after,non-partner,Tabor-Lola,-0.6600264,12.573081,PaCMAP
130,after_phees_2022-07-19_14-36-48_0000021_labelled_Lola_pheeseq_0000018_labelled_mC3.wav,Lola,Wuschel,after,non-partner,Tabor-Lola,-1.2334865,2.9118443,PaCMAP
131,after_phees_2022-07-19_14-36-48_0000021_labelled_Lola_pheeseq_0000023_labelled_mB1.wav,Lola,Wuschel,after,non-partner,Tabor-Lola,3.6025498,10.612793,PaCMAP
132,after_phees_2022-07-19_14-36-48_0000021_labelled_Lola_pheeseq_0000023_labelled_mB2.wav,Lola,Wuschel,after,non-partner,Tabor-Lola,0.88204104,10.014988,PaCMAP
133,after_phees_2022-07-19_14-36-48_0000021_labelled_Lola_pheeseq_0000024_labelled_mB1.wav,Lola,Wuschel,after,non-partner,Tabor-Lola,4.118454,9.1542845,PaCMAP
134,after_phees_2022-07-19_14-36-48_0000021_labelled_Lola_pheeseq_0000024_labelled_mB2.wav,Lola,Wuschel,after,non-partner,Tabor-Lola,1.9194496,10.36648,PaCMAP
135,after_phees_2022-07-19_14-36-48_0000021_labelled_Lola_pheeseq_0000025_labelled_mB1.wav,Lola,Wuschel,after,non-partner,Tabor-Lola,3.3327038,10.564427,PaCMAP
136,after_phees_2022-07-19_14-36-48_0000021_labelled_Lola_pheeseq_0000025_labelled_mB2.wav,Lola,Wuschel,after,non-partner,Tabor-Lola,1.4010589,11.819807,PaCMAP
137,after_phees_2022-07-19_14-36-48_0000021_labelled_Lola_pheeseq_0000026_labelled_mB1.wav,Lola,Wuschel,after,non-partner,Tabor-Lola,3.1516814,10.9088,PaCMAP
138,after_phees_2022-07-19_14-36-48_0000021_labelled_Lola_pheeseq_0000026_labelled_mB2.wav,Lola,Wuschel,after,non-partner,Tabor-Lola,1.4590024,12.2813635,PaCMAP
139,after_phees_2022-07-19_14-36-48_0000021_labelled_Lola_pheeseq_0000027_labelled_mB2.wav,Lola,Wuschel,after,non-partner,Tabor-Lola,1.2300013,11.262525,PaCMAP
140,after_phees_2022-07-19_14-36-48_0000021_labelled_Lola_pheeseq_0000028_labelled_mB1.wav,Lola,Wuschel,after,non-partner,Tabor-Lola,3.1031759,10.902046,PaCMAP
