pair,stage,session_focal,session_partner,sess_pair,metric,distance,z_distance,distance_01
Tabor-Lola,after,2.0,6.0,"(2.0,6.0)",M_PC_pairwise,18.7217048291141,1.890852121965822,0.9829249636169993
Tabor-Lola,after,2.0,6.0,"(2.0,6.0)",spectro_DTW,0.018182668276786693,2.0552486772709893,0.9485815610480628
Tabor-Lola,after,3.0,2.0,"(3.0,2.0)",T_PC_pairwise,4.611609003329712,0.6904812307592456,0.642834139969494
Tabor-Lola,after,3.0,2.0,"(3.0,2.0)",M_PC_pairwise,17.66898278422424,1.5349275616587434,0.8892402478625376
Tabor-Lola,after,3.0,2.0,"(3.0,2.0)",spectro_DTW,0.014676292985647384,0.9799019940089867,0.7104865734861635
Tabor-Lola,after,3.0,3.0,"(3.0,3.0)",T_PC_pairwise,4.9717243808334155,1.1118926200587838,0.7486977443090947
Tabor-Lola,after,3.0,3.0,"(3.0,3.0)",M_PC_pairwise,18.434211614524266,1.7936508745037145,0.9573401283597468
Tabor-Lola,after,3.0,3.0,"(3.0,3.0)",spectro_DTW,0.016088635056454203,1.4130436960143127,0.8063894760167805
Tabor-Lola,after,3.0,4.0,"(3.0,4.0)",T_PC_pairwise,4.870734606167139,0.9937131589589169,0.7190096437294239
Tabor-Lola,after,3.0,4.0,"(3.0,4.0)",M_PC_pairwise,17.141500533469845,1.3565861950265008,0.8422981087030793
Tabor-Lola,after,3.0,4.0,"(3.0,4.0)",spectro_DTW,0.01442476635322748,0.902762980792601,0.6934070467826644
Tabor-Lola,after,3.0,5.0,"(3.0,5.0)",T_PC_pairwise,4.687116128842589,0.7788405862662696,0.6650310717293257
Tabor-Lola,after,3.0,5.0,"(3.0,5.0)",M_PC_pairwise,18.516645698419765,1.8215217785160762,0.964676170913161
Tabor-Lola,after,3.0,5.0,"(3.0,5.0)",spectro_DTW,0.01601498664482794,1.3904569594005933,0.8013884946060281
Tabor-Lola,after,3.0,6.0,"(3.0,6.0)",T_PC_pairwise,5.084394556535772,1.2437406283401427,0.7818195481712608
Tabor-Lola,after,3.0,6.0,"(3.0,6.0)",M_PC_pairwise,18.885266201927145,1.9461521035557356,0.997480753338305
Tabor-Lola,after,3.0,6.0,"(3.0,6.0)",spectro_DTW,0.01715974769824318,1.741536036711114,0.8791217222679442
Tabor-Lola,after,4.0,2.0,"(4.0,2.0)",T_PC_pairwise,4.052474333316367,0.03617504775421815,0.4784645651705469
Tabor-Lola,after,4.0,2.0,"(4.0,2.0)",M_PC_pairwise,16.405618038648957,1.107784856935206,0.7768098416998058
Tabor-Lola,after,4.0,2.0,"(4.0,2.0)",spectro_DTW,0.011490605228150366,0.002904816157073986,0.4941673765895606
Tabor-Lola,after,4.0,3.0,"(4.0,3.0)",T_PC_pairwise,4.422579292086768,0.4692763664016817,0.5872648202193363
Tabor-Lola,after,4.0,3.0,"(4.0,3.0)",M_PC_pairwise,17.519420234975737,1.4843605721688928,0.8759302530905323
Tabor-Lola,after,4.0,3.0,"(4.0,3.0)",spectro_DTW,0.012805660167255008,0.40621018128643016,0.5834641470067391
Tabor-Lola,after,4.0,4.0,"(4.0,4.0)",T_PC_pairwise,4.3196325530756265,0.3488068418529948,0.557001428185722
Tabor-Lola,after,4.0,4.0,"(4.0,4.0)",M_PC_pairwise,15.765182097967168,0.8912539296134885,0.7198156338241722
Tabor-Lola,after,4.0,4.0,"(4.0,4.0)",spectro_DTW,0.011295644702527759,-0.056886317759788245,0.48092888382454535
Tabor-Lola,after,4.0,5.0,"(4.0,5.0)",T_PC_pairwise,4.155402724093806,0.15662310097693938,0.5087225633490962
Tabor-Lola,after,4.0,5.0,"(4.0,5.0)",M_PC_pairwise,17.409486525938078,1.4471920648291907,0.8661469410253761
Tabor-Lola,after,4.0,5.0,"(4.0,5.0)",spectro_DTW,0.01263356802300452,0.35343239762965595,0.5717784962869307
Tabor-Lola,after,4.0,6.0,"(4.0,6.0)",T_PC_pairwise,4.556801729664434,0.6263450933382121,0.6267223716399853
Tabor-Lola,after,4.0,6.0,"(4.0,6.0)",M_PC_pairwise,18.05672431546667,1.6660226923156627,0.9237464646905963
Tabor-Lola,after,4.0,6.0,"(4.0,6.0)",spectro_DTW,0.013707239152328713,0.6827093836814804,0.6446844726745726
Tabor-Lola,after,5.0,2.0,"(5.0,2.0)",T_PC_pairwise,4.157440192759081,0.1590073715594391,0.5093215207669387
Tabor-Lola,after,5.0,2.0,"(5.0,2.0)",M_PC_pairwise,17.407960094128548,1.4466759793408293,0.8660110995362684
Tabor-Lola,after,5.0,2.0,"(5.0,2.0)",spectro_DTW,0.012574392826683415,0.33528435419115626,0.5677602961622461
Tabor-Lola,after,5.0,3.0,"(5.0,3.0)",T_PC_pairwise,4.540720365352714,0.6075264854703369,0.6219949112339953
Tabor-Lola,after,5.0,3.0,"(5.0,3.0)",M_PC_pairwise,18.31179502844517,1.752261915484571,0.9464459297190682
Tabor-Lola,after,5.0,3.0,"(5.0,3.0)",spectro_DTW,0.013679237805893068,0.674121838847779,0.6427830845806745
Tabor-Lola,after,5.0,4.0,"(5.0,4.0)",T_PC_pairwise,4.408418787157356,0.45270557151685364,0.5831020374426392
Tabor-Lola,after,5.0,4.0,"(5.0,4.0)",M_PC_pairwise,16.835913274623053,1.2532673643166627,0.8151030332107235
Tabor-Lola,after,5.0,4.0,"(5.0,4.0)",spectro_DTW,0.012399222028914922,0.28156239896841645,0.5558655942399241
Tabor-Lola,after,5.0,5.0,"(5.0,5.0)",T_PC_pairwise,4.294400645347575,0.3192801569220059,0.5495839701616522
Tabor-Lola,after,5.0,5.0,"(5.0,5.0)",M_PC_pairwise,18.31239510289236,1.7524648002201988,0.9464993320433467
Tabor-Lola,after,5.0,5.0,"(5.0,5.0)",spectro_DTW,0.013722985755297297,0.6875386035649595,0.6457537213791884
Tabor-Lola,after,5.0,6.0,"(5.0,6.0)",T_PC_pairwise,4.686515612638102,0.7781378549089368,0.6648545371688969
Tabor-Lola,after,5.0,6.0,"(5.0,6.0)",M_PC_pairwise,18.795677697138448,1.915862295025297,0.9895080186105218
Tabor-Lola,after,5.0,6.0,"(5.0,6.0)",spectro_DTW,0.014630114720411471,0.96573989205552,0.7073509098523365
Tabor-Lola,after,6.0,2.0,"(6.0,2.0)",T_PC_pairwise,4.550871940962025,0.6194059825658339,0.6249791836390707
Tabor-Lola,after,6.0,2.0,"(6.0,2.0)",M_PC_pairwise,17.645326577157004,1.526929415196616,0.8871350150086416
Tabor-Lola,after,6.0,2.0,"(6.0,2.0)",spectro_DTW,0.013333714180063459,0.568155519166179,0.6193208375125596
Tabor-Lola,after,6.0,3.0,"(6.0,3.0)",T_PC_pairwise,4.938555017320104,1.0730774279466877,0.7389469016777397
Tabor-Lola,after,6.0,3.0,"(6.0,3.0)",M_PC_pairwise,18.439785126399997,1.7955352748289146,0.9578361309640112
Tabor-Lola,after,6.0,3.0,"(6.0,3.0)",spectro_DTW,0.014500925905190065,0.926119842166979,0.6985785432916303
Tabor-Lola,after,6.0,4.0,"(6.0,4.0)",T_PC_pairwise,4.795443588905503,0.9056066959526947,0.6968762416043508
Tabor-Lola,after,6.0,4.0,"(6.0,4.0)",M_PC_pairwise,17.07678283606675,1.334705188445421,0.8365386975508919
Tabor-Lola,after,6.0,4.0,"(6.0,4.0)",spectro_DTW,0.013137933015439827,0.5081127089868993,0.6060266205262281
Tabor-Lola,after,6.0,5.0,"(6.0,5.0)",T_PC_pairwise,4.676906554736451,0.7668932186252426,0.6620297494277341
Tabor-Lola,after,6.0,5.0,"(6.0,5.0)",M_PC_pairwise,18.487130271282126,1.811542633995227,0.9620495094737205
Tabor-Lola,after,6.0,5.0,"(6.0,5.0)",spectro_DTW,0.014502976212497434,0.9267486371417263,0.6987177662362135
Tabor-Lola,after,6.0,6.0,"(6.0,6.0)",T_PC_pairwise,5.073887429275686,1.231445060383803,0.7787307537667617
Tabor-Lola,after,6.0,6.0,"(6.0,6.0)",M_PC_pairwise,18.91357462423407,1.955723160618223,1.0
Tabor-Lola,after,6.0,6.0,"(6.0,6.0)",spectro_DTW,0.015462389609337563,1.2209846867671896,0.7638652481285888
Odin-Nougatti,before,1.0,1.0,"(1.0,1.0)",T_PC_pairwise,3.6908611344892455,-0.38698911025294747,0.372160644271701
Odin-Nougatti,before,1.0,1.0,"(1.0,1.0)",M_PC_pairwise,11.36727538801342,-0.5956751411799431,0.32843346220852576
Odin-Nougatti,before,1.0,1.0,"(1.0,1.0)",spectro_DTW,0.011919264649795001,0.13436749457584368,0.5232748312087745
Odin-Nougatti,before,1.0,2.0,"(1.0,2.0)",T_PC_pairwise,3.5068650051606878,-0.6023036159082568,0.31807105340146347
Odin-Nougatti,before,1.0,2.0,"(1.0,2.0)",M_PC_pairwise,11.526302938051728,-0.5419080417838069,0.3425857742027389
Odin-Nougatti,before,1.0,2.0,"(1.0,2.0)",spectro_DTW,0.009746786392129468,-0.5318952682102713,0.37575605732153833
Odin-Nougatti,before,1.0,3.0,"(1.0,3.0)",T_PC_pairwise,3.763784995301215,-0.3016527224794423,0.3935981702152718
Odin-Nougatti,before,1.0,3.0,"(1.0,3.0)",M_PC_pairwise,12.082941306869824,-0.35370901276816713,0.392122598869697
Odin-Nougatti,before,1.0,3.0,"(1.0,3.0)",spectro_DTW,0.01211619784968365,0.19476361471152417,0.5366472753668491
Odin-Nougatti,before,1.0,4.0,"(1.0,4.0)",T_PC_pairwise,3.925758682683201,-0.11210914591026373,0.44121379405587396
Odin-Nougatti,before,1.0,4.0,"(1.0,4.0)",M_PC_pairwise,11.873888590281846,-0.42438958471378574,0.3735184056485967
Odin-Nougatti,before,1.0,4.0,"(1.0,4.0)",spectro_DTW,0.013613789347062144,0.6540498906720389,0.6383389082739703
Odin-Nougatti,before,1.0,5.0,"(1.0,5.0)",T_PC_pairwise,3.479877166172448,-0.6338851129303034,0.31013740189111527
Odin-Nougatti,before,1.0,5.0,"(1.0,5.0)",M_PC_pairwise,11.442862386023503,-0.5701192319423005,0.33516016320019026
Odin-Nougatti,before,1.0,5.0,"(1.0,5.0)",spectro_DTW,0.013008985879681698,0.4685667781494205,0.5972706648354444
Odin-Nougatti,before,1.0,6.0,"(1.0,6.0)",T_PC_pairwise,3.5241364335621848,-0.5820923805860787,0.3231483585566898
Odin-Nougatti,before,1.0,6.0,"(1.0,6.0)",M_PC_pairwise,12.536040684634942,-0.20051644157684792,0.432445195532798
Odin-Nougatti,before,1.0,6.0,"(1.0,6.0)",spectro_DTW,0.013842854367018915,0.7243003028524821,0.6538932139454982
Odin-Nougatti,before,2.0,1.0,"(2.0,1.0)",T_PC_pairwise,4.672576405133643,0.7618260249590256,0.6607568094953696
Odin-Nougatti,before,2.0,1.0,"(2.0,1.0)",M_PC_pairwise,12.436343833218961,-0.23422387477489193,0.42357289041497537
Odin-Nougatti,before,2.0,1.0,"(2.0,1.0)",spectro_DTW,0.013783911637981804,0.706223553243665,0.6498907991519592
Odin-Nougatti,before,2.0,2.0,"(2.0,2.0)",T_PC_pairwise,4.476858391571658,0.5327944279807656,0.6032213204710345
Odin-Nougatti,before,2.0,2.0,"(2.0,2.0)",M_PC_pairwise,12.569901459780752,-0.1890681380441808,0.4354585617961527
Odin-Nougatti,before,2.0,2.0,"(2.0,2.0)",spectro_DTW,0.011801783360229572,0.09833794708308827,0.5152974460587816
Odin-Nougatti,before,2.0,3.0,"(2.0,3.0)",T_PC_pairwise,4.717167988697691,0.814007637727279,0.6738654575959413
Odin-Nougatti,before,2.0,3.0,"(2.0,3.0)",M_PC_pairwise,13.00684334142738,-0.0413384045786913,0.4743432571266916
Odin-Nougatti,before,2.0,3.0,"(2.0,3.0)",spectro_DTW,0.013880358516039039,0.7358021983738395,0.6564398751420424
Odin-Nougatti,before,2.0,4.0,"(2.0,4.0)",T_PC_pairwise,4.731437892645446,0.8307064526723108,0.6780604005499499
Odin-Nougatti,before,2.0,4.0,"(2.0,4.0)",M_PC_pairwise,12.703156723921612,-0.14401462982881744,0.4473173250892956
Odin-Nougatti,before,2.0,4.0,"(2.0,4.0)",spectro_DTW,0.015275670136625829,1.1637209460066413,0.7511863513073589
Odin-Nougatti,before,2.0,5.0,"(2.0,5.0)",T_PC_pairwise,4.432571189167859,0.4809690057437422,0.5902021517116128
Odin-Nougatti,before,2.0,5.0,"(2.0,5.0)",M_PC_pairwise,12.604988654547345,-0.17720518292670245,0.4385810706143979
Odin-Nougatti,before,2.0,5.0,"(2.0,5.0)",spectro_DTW,0.014783901397973042,1.0129036951041046,0.7177935561867826
Odin-Nougatti,before,2.0,6.0,"(2.0,6.0)",T_PC_pairwise,4.535782522298324,0.6017481615450497,0.620543326836171
Odin-Nougatti,before,2.0,6.0,"(2.0,6.0)",M_PC_pairwise,13.474110007752142,0.11664411660542189,0.5159266409160471
Odin-Nougatti,before,2.0,6.0,"(2.0,6.0)",spectro_DTW,0.015452064363259205,1.2178181064093243,0.7631641282733318
Odin-Nougatti,before,3.0,1.0,"(3.0,1.0)",T_PC_pairwise,3.128324379869933,-1.045276453991108,0.20679095406209708
Odin-Nougatti,before,3.0,1.0,"(3.0,1.0)",M_PC_pairwise,11.89177790293264,-0.41834122107369875,0.37511042623833146
Odin-Nougatti,before,3.0,1.0,"(3.0,1.0)",spectro_DTW,0.010359639490216576,-0.3439434685212316,0.417370898475324
Odin-Nougatti,before,3.0,2.0,"(3.0,2.0)",T_PC_pairwise,2.8789940289252542,-1.3370458594368888,0.13349497374259567
Odin-Nougatti,before,3.0,2.0,"(3.0,2.0)",M_PC_pairwise,11.408447433403985,-0.5817549024771302,0.3320974791141929
Odin-Nougatti,before,3.0,2.0,"(3.0,2.0)",spectro_DTW,0.008884449198035937,-0.7963596693441937,0.3172003847383137
Odin-Nougatti,before,3.0,3.0,"(3.0,3.0)",T_PC_pairwise,3.1760105858447543,-0.9894734764854702,0.2208093324961679
Odin-Nougatti,before,3.0,3.0,"(3.0,3.0)",M_PC_pairwise,12.318116135912904,-0.274196573536206,0.41305147284783267
Odin-Nougatti,before,3.0,3.0,"(3.0,3.0)",spectro_DTW,0.01071766485844939,-0.23414307344494853,0.4416820570132164
Odin-Nougatti,before,3.0,4.0,"(3.0,4.0)",T_PC_pairwise,3.7427259377184217,-0.3262962874802528,0.3874074105893884
Odin-Nougatti,before,3.0,4.0,"(3.0,4.0)",M_PC_pairwise,12.636854515352887,-0.16643135848645732,0.4414169038016385
Odin-Nougatti,before,3.0,4.0,"(3.0,4.0)",spectro_DTW,0.01202581953389311,0.16704609617614113,0.5305102757055773
Odin-Nougatti,before,3.0,5.0,"(3.0,5.0)",T_PC_pairwise,3.121330170017754,-1.0534611633231301,0.20473485673686806
Odin-Nougatti,before,3.0,5.0,"(3.0,5.0)",M_PC_pairwise,11.51479510467711,-0.5457988319062616,0.34156165952414536
Odin-Nougatti,before,3.0,5.0,"(3.0,5.0)",spectro_DTW,0.010782998878288284,-0.2141062217949071,0.4461184625172764
Odin-Nougatti,before,3.0,6.0,"(3.0,6.0)",T_PC_pairwise,2.8756164499485086,-1.3409983433850219,0.13250206228488853
Odin-Nougatti,before,3.0,6.0,"(3.0,6.0)",M_PC_pairwise,11.649325348725894,-0.5003142539082045,0.3535338868896388
Odin-Nougatti,before,3.0,6.0,"(3.0,6.0)",spectro_DTW,0.010668322715580499,-0.24927548377569253,0.43833155516524425
Odin-Nougatti,before,4.0,1.0,"(4.0,1.0)",T_PC_pairwise,4.4183480269815805,0.4643248885757914,0.5860209494964125
Odin-Nougatti,before,4.0,1.0,"(4.0,1.0)",M_PC_pairwise,12.85469745646315,-0.09277881800148698,0.4608033639941447
Odin-Nougatti,before,4.0,1.0,"(4.0,1.0)",spectro_DTW,0.014137129993393527,0.8145497178499181,0.6738755449237281
Odin-Nougatti,before,4.0,2.0,"(4.0,2.0)",T_PC_pairwise,4.216272163067952,0.2278532578832898,0.5266164346094708
Odin-Nougatti,before,4.0,2.0,"(4.0,2.0)",M_PC_pairwise,12.98342123089999,-0.0492574031703825,0.47225885718676475
Odin-Nougatti,before,4.0,2.0,"(4.0,2.0)",spectro_DTW,0.012683218036136562,0.3686592266232257,0.5751499035886518
Odin-Nougatti,before,4.0,3.0,"(4.0,3.0)",T_PC_pairwise,4.430652818147319,0.47872410467186394,0.5896382055893927
Odin-Nougatti,before,4.0,3.0,"(4.0,3.0)",M_PC_pairwise,13.24194424873478,0.03814904176801881,0.49526555260024585
Odin-Nougatti,before,4.0,3.0,"(4.0,3.0)",spectro_DTW,0.014106971834311071,0.8053007146343869,0.6718277018050033
Odin-Nougatti,before,4.0,4.0,"(4.0,4.0)",T_PC_pairwise,4.670870203660129,0.7598294072684318,0.6602552351417059
Odin-Nougatti,before,4.0,4.0,"(4.0,4.0)",M_PC_pairwise,13.05344732651887,-0.02558163100036102,0.4784906777278991
Odin-Nougatti,before,4.0,4.0,"(4.0,4.0)",spectro_DTW,0.015243760106880479,1.1539346733460487,0.7490195501225234
Odin-Nougatti,before,4.0,5.0,"(4.0,5.0)",T_PC_pairwise,4.240078775010341,0.25571204437194467,0.5336148965046714
Odin-Nougatti,before,4.0,5.0,"(4.0,5.0)",M_PC_pairwise,12.518086213115348,-0.20658683538324554,0.4308473762708191
Odin-Nougatti,before,4.0,5.0,"(4.0,5.0)",spectro_DTW,0.014462527446419468,0.9143436767959536,0.6959711553755437
Odin-Nougatti,before,4.0,6.0,"(4.0,6.0)",T_PC_pairwise,4.067128398988481,0.053323413415745,0.4827724406659866
Odin-Nougatti,before,4.0,6.0,"(4.0,6.0)",M_PC_pairwise,12.910319080028826,-0.07397318739150928,0.4657532897783028
Odin-Nougatti,before,4.0,6.0,"(4.0,6.0)",spectro_DTW,0.014399063138038943,0.8948802343929186,0.6916617097344366
Odin-Nougatti,before,5.0,1.0,"(5.0,1.0)",T_PC_pairwise,3.348708083452882,-0.7873807669208908,0.27157744932571926
Odin-Nougatti,before,5.0,1.0,"(5.0,1.0)",M_PC_pairwise,12.067824696672265,-0.35881992771862076,0.3907773289227021
Odin-Nougatti,before,5.0,1.0,"(5.0,1.0)",spectro_DTW,0.0119211856808423,0.1349566426828293,0.5234052758489899
Odin-Nougatti,before,5.0,2.0,"(5.0,2.0)",T_PC_pairwise,3.3063968836905513,-0.8368938468631401,0.25913916873402987
Odin-Nougatti,before,5.0,2.0,"(5.0,2.0)",M_PC_pairwise,12.814099102462462,-0.10650509206122483,0.4571904015097774
Odin-Nougatti,before,5.0,2.0,"(5.0,2.0)",spectro_DTW,0.010899201131740586,-0.17846893329550592,0.4540089966994862
Odin-Nougatti,before,5.0,3.0,"(5.0,3.0)",T_PC_pairwise,3.4791702581672994,-0.6347123452651778,0.30992959118922214
Odin-Nougatti,before,5.0,3.0,"(5.0,3.0)",M_PC_pairwise,12.596668778277733,-0.18001812706275944,0.4378406612658766
Odin-Nougatti,before,5.0,3.0,"(5.0,3.0)",spectro_DTW,0.012256719871389515,0.23785936956370196,0.5461892057742357
