pair,stage,session_focal,session_partner,sess_pair,metric,distance,z_distance,distance_01
Tabor-Lola,after,2.0,3.0,"(2.0,3.0)",spectro_DTW,0.016990557068173352,1.6492146324803982,0.9210445860525263
Tabor-Lola,after,2.0,4.0,"(2.0,4.0)",T_PC_pairwise,4.909302612299304,1.1506808449513632,0.7015945284934542
Tabor-Lola,after,2.0,4.0,"(2.0,4.0)",M_PC_pairwise,17.120396529680914,1.5360216719557498,0.8630341204379576
Tabor-Lola,after,2.0,4.0,"(2.0,4.0)",spectro_DTW,0.015653585564128384,1.2728691989082033,0.8233725922867763
Tabor-Lola,after,2.0,5.0,"(2.0,5.0)",T_PC_pairwise,4.608821295470175,0.7954346822621537,0.6141029072932692
Tabor-Lola,after,2.0,5.0,"(2.0,5.0)",M_PC_pairwise,18.07628417985905,1.8753222199517496,0.9496889534074606
Tabor-Lola,after,2.0,5.0,"(2.0,5.0)",spectro_DTW,0.016548674348271092,1.5248286277626166,0.8887629958070287
Tabor-Lola,after,2.0,6.0,"(2.0,6.0)",T_PC_pairwise,5.090061168019053,1.3643839262953537,0.7542262836142496
Tabor-Lola,after,2.0,6.0,"(2.0,6.0)",M_PC_pairwise,18.625016425398563,2.0700994530083068,0.999433608099197
Tabor-Lola,after,2.0,6.0,"(2.0,6.0)",spectro_DTW,0.018025394354283443,1.9405120056401755,0.996644268358179
Tabor-Lola,after,3.0,2.0,"(3.0,2.0)",T_PC_pairwise,4.709174219229596,0.9140776363611927,0.6433228271356838
Tabor-Lola,after,3.0,2.0,"(3.0,2.0)",M_PC_pairwise,17.36663606234831,1.6234265132639893,0.8853566659482015
Tabor-Lola,after,3.0,2.0,"(3.0,2.0)",spectro_DTW,0.015238432034371186,1.1560072204121792,0.7930436938416002
Tabor-Lola,after,3.0,3.0,"(3.0,3.0)",T_PC_pairwise,5.0691074088732195,1.3396111962999497,0.7481251443578953
Tabor-Lola,after,3.0,3.0,"(3.0,3.0)",M_PC_pairwise,18.26722987172535,1.9431000365974989,0.9669989029939383
Tabor-Lola,after,3.0,3.0,"(3.0,3.0)",spectro_DTW,0.016538248316495238,1.5218937937461474,0.8880013256386431
Tabor-Lola,after,3.0,4.0,"(3.0,4.0)",T_PC_pairwise,4.968271725242804,1.2203974959279615,0.7187646585588037
Tabor-Lola,after,3.0,4.0,"(3.0,4.0)",M_PC_pairwise,16.828899090075584,1.4325521470810563,0.8366087743888373
Tabor-Lola,after,3.0,4.0,"(3.0,4.0)",spectro_DTW,0.014990825021808773,1.086308077074878,0.774954848631225
Tabor-Lola,after,3.0,5.0,"(3.0,5.0)",T_PC_pairwise,4.667937654691127,0.8653254161920186,0.6313159112905686
Tabor-Lola,after,3.0,5.0,"(3.0,5.0)",M_PC_pairwise,17.903431020075434,1.8139665032767913,0.9340191603240279
Tabor-Lola,after,3.0,5.0,"(3.0,5.0)",spectro_DTW,0.015944666930915428,1.354805981297974,0.8446374415046799
Tabor-Lola,after,3.0,6.0,"(3.0,6.0)",T_PC_pairwise,5.1541620181981616,1.4401676099251528,0.7728906297428627
Tabor-Lola,after,3.0,6.0,"(3.0,6.0)",M_PC_pairwise,18.512789581132107,2.030263568788677,0.9892598199528685
Tabor-Lola,after,3.0,6.0,"(3.0,6.0)",spectro_DTW,0.01761217468698414,1.8241943920038242,0.9664566475702754
Tabor-Lola,after,4.0,2.0,"(4.0,2.0)",T_PC_pairwise,4.052474333316367,0.1376895501702002,0.45211048066824044
Tabor-Lola,after,4.0,2.0,"(4.0,2.0)",M_PC_pairwise,16.405618038648957,1.282304895033587,0.7982367452035094
Tabor-Lola,after,4.0,2.0,"(4.0,2.0)",spectro_DTW,0.011490605228150366,0.10102773874535916,0.5192474944874528
Tabor-Lola,after,4.0,3.0,"(4.0,3.0)",T_PC_pairwise,4.433192211719948,0.5877959554445079,0.5629647086546216
Tabor-Lola,after,4.0,3.0,"(4.0,3.0)",M_PC_pairwise,17.620412957491613,1.713506806251141,0.908362501891436
Tabor-Lola,after,4.0,3.0,"(4.0,3.0)",spectro_DTW,0.012665555565716437,0.4317656736073032,0.6050830876161147
Tabor-Lola,after,4.0,4.0,"(4.0,4.0)",T_PC_pairwise,4.3196325530756265,0.45353924559178704,0.5298993628867805
Tabor-Lola,after,4.0,4.0,"(4.0,4.0)",M_PC_pairwise,15.765182097967168,1.0549766461654604,0.7401788035017784
Tabor-Lola,after,4.0,4.0,"(4.0,4.0)",spectro_DTW,0.011295644702527759,0.046148107187830245,0.5050047202880273
Tabor-Lola,after,4.0,5.0,"(4.0,5.0)",T_PC_pairwise,4.050825134001986,0.13573977261289358,0.4516302806903515
Tabor-Lola,after,4.0,5.0,"(4.0,5.0)",M_PC_pairwise,16.962246216999336,1.4798848573953798,0.8486971960860812
Tabor-Lola,after,4.0,5.0,"(4.0,5.0)",spectro_DTW,0.01197712031298803,0.23797735209813986,0.5547896868149935
Tabor-Lola,after,4.0,6.0,"(4.0,6.0)",T_PC_pairwise,4.554797984285374,0.7315652404057098,0.5983728541637158
Tabor-Lola,after,4.0,6.0,"(4.0,6.0)",M_PC_pairwise,17.938799362937505,1.8265208009629,0.9372254344531578
Tabor-Lola,after,4.0,6.0,"(4.0,6.0)",spectro_DTW,0.013541235927825449,0.6782618065102886,0.6690556155345738
Tabor-Lola,after,5.0,2.0,"(5.0,2.0)",T_PC_pairwise,4.487047053583477,0.6514662232539774,0.578645708304923
Tabor-Lola,after,5.0,2.0,"(5.0,2.0)",M_PC_pairwise,17.015142618372106,1.4986608902999292,0.8534924550527505
