pair,stage,session_focal,session_partner,sess_pair,metric,distance,z_distance,distance_01
Odin-Nougatti,before,1.0,1.0,"(1.0,1.0)",T_PC_pairwise,3.235952619789912,-0.6297401482342481,0.22692056453008425
Odin-Nougatti,before,1.0,1.0,"(1.0,1.0)",M_PC_pairwise,10.214764037990902,-0.8846636584030583,0.22595429607453243
Odin-Nougatti,before,1.0,1.0,"(1.0,1.0)",spectro_DTW,0.0119444420471289,0.20558860572532714,0.4700487653634806
Odin-Nougatti,before,1.0,2.0,"(1.0,2.0)",T_PC_pairwise,3.86387637815524,0.21648005709353138,0.41875114874718794
Odin-Nougatti,before,1.0,2.0,"(1.0,2.0)",M_PC_pairwise,11.492569747964845,-0.29017217352954444,0.35078112353303426
Odin-Nougatti,before,1.0,2.0,"(1.0,2.0)",spectro_DTW,0.012508195256535968,0.3619151106283261,0.507944802932243
Odin-Nougatti,before,1.0,3.0,"(1.0,3.0)",T_PC_pairwise,3.437849954056653,-0.357653606863198,0.2886001602903892
Odin-Nougatti,before,1.0,3.0,"(1.0,3.0)",M_PC_pairwise,11.662964867279905,-0.21089686061919963,0.3674267543926315
Odin-Nougatti,before,1.0,3.0,"(1.0,3.0)",spectro_DTW,0.012308423055687622,0.3065190802123789,0.49451592181508597
Odin-Nougatti,before,1.0,4.0,"(1.0,4.0)",T_PC_pairwise,3.187922217203678,-0.6944682248470967,0.21224728602205975
Odin-Nougatti,before,1.0,4.0,"(1.0,4.0)",M_PC_pairwise,10.513402841314141,-0.7457237364394116,0.25512785046067116
Odin-Nougatti,before,1.0,4.0,"(1.0,4.0)",spectro_DTW,0.011975295610017965,0.2141441750236828,0.47212277178839124
Odin-Nougatti,before,1.0,5.0,"(1.0,5.0)",T_PC_pairwise,3.537943495236797,-0.22276274496947326,0.3191787173606483
Odin-Nougatti,before,1.0,5.0,"(1.0,5.0)",M_PC_pairwise,11.20379007276091,-0.42452519494214974,0.3225706918462492
Odin-Nougatti,before,1.0,5.0,"(1.0,5.0)",spectro_DTW,0.012747895987781244,0.4283831624513538,0.524057718592776
Odin-Nougatti,before,1.0,6.0,"(1.0,6.0)",T_PC_pairwise,3.0218691326014495,-0.9182493343773647,0.1615181014579604
Odin-Nougatti,before,1.0,6.0,"(1.0,6.0)",M_PC_pairwise,10.467316699214221,-0.7671650391626809,0.25062576781756574
Odin-Nougatti,before,1.0,6.0,"(1.0,6.0)",spectro_DTW,0.011978354435614551,0.21499237509889843,0.47232838901201013
Odin-Nougatti,before,2.0,1.0,"(2.0,1.0)",T_PC_pairwise,3.232240101083336,-0.6347433166926937,0.22578639079814358
Odin-Nougatti,before,2.0,1.0,"(2.0,1.0)",M_PC_pairwise,12.009752535169484,-0.049555966608244795,0.40130389553114737
Odin-Nougatti,before,2.0,1.0,"(2.0,1.0)",spectro_DTW,0.010880357163700843,-0.08947786657267964,0.39851994735257573
Odin-Nougatti,before,2.0,2.0,"(2.0,2.0)",T_PC_pairwise,4.117885389298903,0.5587947962661165,0.49635085150560515
Odin-Nougatti,before,2.0,2.0,"(2.0,2.0)",M_PC_pairwise,14.062583059478005,0.905511190365668,0.6018416765562695
Odin-Nougatti,before,2.0,2.0,"(2.0,2.0)",spectro_DTW,0.01279263681845666,0.44078961543332573,0.5270652406287327
Odin-Nougatti,before,2.0,3.0,"(2.0,3.0)",T_PC_pairwise,3.5859339964863386,-0.15808844131373764,0.33383980601819047
Odin-Nougatti,before,2.0,3.0,"(2.0,3.0)",M_PC_pairwise,13.036106709087408,0.42794919094112704,0.5015668184301053
Odin-Nougatti,before,2.0,3.0,"(2.0,3.0)",spectro_DTW,0.012028903112938706,0.22900932067312518,0.4757263201332221
Odin-Nougatti,before,2.0,4.0,"(2.0,4.0)",T_PC_pairwise,3.2148803368487724,-0.6581381684709686,0.22048298625161578
Odin-Nougatti,before,2.0,4.0,"(2.0,4.0)",M_PC_pairwise,12.305389948951081,0.0879875767734566,0.4301842488996932
Odin-Nougatti,before,2.0,4.0,"(2.0,4.0)",spectro_DTW,0.011071233097835535,-0.03654873525162742,0.4113508127919915
Odin-Nougatti,before,2.0,5.0,"(2.0,5.0)",T_PC_pairwise,3.489167444889341,-0.28849569230619176,0.30427764360877474
Odin-Nougatti,before,2.0,5.0,"(2.0,5.0)",M_PC_pairwise,12.993117493369212,0.40794871474480526,0.49736726964804445
Odin-Nougatti,before,2.0,5.0,"(2.0,5.0)",spectro_DTW,0.011926586585377614,0.2006373577635756,0.46884850390502086
Odin-Nougatti,before,2.0,6.0,"(2.0,6.0)",T_PC_pairwise,2.916150804030205,-1.0607204298227124,0.12922117295015487
Odin-Nougatti,before,2.0,6.0,"(2.0,6.0)",M_PC_pairwise,11.673586873308338,-0.2059550356712527,0.3684644014335117
Odin-Nougatti,before,2.0,6.0,"(2.0,6.0)",spectro_DTW,0.010792288454364618,-0.11389896660744533,0.3925998832856266
Odin-Nougatti,before,3.0,1.0,"(3.0,1.0)",T_PC_pairwise,3.6086295737433773,-0.12750279171754889,0.3407733003896985
Odin-Nougatti,before,3.0,1.0,"(3.0,1.0)",M_PC_pairwise,11.744124956611282,-0.17313761315108414,0.3753551557046674
Odin-Nougatti,before,3.0,1.0,"(3.0,1.0)",spectro_DTW,0.01174452699292042,0.15015296264530853,0.4566102815048897
Odin-Nougatti,before,3.0,2.0,"(3.0,2.0)",T_PC_pairwise,4.592062834865587,1.1978190886321778,0.6412119675150253
Odin-Nougatti,before,3.0,2.0,"(3.0,2.0)",M_PC_pairwise,13.552864426135827,0.6683676365076493,0.5520480659940779
Odin-Nougatti,before,3.0,2.0,"(3.0,2.0)",spectro_DTW,0.013696454605753413,0.6914146644789305,0.5878207489809376
Odin-Nougatti,before,3.0,3.0,"(3.0,3.0)",T_PC_pairwise,4.070442373322033,0.494858310050288,0.4818570194907806
Odin-Nougatti,before,3.0,3.0,"(3.0,3.0)",M_PC_pairwise,13.033169348575578,0.4265826014833902,0.501279872307599
Odin-Nougatti,before,3.0,3.0,"(3.0,3.0)",spectro_DTW,0.012936713901344696,0.48074161291852885,0.5367502418931428
Odin-Nougatti,before,3.0,4.0,"(3.0,4.0)",T_PC_pairwise,3.671242583410447,-0.04312249364666204,0.35990156248204797
Odin-Nougatti,before,3.0,4.0,"(3.0,4.0)",M_PC_pairwise,11.954975619113881,-0.07504060007678007,0.395952824866953
Odin-Nougatti,before,3.0,4.0,"(3.0,4.0)",spectro_DTW,0.012160343345390233,0.2654571701929461,0.48456186005372875
Odin-Nougatti,before,3.0,5.0,"(3.0,5.0)",T_PC_pairwise,3.903759756433416,0.27022881258509807,0.4309355129374707
Odin-Nougatti,before,3.0,5.0,"(3.0,5.0)",M_PC_pairwise,12.5659124159858,0.2091941006303104,0.455634278421215
Odin-Nougatti,before,3.0,5.0,"(3.0,5.0)",spectro_DTW,0.012774658815115898,0.4358043871800771,0.5258567418057649
Odin-Nougatti,before,3.0,6.0,"(3.0,6.0)",T_PC_pairwise,3.35331461809796,-0.4715774844031183,0.26277463184381233
Odin-Nougatti,before,3.0,6.0,"(3.0,6.0)",M_PC_pairwise,11.607501751673865,-0.23670074433562033,0.3620086499750145
Odin-Nougatti,before,3.0,6.0,"(3.0,6.0)",spectro_DTW,0.01177846058663504,0.15956261214386183,0.45889133058947923
