pair,context,stage,individual_1,conspecific_1,session_number_1,session_1_id,individual_2,conspecific_2,session_number_2,session_2_id,comparison_id,metric,distance,z_distance,distance_01
Odin-Nougatti,Partner,before,Odin,Nougatti,1.0,Odin__Nougatti__before__1,Nougatti,Odin,3.0,Nougatti__Odin__before__3,Nougatti__Odin__before__3||Odin__Nougatti__before__1,local_alignment,-2.7028663175857295,-0.2475408968292562,0.21969057101576753
Odin-Nougatti,Partner,before,Odin,Nougatti,1.0,Odin__Nougatti__before__1,Nougatti,Odin,4.0,Nougatti__Odin__before__4,Nougatti__Odin__before__4||Odin__Nougatti__before__1,transition_matrix,1.5146909086519382,0.7555118162170975,0.6554715958370421
Odin-Nougatti,Partner,before,Odin,Nougatti,1.0,Odin__Nougatti__before__1,Nougatti,Odin,4.0,Nougatti__Odin__before__4,Nougatti__Odin__before__4||Odin__Nougatti__before__1,bigram,0.42439712613279906,0.5673692236751764,0.470957322665683
Odin-Nougatti,Partner,before,Odin,Nougatti,1.0,Odin__Nougatti__before__1,Nougatti,Odin,4.0,Nougatti__Odin__before__4,Nougatti__Odin__before__4||Odin__Nougatti__before__1,repeat_A_len,0.1767104399322754,-1.0410197168620707,0.12497501612977924
Odin-Nougatti,Partner,before,Odin,Nougatti,1.0,Odin__Nougatti__before__1,Nougatti,Odin,4.0,Nougatti__Odin__before__4,Nougatti__Odin__before__4||Odin__Nougatti__before__1,local_alignment,-2.3696286051163753,1.2884652395832075,0.4892024842645566
Odin-Nougatti,Partner,before,Odin,Nougatti,1.0,Odin__Nougatti__before__1,Nougatti,Odin,5.0,Nougatti__Odin__before__5,Nougatti__Odin__before__5||Odin__Nougatti__before__1,transition_matrix,1.869245600001972,1.4254419737159765,0.817818941178793
Odin-Nougatti,Partner,before,Odin,Nougatti,1.0,Odin__Nougatti__before__1,Nougatti,Odin,5.0,Nougatti__Odin__before__5,Nougatti__Odin__before__5||Odin__Nougatti__before__1,bigram,0.27676593066247623,-0.29997792487399993,0.285251947007539
Odin-Nougatti,Partner,before,Odin,Nougatti,1.0,Odin__Nougatti__before__1,Nougatti,Odin,5.0,Nougatti__Odin__before__5,Nougatti__Odin__before__5||Odin__Nougatti__before__1,repeat_A_len,0.32827831544933,-0.5049131048427103,0.23216844338150192
Odin-Nougatti,Partner,before,Odin,Nougatti,1.0,Odin__Nougatti__before__1,Nougatti,Odin,5.0,Nougatti__Odin__before__5,Nougatti__Odin__before__5||Odin__Nougatti__before__1,local_alignment,-2.5544871213604603,0.43638936493222474,0.3396948789455533
Odin-Nougatti,Partner,before,Odin,Nougatti,1.0,Odin__Nougatti__before__1,Nougatti,Odin,6.0,Nougatti__Odin__before__6,Nougatti__Odin__before__6||Odin__Nougatti__before__1,transition_matrix,1.5379633668303903,0.7994850647828154,0.6661278412542507
Odin-Nougatti,Partner,before,Odin,Nougatti,1.0,Odin__Nougatti__before__1,Nougatti,Odin,6.0,Nougatti__Odin__before__6,Nougatti__Odin__before__6||Odin__Nougatti__before__1,bigram,0.302855659520747,-0.14669831578087159,0.3180702337050699
Odin-Nougatti,Partner,before,Odin,Nougatti,1.0,Odin__Nougatti__before__1,Nougatti,Odin,6.0,Nougatti__Odin__before__6,Nougatti__Odin__before__6||Odin__Nougatti__before__1,repeat_A_len,0.15358634056167203,-1.1228113401020379,0.10862094733262528
Odin-Nougatti,Partner,before,Odin,Nougatti,1.0,Odin__Nougatti__before__1,Nougatti,Odin,6.0,Nougatti__Odin__before__6,Nougatti__Odin__before__6||Odin__Nougatti__before__1,local_alignment,-2.6691431274511093,-0.09209922546997226,0.24696479945373287
Odin-Nougatti,Partner,before,Odin,Nougatti,2.0,Odin__Nougatti__before__2,Nougatti,Odin,1.0,Nougatti__Odin__before__1,Nougatti__Odin__before__1||Odin__Nougatti__before__2,transition_matrix,1.5606266547626166,0.8423072877692535,0.6765051531958949
