pair,stage,session_focal,session_partner,metric,distance,z_distance,distance_01
Tabor-Lola,before,4.0,4.0,bigram,0.34796563001220676,0.2595030262829834,0.4242677882709257
Tabor-Lola,before,4.0,4.0,repeat_A_len,0.9427121517765688,1.7175336742309317,0.8000126460620757
Tabor-Lola,before,5.0,3.0,local_alignment,-2.3737985364566194,1.6857851737273677,0.6025180641081147
Tabor-Lola,before,5.0,3.0,transition_matrix,1.1909509985690967,0.040142935305685995,0.5395811670033156
Tabor-Lola,before,5.0,3.0,bigram,0.6562103653081712,2.028942935912207,0.8458267460071094
Tabor-Lola,before,5.0,3.0,repeat_A_len,1.1375463047452585,2.4375302561646666,0.9653611899485921
Tabor-Lola,before,5.0,4.0,local_alignment,-2.7838948772253334,-0.2506102018044798,0.20134321314780726
Tabor-Lola,before,5.0,4.0,transition_matrix,1.0018161502102998,-0.3244889728987273,0.448843533677348
Tabor-Lola,before,5.0,4.0,bigram,0.14799142568678544,-0.8884235966648634,0.15078082321828726
Tabor-Lola,before,5.0,4.0,repeat_A_len,1.1382794948785442,2.4402397112670173,0.9659834213134916
Tabor-Lola,before,6.0,3.0,local_alignment,-2.7410545209781993,-0.048326349264882024,0.2432515937500699
Tabor-Lola,before,6.0,3.0,transition_matrix,1.167970530911734,-0.004160966624844704,0.5285562645802713
Tabor-Lola,before,6.0,3.0,bigram,0.5240062066154159,1.2700416869247466,0.6650228555744132
Tabor-Lola,before,6.0,3.0,repeat_A_len,0.6795116198677449,0.7448937112160914,0.5766440834247318
Tabor-Lola,before,6.0,4.0,local_alignment,-2.689234300485274,0.19635868043679422,0.2939444850692446
Tabor-Lola,before,6.0,4.0,transition_matrix,1.2057772393032753,0.06872635341880866,0.5466940708759448
Tabor-Lola,before,6.0,4.0,bigram,0.36977574216133663,0.38470121606911345,0.4540955423017237
Tabor-Lola,before,6.0,4.0,repeat_A_len,0.6802322155650328,0.7475566244225189,0.5772556263573335
Tabor-Lola,after,2.0,2.0,local_alignment,-2.6271848425848163,0.48934418503184146,0.3546440806294569
Tabor-Lola,after,2.0,2.0,transition_matrix,1.4681648116610173,0.5745817366447897,0.6725747720607522
Tabor-Lola,after,2.0,2.0,bigram,0.3349261949838376,0.1846517990071618,0.40643491065583814
Tabor-Lola,after,2.0,2.0,repeat_A_len,0.45282758534601325,-0.09280197790071355,0.38426572234492384
Tabor-Lola,after,2.0,3.0,local_alignment,-2.6329193627607106,0.462266893074832,0.34903431275739794
Tabor-Lola,after,2.0,3.0,transition_matrix,1.477736911270977,0.5930357284743711,0.6771669964557008
Tabor-Lola,after,2.0,3.0,bigram,0.2759942342533055,-0.15363966660111017,0.3258389000895612
Tabor-Lola,after,2.0,3.0,repeat_A_len,0.46643868380079145,-0.04250307386113935,0.3958169584906486
Tabor-Lola,after,2.0,4.0,local_alignment,-2.6357533101602306,0.44888554314948353,0.34626201680493784
Tabor-Lola,after,2.0,4.0,transition_matrix,1.53690919967269,0.707113618508722,0.7055549612048914
Tabor-Lola,after,2.0,4.0,bigram,0.3349291757138577,0.1846689095107764,0.40643898713565013
Tabor-Lola,after,2.0,4.0,repeat_A_len,0.39525497354763206,-0.30555771438852386,0.33540597479267714
Tabor-Lola,after,2.0,5.0,local_alignment,-2.607373386821488,0.5828900363572947,0.3740245457130075
Tabor-Lola,after,2.0,5.0,transition_matrix,1.5538947090455777,0.739859877319318,0.7137037763740985
Tabor-Lola,after,2.0,5.0,bigram,0.34880321727276886,0.2643110899964239,0.425413282004133
Tabor-Lola,after,2.0,5.0,repeat_A_len,0.4523185397534386,-0.09468312184348561,0.3838337141665754
Tabor-Lola,after,2.0,6.0,local_alignment,-2.5987528520156014,0.6235945296025657,0.3824575440652171
Tabor-Lola,after,2.0,6.0,transition_matrix,1.520097310410865,0.67470208083994,0.6974894404582209
Tabor-Lola,after,2.0,6.0,bigram,0.25996014587534994,-0.2456813226029089,0.3039105009609572
Tabor-Lola,after,2.0,6.0,repeat_A_len,0.5048563020787384,0.09946666514350999,0.42842057107630943
Tabor-Lola,after,3.0,2.0,local_alignment,-2.919609314017153,-0.8914274480739387,0.06858119227470137
Tabor-Lola,after,3.0,2.0,transition_matrix,1.444256758835956,0.528489548987673,0.6611048597225304
Tabor-Lola,after,3.0,2.0,bigram,0.3611164129558561,0.3349934321808229,0.4422529465439993
Tabor-Lola,after,3.0,2.0,repeat_A_len,0.45495252509243594,-0.08494940518218538,0.3860690801626574
Tabor-Lola,after,3.0,3.0,local_alignment,-2.9897156427914693,-1.222455934160001,0.0
Tabor-Lola,after,3.0,3.0,transition_matrix,1.4352529096277507,0.5111310836045799,0.6567852540281499
Tabor-Lola,after,3.0,3.0,bigram,0.26889590969593835,-0.19438670077590942,0.31613115179921747
Tabor-Lola,after,3.0,3.0,repeat_A_len,0.4543516190659054,-0.08717001321508462,0.385559113429487
Tabor-Lola,after,3.0,4.0,local_alignment,-2.9319406358389033,-0.9496535578340817,0.05651813366581158
Tabor-Lola,after,3.0,4.0,transition_matrix,1.4372349023066697,0.5149521550720149,0.657736117005095
Tabor-Lola,after,3.0,4.0,bigram,0.3302533232372226,0.15782776986972863,0.4000442388370755
Tabor-Lola,after,3.0,4.0,repeat_A_len,0.41536136892784326,-0.23125587496160002,0.3524695293505824
Tabor-Lola,after,3.0,5.0,local_alignment,-2.945011077150542,-1.0113696464599289,0.04373203483022273
Tabor-Lola,after,3.0,5.0,transition_matrix,1.4592416390277088,0.5573788071330991,0.6682938710341498
Tabor-Lola,after,3.0,5.0,bigram,0.342402980322291,0.2275713394200336,0.41666024615579167
Tabor-Lola,after,3.0,5.0,repeat_A_len,0.36628164190378426,-0.4126267237636681,0.31081737918017566
Tabor-Lola,after,3.0,6.0,local_alignment,-2.9690323585128384,-1.1247934776921453,0.02023332730132575
Tabor-Lola,after,3.0,6.0,transition_matrix,1.429261122155157,0.49957955347332417,0.6539106879744953
Tabor-Lola,after,3.0,6.0,bigram,0.2666499403142251,-0.2072794038937514,0.31305953887855126
Tabor-Lola,after,3.0,6.0,repeat_A_len,0.4996617432092251,0.0802705202494255,0.42401214097245155
Tabor-Lola,after,4.0,2.0,local_alignment,-2.8823130281163634,-0.7153216203373932,0.10506611167089949
Tabor-Lola,after,4.0,2.0,transition_matrix,0.21159548697726094,-1.8479505181270648,0.06973437738363748
Tabor-Lola,after,4.0,2.0,bigram,0.12692145637326782,-1.0093730901321383,0.1219652968320491
Tabor-Lola,after,4.0,2.0,repeat_A_len,0.5653789932332304,0.32312422259273227,0.47978394193304413
Tabor-Lola,after,4.0,3.0,local_alignment,-2.9245428833641234,-0.9147228055756212,0.06375495085112963
Tabor-Lola,after,4.0,3.0,transition_matrix,0.11020806593126742,-2.043414702145617,0.021093660378991623
Tabor-Lola,after,4.0,3.0,bigram,0.07119701220825775,-1.3292522126508126,0.04575592190120223
Tabor-Lola,after,4.0,3.0,repeat_A_len,0.5683421299303933,0.3340742960847376,0.482298646520239
Tabor-Lola,after,4.0,4.0,local_alignment,-2.9058080845554453,-0.8262607195530007,0.08208218124229673
Tabor-Lola,after,4.0,4.0,transition_matrix,0.19226096869090387,-1.8852254167411657,0.06045862283060254
Tabor-Lola,after,4.0,4.0,bigram,0.10748874305437238,-1.120924122677177,0.09538890011002904
Tabor-Lola,after,4.0,4.0,repeat_A_len,0.518138023365516,0.14854837788723568,0.43969227699446095
Tabor-Lola,after,4.0,5.0,local_alignment,-2.9161381215612114,-0.8750371505973338,0.07197687025991972
Tabor-Lola,after,4.0,5.0,transition_matrix,0.32603468501047245,-1.627323893714241,0.12463669749736159
Tabor-Lola,after,4.0,5.0,bigram,0.12564516847187887,-1.0166994593780758,0.12021983118130819
Tabor-Lola,after,4.0,5.0,repeat_A_len,0.49225084162418536,0.052884029077452356,0.4177227827295489
Tabor-Lola,after,4.0,6.0,local_alignment,-2.9063464447270735,-0.828802751858769,0.08155553289129931
Tabor-Lola,after,4.0,6.0,transition_matrix,0.21460909049377822,-1.8421406104853242,0.07118015669530006
Tabor-Lola,after,4.0,6.0,bigram,0.05103050474022516,-1.4450154976831124,0.018175980069462274
Tabor-Lola,after,4.0,6.0,repeat_A_len,0.6143356379952523,0.5040402291270917,0.5213316367372022
Tabor-Lola,after,5.0,2.0,local_alignment,-2.875380680561423,-0.6825884198367413,0.11184764864327329
Tabor-Lola,after,5.0,2.0,transition_matrix,0.13834326689223098,-1.9891730216561017,0.034591551278004166
Tabor-Lola,after,5.0,2.0,bigram,0.1654354841055329,-0.788288186006839,0.1746375131910634
Tabor-Lola,after,5.0,2.0,repeat_A_len,0.5016433009918468,0.08759323451000559,0.425693815817396
Tabor-Lola,after,5.0,3.0,local_alignment,-2.8972787131801105,-0.7859866823440057,0.09042599938968865
Tabor-Lola,after,5.0,3.0,transition_matrix,0.2288336229179342,-1.8147172221137844,0.07800439040228932
Tabor-Lola,after,5.0,3.0,bigram,0.10726051103299028,-1.12223425972429,0.09507676743738668
Tabor-Lola,after,5.0,3.0,repeat_A_len,0.49870130761032216,0.0767212947268925,0.4231970547806539
Tabor-Lola,after,5.0,4.0,local_alignment,-2.8793730354271667,-0.7014395451235874,0.10794214593812074
Tabor-Lola,after,5.0,4.0,transition_matrix,0.43764068032961134,-1.412159383348229,0.17817978576545582
Tabor-Lola,after,5.0,4.0,bigram,0.16203813795479663,-0.8077902218166837,0.16999126448547466
Tabor-Lola,after,5.0,4.0,repeat_A_len,0.467226136188571,-0.03959309622632525,0.39648524022521814
Tabor-Lola,after,5.0,5.0,local_alignment,-2.896833194906721,-0.7838830314733606,0.09086182558260744
Tabor-Lola,after,5.0,5.0,transition_matrix,0.39709817841330447,-1.4903210228631212,0.15872947978048746
Tabor-Lola,after,5.0,5.0,bigram,0.17116945311267193,-0.755373062275473,0.18247935352621203
Tabor-Lola,after,5.0,5.0,repeat_A_len,0.40290756968439845,-0.27727805716499515,0.3419004502677713
Tabor-Lola,after,5.0,6.0,local_alignment,-2.898800375474419,-0.7931716765438983,0.08893744027943934
Tabor-Lola,after,5.0,6.0,transition_matrix,0.35333705716078573,-1.5746878187546964,0.13773503793859318
Tabor-Lola,after,5.0,6.0,bigram,0.09229228147998264,-1.2081574879739245,0.07460604879408776
Tabor-Lola,after,5.0,6.0,repeat_A_len,0.5427731059201664,0.23958567789209714,0.46059916096151454
Tabor-Lola,after,6.0,2.0,local_alignment,-2.8819427405006763,-0.7135731940400772,0.10542834382044083
Tabor-Lola,after,6.0,2.0,transition_matrix,0.2596218265178613,-1.755360834191393,0.09277506198003976
Tabor-Lola,after,6.0,2.0,bigram,0.21751338239964155,-0.489341598767547,0.24585983108361764
Tabor-Lola,after,6.0,2.0,repeat_A_len,0.4172444317878797,-0.22429714210016752,0.35406761519543856
Tabor-Lola,after,6.0,3.0,local_alignment,-2.9299791314901436,-0.9403917147683662,0.05843696623402385
Tabor-Lola,after,6.0,3.0,transition_matrix,0.21890047956559727,-1.8338672679485932,0.07323895490957252
Tabor-Lola,after,6.0,3.0,bigram,0.13189942226901452,-0.9807977066263985,0.1287732188315679
Tabor-Lola,after,6.0,3.0,repeat_A_len,0.4248374881528833,-0.19623751012121282,0.36051156146703167
Tabor-Lola,after,6.0,4.0,local_alignment,-2.9107949525695886,-0.8498077430228371,0.0772038006437705
Tabor-Lola,after,6.0,4.0,transition_matrix,0.3913580006688777,-1.501387476150525,0.15597562374644977
Tabor-Lola,after,6.0,4.0,bigram,0.19549533196012214,-0.6157334320052094,0.21574769831432833
Tabor-Lola,after,6.0,4.0,repeat_A_len,0.3638755492086708,-0.42151827840078454,0.30877541724726487
Tabor-Lola,after,6.0,5.0,local_alignment,-2.9211279070963627,-0.8985979500354636,0.06709563560994469
Tabor-Lola,after,6.0,5.0,transition_matrix,0.49878473344186214,-1.294280140283634,0.20751370661349527
Tabor-Lola,after,6.0,5.0,bigram,0.21478290606518347,-0.5050155527568968,0.24212560101940497
Tabor-Lola,after,6.0,5.0,repeat_A_len,0.3749431952714377,-0.3806185325716993,0.31816811936260664
Tabor-Lola,after,6.0,6.0,local_alignment,-2.9198624485480735,-0.8926227002289397,0.06833356458915663
Tabor-Lola,after,6.0,6.0,transition_matrix,0.4172723094262208,-1.4514274400493894,0.16840803938176935
Tabor-Lola,after,6.0,6.0,bigram,0.1448116738233501,-0.9066765599944012,0.14643215890088232
Tabor-Lola,after,6.0,6.0,repeat_A_len,0.46920049331720315,-0.0322969915009895,0.39816080414128247
Odin-Nougatti,before,1.0,1.0,local_alignment,-2.8425416814835316,-0.5275290359067913,0.14397224779493642
Odin-Nougatti,before,1.0,1.0,transition_matrix,1.5335930555847275,0.700720444764343,0.703964037750432
Odin-Nougatti,before,1.0,1.0,bigram,0.30506668187511554,0.013247041271591641,0.3655987055782828
Odin-Nougatti,before,1.0,1.0,repeat_A_len,0.2210708051797825,-0.9492436592853399,0.18758230954269337
Odin-Nougatti,before,1.0,2.0,local_alignment,-2.770987446829408,-0.18966381910372537,0.21396984730811122
Odin-Nougatti,before,1.0,2.0,transition_matrix,1.4951456767254139,0.6265979800753682,0.6855188691548335
Odin-Nougatti,before,1.0,2.0,bigram,0.20626461297215662,-0.5539137366828883,0.23047588783114947
Odin-Nougatti,before,1.0,2.0,repeat_A_len,0.40132072968091725,-0.28314211827119035,0.3405537578118616
Odin-Nougatti,before,1.0,3.0,local_alignment,-2.873378767905743,-0.6731357765836689,0.11380601045106824
Odin-Nougatti,before,1.0,3.0,transition_matrix,0.6338719430593366,-1.0338463416248778,0.27232193100821667
Odin-Nougatti,before,1.0,3.0,bigram,0.20239917671152338,-0.5761027845546233,0.2251894738404495
Odin-Nougatti,before,1.0,3.0,repeat_A_len,0.3484916605561209,-0.47836841005334496,0.2957196795890925
Odin-Nougatti,before,1.0,4.0,local_alignment,-2.8201673727900083,-0.4218818901564828,0.1658598119186222
Odin-Nougatti,before,1.0,4.0,transition_matrix,1.8978418527228933,1.4029534553076597,0.8787127637570129
Odin-Nougatti,before,1.0,4.0,bigram,0.21147708105939536,-0.5239922230117036,0.2376045176582888
Odin-Nougatti,before,1.0,4.0,repeat_A_len,0.25248293597456983,-0.8331622307529571,0.21424062384822254
Odin-Nougatti,before,1.0,5.0,local_alignment,-2.842541681483531,-0.5275290359067892,0.14397224779493684
Odin-Nougatti,before,1.0,5.0,transition_matrix,1.595428429838826,0.8199324815965668,0.7336296206101197
Odin-Nougatti,before,1.0,5.0,bigram,0.33892386625673887,0.20759992523893014,0.4119021707326665
Odin-Nougatti,before,1.0,5.0,repeat_A_len,0.35896560183744264,-0.43966266053755976,0.3046085264017852
Odin-Nougatti,before,1.0,6.0,local_alignment,-2.558911428710112,0.8117180024888226,0.4214322323705695
Odin-Nougatti,before,1.0,6.0,transition_matrix,1.6680965620224297,0.960028925661131,0.768492229958822
Odin-Nougatti,before,1.0,6.0,bigram,0.48038107292434945,1.019617125604124,0.6053606333721435
Odin-Nougatti,before,1.0,6.0,repeat_A_len,0.3231037293161246,-0.5721878120249467,0.27417388077065336
Odin-Nougatti,before,2.0,1.0,local_alignment,-2.8434275284941855,-0.5317118336651022,0.14310567204884087
Odin-Nougatti,before,2.0,1.0,transition_matrix,1.132303933320655,-0.07292238024928,0.5114451785890489
Odin-Nougatti,before,2.0,1.0,bigram,0.4288302351511866,0.7236960626115188,0.5348591293603535
Odin-Nougatti,before,2.0,1.0,repeat_A_len,0.7347843305492191,0.9491503169420341,0.6235519899112868
Odin-Nougatti,before,2.0,2.0,local_alignment,-2.7614830001778286,-0.1447856655737301,0.2232675283402324
Odin-Nougatti,before,2.0,2.0,transition_matrix,1.1264987497137207,-0.08411415793827515,0.5086601359272298
Odin-Nougatti,before,2.0,2.0,bigram,0.23368995955581648,-0.39648200395938527,0.267983099463687
Odin-Nougatti,before,2.0,2.0,repeat_A_len,0.8075351286886561,1.2179960259474947,0.6852929031734032
Odin-Nougatti,before,2.0,3.0,local_alignment,-2.8318703727170402,-0.47714118580412407,0.15441140630077402
Odin-Nougatti,before,2.0,3.0,transition_matrix,1.6063378179770955,0.8409646237359867,0.7388634105186991
Odin-Nougatti,before,2.0,3.0,bigram,0.23730873954766377,-0.3757088551962955,0.27293218357432053
Odin-Nougatti,before,2.0,3.0,repeat_A_len,0.782631855608082,1.1259676457904637,0.6641584158202392
Odin-Nougatti,before,2.0,4.0,local_alignment,-2.8706933144272995,-0.6604555861505698,0.1164330429111874
Odin-Nougatti,before,2.0,4.0,transition_matrix,1.951990375717876,1.5073460589840344,0.9046905720102054
Odin-Nougatti,before,2.0,4.0,bigram,0.32065484564936597,0.10272892349583064,0.3869172532166858
Odin-Nougatti,before,2.0,4.0,repeat_A_len,0.7448553872052391,0.9863672332696386,0.6320989234344825
Odin-Nougatti,before,2.0,5.0,local_alignment,-2.8385764492310184,-0.5088059783386998,0.1478512179289863
Odin-Nougatti,before,2.0,5.0,transition_matrix,1.3596629653142045,0.36540169594659305,0.6205209023776211
Odin-Nougatti,before,2.0,5.0,bigram,0.4808563912236339,1.022345630172818,0.6060106840101436
Odin-Nougatti,before,2.0,5.0,repeat_A_len,0.787332213757537,1.143337504975346,0.6681474360403359
Odin-Nougatti,before,2.0,6.0,local_alignment,-2.53448861538652,0.9270377897579144,0.4453237366857694
Odin-Nougatti,before,2.0,6.0,transition_matrix,1.4531574817158213,0.5456491977580947,0.6653749904573866
Odin-Nougatti,before,2.0,6.0,bigram,0.6388948315157087,1.9295453046128486,0.8221458277549697
Odin-Nougatti,before,2.0,6.0,repeat_A_len,0.7716249554407025,1.0852923823551426,0.6548172665009362
Odin-Nougatti,before,3.0,1.0,local_alignment,-2.563117186967289,0.7918592277810639,0.4173179687835418
Odin-Nougatti,before,3.0,1.0,transition_matrix,1.073621000790995,-0.1860568441145984,0.48329198281061936
Odin-Nougatti,before,3.0,1.0,bigram,0.3035461449786849,0.004518591567414628,0.3635192022620517
Odin-Nougatti,before,3.0,1.0,repeat_A_len,0.28282857325522304,-0.7210219576757705,0.23999384452956138
Odin-Nougatti,before,3.0,2.0,local_alignment,-2.732738457904947,-0.009059512483330413,0.25138674403630473
Odin-Nougatti,before,3.0,2.0,transition_matrix,1.0257315296923661,-0.2783826602247365,0.4603169609866214
Odin-Nougatti,before,3.0,2.0,bigram,0.16906143056784748,-0.7674738990265991,0.1795963982470981
Odin-Nougatti,before,3.0,2.0,repeat_A_len,0.05209911861817299,-1.5736672262740707,0.044182284930474235
Odin-Nougatti,before,3.0,3.0,local_alignment,-2.847951192158509,-0.5530716960419221,0.13868041896580258
Odin-Nougatti,before,3.0,3.0,transition_matrix,1.2728678309897101,0.19806989154235857,0.5788808495732127
Odin-Nougatti,before,3.0,3.0,bigram,0.1807045861750974,-0.7006378371366524,0.19551970846305283
Odin-Nougatti,before,3.0,3.0,repeat_A_len,0.013460985417278066,-1.7164518634286015,0.011391529480694718
Odin-Nougatti,before,3.0,4.0,local_alignment,-2.690670610337773,0.18957670391148096,0.2925394215909187
Odin-Nougatti,before,3.0,4.0,transition_matrix,1.5032243089872823,0.6421727254112392,0.6893946010906117
Odin-Nougatti,before,3.0,4.0,bigram,0.2161358222364616,-0.49724930862123046,0.24397586435162646
Odin-Nougatti,before,3.0,4.0,repeat_A_len,0.16091781296579824,-1.171535019025104,0.1365326885114277
Odin-Nougatti,before,3.0,5.0,local_alignment,-2.6506699633897624,0.3784519999534282,0.33166986968905093
Odin-Nougatti,before,3.0,5.0,transition_matrix,1.1601712928847157,-0.01919706953771059,0.5248145723090774
Odin-Nougatti,before,3.0,5.0,bigram,0.33948783839258423,0.2108373359415832,0.41267346535202454
Odin-Nougatti,before,3.0,5.0,repeat_A_len,3.8073154365763254e-05,-1.7660553379818866,0.0
Odin-Nougatti,before,3.0,6.0,local_alignment,-2.1723214137681235,2.6371210669425107,0.7996121286758697
Odin-Nougatti,before,3.0,6.0,transition_matrix,1.26222943258976,0.17756018884889324,0.5737770672635719
Odin-Nougatti,before,3.0,6.0,bigram,0.4940148987235204,1.097880377908571,0.6240064064729776
Odin-Nougatti,before,3.0,6.0,repeat_A_len,0.04716565992846235,-1.5918984929158786,0.039995440898057455
Odin-Nougatti,before,4.0,1.0,local_alignment,-2.7293630594043607,0.006878464517051887,0.2546887120272069
Odin-Nougatti,before,4.0,1.0,transition_matrix,1.43032756085547,0.5016355340694567,0.6544223130113052
Odin-Nougatti,before,4.0,1.0,bigram,0.19104773264021466,-0.6412643132743667,0.2096651115933317
Odin-Nougatti,before,4.0,1.0,repeat_A_len,0.2867173128767396,-0.706651380480446,0.243294074105199
Odin-Nougatti,before,4.0,2.0,local_alignment,-2.8200360492223213,-0.4212618057424382,0.16598827859207663
Odin-Nougatti,before,4.0,2.0,transition_matrix,1.4312094382145002,0.5033356999934827,0.6548453945593992
Odin-Nougatti,before,4.0,2.0,bigram,0.22436003744049834,-0.45003924161577274,0.25522339332007077
Odin-Nougatti,before,4.0,2.0,repeat_A_len,0.5935196632821775,0.4271161867317043,0.5036658884279795
Odin-Nougatti,before,4.0,3.0,local_alignment,-2.8366956155472307,-0.4999250465054529,0.14969113479183926
Odin-Nougatti,before,4.0,3.0,transition_matrix,2.150654739656655,1.8903498615291496,1.0
Odin-Nougatti,before,4.0,3.0,bigram,0.25433646237579327,-0.27796336632925045,0.29621948832310946
Odin-Nougatti,before,4.0,3.0,repeat_A_len,0.530799883659647,0.19533943578847485,0.45043792980034
Odin-Nougatti,before,4.0,4.0,local_alignment,-2.8129740655006215,-0.38791648840761933,0.1728966315457424
Odin-Nougatti,before,4.0,4.0,transition_matrix,2.0689739445794473,1.7328779602317461,0.9608135565825014
Odin-Nougatti,before,4.0,4.0,bigram,0.2243473873609984,-0.45011185779689156,0.25520609292944396
Odin-Nougatti,before,4.0,4.0,repeat_A_len,0.3931198748551772,-0.31344782881269123,0.33359399545295554
Odin-Nougatti,before,4.0,5.0,local_alignment,-2.8176186533451917,-0.4098473313081404,0.16835308494197404
Odin-Nougatti,before,4.0,5.0,transition_matrix,1.5167169825187257,0.6681851675351579,0.6958677247592894
Odin-Nougatti,before,4.0,5.0,bigram,0.21605395757372597,-0.4977192423616841,0.2438639053205497
Odin-Nougatti,before,4.0,5.0,repeat_A_len,0.5436008957208802,0.24264471973867402,0.4613016755674324
Odin-Nougatti,before,4.0,6.0,local_alignment,-2.5811560321003286,0.7066833000220465,0.39967155186068354
Odin-Nougatti,before,4.0,6.0,transition_matrix,1.563951942679936,0.7592491560438651,0.7185287443041587
Odin-Nougatti,before,4.0,6.0,bigram,0.3507290688080088,0.27536619711188637,0.42804709816702985
Odin-Nougatti,before,4.0,6.0,repeat_A_len,0.4988187723850724,0.07715537794602588,0.42329674279308377
Odin-Nougatti,before,5.0,1.0,local_alignment,-2.566939663421201,0.7738102354039053,0.41357864885002793
Odin-Nougatti,before,5.0,1.0,transition_matrix,1.241470953525659,0.1375400450295721,0.5638181660982512
Odin-Nougatti,before,5.0,1.0,bigram,0.5622918548455462,1.4898156074083286,0.7173827375644536
Odin-Nougatti,before,5.0,1.0,repeat_A_len,0.7070360775787897,0.8466085038721646,0.6000030732858094
Odin-Nougatti,before,5.0,2.0,local_alignment,-2.021602521395232,3.348786442081148,0.9470521889096629
Odin-Nougatti,before,5.0,2.0,transition_matrix,1.4041574567210424,0.4511823516377238,0.6418671792870995
Odin-Nougatti,before,5.0,2.0,bigram,0.7089239672411024,2.3315386994728695,0.9179184593271438
Odin-Nougatti,before,5.0,2.0,repeat_A_len,0.7823834928329301,1.1250498377652058,0.663947639513307
Odin-Nougatti,before,5.0,3.0,local_alignment,-2.646985545602535,0.3958491060854673,0.3352741343696276
Odin-Nougatti,before,5.0,3.0,transition_matrix,1.578767774120417,0.7878125061438375,0.7256366543076891
Odin-Nougatti,before,5.0,3.0,bigram,0.7011995159594098,2.2871974640428787,0.9073544131050154
Odin-Nougatti,before,5.0,3.0,repeat_A_len,0.7566604881822196,1.0299921944137687,0.6421174762766564
Odin-Nougatti,before,5.0,4.0,local_alignment,-2.50757435598007,1.0541217021693823,0.4716524866225536
Odin-Nougatti,before,5.0,4.0,transition_matrix,1.7319965015670988,1.083221225189763,0.799148290088769
Odin-Nougatti,before,5.0,4.0,bigram,0.6334583408377894,1.8983378175989947,0.8147108221198349
Odin-Nougatti,before,5.0,4.0,repeat_A_len,0.7175149838517573,0.885332601182522,0.6088961337033888
Odin-Nougatti,before,5.0,5.0,local_alignment,-2.6235648680208965,0.5064370027633477,0.3581853040245217
Odin-Nougatti,before,5.0,5.0,transition_matrix,1.3203330408813434,0.2895777770869436,0.6016523316573433
Odin-Nougatti,before,5.0,5.0,bigram,0.570211982971644,1.5352801010102664,0.7282143936340019
Odin-Nougatti,before,5.0,5.0,repeat_A_len,0.7615011604703438,1.0478805751139983,0.6462255759197502
Odin-Nougatti,before,5.0,6.0,local_alignment,-2.665799269929882,0.3070143490727207,0.316869695454411
Odin-Nougatti,before,5.0,6.0,transition_matrix,1.1841546445554407,0.02704028629977192,0.5363206093440803
Odin-Nougatti,before,5.0,6.0,bigram,0.47828558974560603,1.0075882694977407,0.6024948270707429
Odin-Nougatti,before,5.0,6.0,repeat_A_len,0.7452317872020628,0.987758194284551,0.632418360198753
Odin-Nougatti,before,6.0,1.0,local_alignment,-2.516408080224701,1.0124105697462957,0.46301093668669846
Odin-Nougatti,before,6.0,1.0,transition_matrix,1.404380507984403,0.4516123707933279,0.6419741883545628
